index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मलानाम्	2.1	मलानाम्	मल{पुं;6;बहु}	मल{पुं;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,5.1	N6	मल_का	मल_का
2.1	अति-	1.1	अति-सूक्ष्माणाम्	अति	अति	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP	अति-	अति-
2.2	सूक्ष्माणाम्	1.2	--	सूक्ष्म{पुं;6;बहु}/सूक्ष्म{नपुं;6;बहु}/सूक्ष्मा{स्त्री;6;बहु}	सूक्ष्म{पुं;6;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	N6	महीनों_का	महीनों_का
3.1	दुर्-	3.1	दुर्-लक्ष्यम्	दुर्	दुर्	अव्ययीभावः,3.2	अव्ययीभावः,3.2	CP	दुर्-	दुर्-
3.2	लक्ष्यम्	3.2	--	लक्ष्य{पुं;2;एक(लक्ष्1;यत्;चुरादिः)}/लक्ष्य{नपुं;1;एक(लक्ष्1;यत्;चुरादिः)}/लक्ष्य{नपुं;2;एक(लक्ष्1;यत्;चुरादिः)}/लक्ष्य{पुं;2;एक(लक्ष्2;यत्;चुरादिः)}/लक्ष्य{नपुं;1;एक(लक्ष्2;यत्;चुरादिः)}/लक्ष्य{नपुं;2;एक(लक्ष्2;यत्;चुरादिः)}	लक्ष्य{नपुं;2;एक(लक्ष्1;यत्;चुरादिः)}	विशेषणम्,5.1	विशेषणम्,5.1#कर्म,4.1#प्रयोजककर्ता,4.1	N2	लक्ष्य	लक्ष्य
4.1	लक्षयेत्	6.1	लक्षयेत्	लक्ष्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}/लक्ष्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}/लक्ष्2{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	लक्ष्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	अभिहित_कर्ता,3.2;सकर्मक	-	KP	देखे	देखे
5.1	क्षयम्	4.1	क्षयम्	क्षय{पुं;2;एक}/क्षय{नपुं;1;एक}/क्षय{नपुं;2;एक}	क्षय{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	क्षय_को	क्षय_को
6.1	स्व-	5.1	स्व-मल-अयन-संशोष-तोद-शून्यत्व-लाघवैः	स्व-	स्व-	इतरेतर-द्वन्द्वः,6.3	इतरेतर-द्वन्द्वः,6.3	CP	स्व-	स्व-
6.2	मल-	5.2	--	मल	मल	षष्ठी-तत्पुरुषः,6.3	षष्ठी-तत्पुरुषः,6.3	CP	मल-	मल-
6.3	अयन-	5.3	--	अयन(इ1;ल्युट्;अदादिः)	अयन(इ1;ल्युट्;अदादिः)	षष्ठी-तत्पुरुषः,6.7	षष्ठी-तत्पुरुषः,6.7	CP		
6.4	संशोष-	5.4	--	संशोष(सम्_शुष्1;घञ्;दिवादिः)	संशोष(सम्_शुष्1;घञ्;दिवादिः)	इतरेतर-द्वन्द्वः,6.7	इतरेतर-द्वन्द्वः,6.7	CP		
6.5	तोद-	5.5	--	तोद	तोद	इतरेतर-द्वन्द्वः,6.7	इतरेतर-द्वन्द्वः,6.7	CP	तोद-	तोद-
6.6	शून्यत्व-	5.6	--	शून्य{त्व}	शून्य{त्व}	इतरेतर-द्वन्द्वः,6.7	इतरेतर-द्वन्द्वः,6.7	CP	शून्यत्व-	शून्यत्व-
6.7	लाघवैः	5.7	--	लाघव{नपुं;3;बहु}/लाघव{पुं;3;बहु}	लाघव{नपुं;3;बहु}	हेतुः,4.1	करणम्,4.1#हेतुः,4.1	N3	लघुतों_से	लघुतों_से
7.1	.	7.1	.	-	-	-	-	FS		
