index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	यत्	1.1	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,2.1;नित्य_सम्बन्धः,9.1	विशेषणम्,2.1	N2	जिसका	जिसका
2.1	अन्नम्	2.1	अन्नं	अन्न{नपुं;1;एक}/अन्न{नपुं;2;एक}	अन्न{नपुं;2;एक}	कर्म,3.1	कर्म,5.1#कर्म,3.1#कर्ता,5.1#कर्ता,3.1	N2	अन्न	अन्न
3.1	द्वेष्टि	3.1	द्वेष्टि	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	-	KP	द्वेष_करता_है	द्वेष_करता_है
4.1	यत्	6.1	यत्	यत्{अव्य}	यद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,7.1;नित्य_सम्बन्धः,10.1	विशेषणम्,9.1	N2	यदपि	यदपि
5.1	अपि	7.1	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	अन्यतर_द्योतकः,5.1#सम्बन्धः,4.1	NA		
6.1	प्रार्थयेत	8.1	प्रार्थयेत	प्र_अर्थ1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;चुरादिः}	प्र_अर्थ1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;चुरादिः}	-	समुच्चितः,17.1	KP	प्रार्थना_करे	प्रार्थना_करे
7.1	अविरोधि	10.1	अविरोधि	अविरोधि{पुं;1;एक}	अविरोधि{पुं;2;एक}	कर्म,6.1	कर्ता,5.1#कर्म,6.1	N2		
8.1	तु	11.1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	तो	तो
9.1	तत्	4.1	तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,11.1	विशेषणम्,9.1#वीप्सा,9.1#कर्म,11.1	N2	उस	उस
10.1	तत्	9.1	तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,12.1	मुख्यकर्म,17.1#कर्म,12.1#कर्ता,17.1	N2	वह	वह
11.1	त्यजन्	5.1	त्यजन्	त्यजत्{पुं;1;एक(त्यज्1;शतृ_लट्;भ्वादिः)}	त्यजत्{पुं;1;एक(त्यज्1;शतृ_लट्;भ्वादिः)}	समुच्चितः,12.1	वर्तमानसमानकालः,17.1#कर्ता,17.1#समुच्चितः,12.1	N1	छोडता_हुआ	छोडता_हुआ
12.1	समश्नन्	12.1	समश्नन्	सम्_अश्नत्{पुं;1;एक(अश्नत्;शतृ_लट्;क्र्यादिः)}	सम्_अश्नत्{पुं;1;एक(अश्नत्;शतृ_लट्;क्र्यादिः)}	वर्तमानसमानकालः,17.1	वर्तमानसमानकालः,17.1	N1		
13.1	च	13.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.1	समुच्चय_द्योतकः,12.1	NA	च2	च2
14.1	तौ	14.1	तौ	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;2;द्वि}	वीप्सा,15.1	विशेषणम्,16.2#विशेषणम्,15.1#वीप्सा,15.1#मुख्यकर्म,17.1#गौणकर्म,17.1	N2	उन	उन
15.1	तौ	15.1	तौ	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;2;द्वि}	विशेषणम्,16.2	विशेषणम्,16.2#कर्म,17.1#गौणकर्म,17.1	N2	वे	वे
16.1	वृद्धि-	16.1	वृद्धि-क्षयौ	वृद्धि	वृद्धि	इतरेतर-द्वन्द्वः,16.2	इतरेतर-द्वन्द्वः,15.2	CP	वृद्धि-	वृद्धि-
16.2	क्षयौ	16.2	--	क्षय{पुं;1;द्वि}/क्षय{पुं;2;द्वि}/क्षय{पुं;8;द्वि}	क्षय{पुं;2;द्वि}	कर्म,17.1	मुख्यकर्म,17.1#गौणकर्म,17.1	N2	क्षय	क्षय
17.1	जयेत्	17.1	जयेत्	जि1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	जि1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,18.1;सकर्मक	-	KP	जीते	जीते
18.1	(मनुष्यः)	18.1	(मनुष्यः)	मनुष्य{पुं;1;एक}	मनुष्य{पुं;1;एक}	कर्ता,17.1	कर्ता,17.1	N1		
19.1	.	19.1	.	-	-	-	-	FS	-	-
