index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सन्न्यासम्	3	सन्न्यासं	सन्न्यास{पुं;2;एक}	सन्न्यास{पुं;2;एक}	समुच्चितः,5.1	समुच्चितः,5.1	N2	संन्यास_की	renunciation	-	-
2.1	कर्मणाम्	2	कर्मणां	कर्मन्{नपुं;6;बहु}	कर्मन्{नपुं;6;बहु}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	कर्मों_के	of_all_activities	-	-
3.1	कृष्ण	1	कृष्ण	कृष्ण{पुं;8;एक}/कृष्ण{नपुं;8;एक}	कृष्ण{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	हे_कृष्ण	O_Krsna	-	-
4.1	पुनः	5	पुनर्योगं	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	फिर	again	-	-
5.1	योगम्	6	0	योग{पुं;2;एक}	योग{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	कर्मयोग_की	devotional_service	-	-
6.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	और	also	-	-
7.1	शंससि	7	शंससि	शंस्1{कर्तरि;लट्;म;एक;परस्मैपदी;शंसुँ;भ्वादिः}	शंस्1{कर्तरि;लट्;म;एक;परस्मैपदी;शंसुँ;भ्वादिः}	अभिहित_कर्ता,7.1.1;सकर्मकः.1	अभिहित_कर्ता,7.1.1;सकर्मकः.1	KP	प्रशंसा_करते_हैं	are_praising	-	-
7.1.1	(त्वम)		(0)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,7.1	कर्ता,7.1	N1	(मैं)	I	-	-
8.1	यत्	9	यच्छ्रेय	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;1;एक}	कर्ता,9.1.1;नित्यसम्बन्धः,12.1	कर्ता,9.1.1;विशेषणम्,11.1;नित्यसम्बन्धः,12.1	N1	जो	which	-	-
9.1	श्रेयः	11	0	श्रेय{पुं;1;एक}/श्रेयस्{नपुं;1;एक}/श्रेयस्{नपुं;2;एक}/श्रेयस्{नपुं;8;एक}	श्रेयस्{नपुं;1;एक}	विधेय_विशेषणम्,8.1	विधेय_विशेषणम्,8.1	N1	कल्याणकारक_साधन	beneficial	-	-
9.1.1	(अस्ति)			अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP
10.1	एतयोः	8	एतयोरेकं	एता{स्त्री;6;द्वि}/एता{स्त्री;7;द्वि}/एतद्{पुं;6;द्वि}/एतद्{पुं;7;द्वि}/एतद्{स्त्री;6;द्वि}/एतद्{स्त्री;7;द्वि}/एतद्{नपुं;6;द्वि}/एतद्{नपुं;7;द्वि}	एतद्{पुं;6;द्वि}	निर्धारणम्,8.1	निर्धारणम्,8.1	N6	इन_दोनों_में_से	of_these_two	-	-
11.1	एकम्	10	0	एक{पुं;2;एक}/एक{नपुं;1;एक}/एक{नपुं;2;एक}	एक{नपुं;2;एक}	कर्म,14.1	कर्म,14.1;कर्ता,11.1.1	N2	एक	one	-	-
12.1	तत्	13	तन्मे	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1;कर्म,14.1	N2	उसको	that	-	-
13.1	मे	14	0	अस्मद्{6;एक}/अस्मद्{4;एक}	अस्मद्{4;एक}	सम्प्रदानम्,14.1	सम्प्रदानम्,14.1;षष्ठीसम्बन्धः,14.1	N4	मेरे_लिये	unto_me	-	-
14.1	ब्रूहि	16	ब्रूहि	ब्रू1{कर्तरि;लोट्;म;एक;परस्मैपदी;ब्रूञ्;अदादिः}	ब्रू1{कर्तरि;लोट्;म;एक;परस्मैपदी;ब्रूञ्;अदादिः}	अभिहित_कर्ता,15.1.1;सकर्मकः.1	अभिहित_कर्ता,15.1.1;सकर्मकः.1	KP	कहिये	please_tell	-	-
15.1	सुनिश्चितम्	15	सुनिश्चितम्	सुनिश्चित{पुं;2;एक}/सुनिश्चित{नपुं;1;एक}/सुनिश्चित{नपुं;2;एक}	सुनिश्चित{नपुं;2;एक}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	N2	भलीभाँति_निश्चित	definitely	-	-
15.1.1	(त्वम)	13.1	(0)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,14.1	कर्ता,14.1	N1	(मैं)	I	-	-
