index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	इति	3	इत्यर्जुनं	इति{अव्य}	इति{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	इस_प्रकार	thus	-	-
2.1	अर्जुनम्	2		अर्जुन{पुं;2;एक}	अर्जुन{पुं}{2;एक}	कर्म,8.1	कर्म,8.1	N2	अर्जुन_के_प्रति	unto_Arjuna	-	-
3.1	वासुदेवः	1	वासुदेवस्तथोक्त्वा	वासुदेव{पुं;1;एक}	वासुदेव{पुं}{1;एक}	कर्ता,8.1	कर्ता,8.1	N1	वासुदेव_भगवान्_ने	Krsna	-	-
4.1	तथा	6		तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	वैसे_ही	that_way	-	-
5.1	उक्त्वा	4	0	वच्1{कृत्_प्रत्ययः:क्त्वा;वचँ;अदादिः}	वच्1{कृत्_प्रत्ययः:क्त्वा;वचँ;अदादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	कहकर	saying	-	-
6.1	स्वकम्	7	स्वकं	स्वक{पुं;2;एक}	स्वक{नपुं}{2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2	अपने	His_own	-	-
7.1	रूपम्	8	रूपं	रूप{नपुं;1;एक}/रूप{नपुं;2;एक}	रूप{नपुं}{2;एक}	कर्म,8.1	कर्म,8.1	N2	चतुर्भुजरूप_को	form	-	-
8.1	दर्शयामास	9	दर्शयामास	दृश्1_णिच्{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}/दृश्1_णिच्{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;दृशिँर्;भ्वादिः}/दृश्1_णिच्{कर्तरि;लिट्;म;बहु;परस्मैपदी;दृशिँर्;भ्वादिः}/दृश्1_णिच्{कर्तरि;लिट्;म;बहु;आत्मनेपदी;दृशिँर्;भ्वादिः}/दृश्1_णिच्{कर्तरि;लिट्;उ;एक;परस्मैपदी;दृशिँर्;भ्वादिः}/दृश्1_णिच्{कर्तरि;लिट्;उ;एक;आत्मनेपदी;दृशिँर्;भ्वादिः}	दृश्1_णिच्{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दृशिँर्_णिच्;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मकः.1	अभिहित_कर्ता,3.1;सकर्मकः.1	KP	दिखलाया	showed	-	-
9.1	भूयः	5	भूयः	भूयः{अव्य}/भूयस्{नपुं;1;एक}/भूयस्{नपुं;2;एक}/भूयस्{नपुं;8;एक}	भूयः{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	फिर	again	-	-
10.1	आश्वासयामास	17	आश्वासयामास	आङ्_श्वस्1_णिच्{कर्तरि;लिट्;प्र;एक;परस्मैपदी;आङ्_श्वसँ_णिच्;अदादिः}	आङ्_श्वस्1_णिच्{कर्तरि;लिट्;प्र;एक;परस्मैपदी;आङ्_श्वसँ_णिच्;अदादिः}	समुच्चितः,8.1	समुच्चितः,8.1	KP	धीरज_दिया	also_convinced_him	-	-
11.1	च	10	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,10.1	NA	और	also	-	-
12.1	भीतम्	16	भीतमेनं	भीत{पुं;2;एक}/भीत{नपुं;1;एक}/भीत{नपुं;2;एक}	भीत{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	भयभीत_अर्जुन_को	fearful	-	-
13.1	एनम्	15	0	इदम्{पुं;2;एक}	इदम्{पुं;2;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N2	इस	him	-	-
14.1	भूत्वा	14	भूत्वा	अस्2{कृत्_प्रत्ययः:क्त्वा;असँ;अदादिः}	भू1{कृत्_प्रत्ययः:क्त्वा;भू;भ्वादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	होकर	becoming	-	-
15.1	पुनः	11	पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	NA	फिर	again	-	-
16.1	सौम्य-	13	सौम्यवपुर्महात्मा	सौम्य	सौम्य	बहुव्रीहिः,16.2	बहुव्रीहिः,16.2	CP	सौम्यमूर्ति	beautiful_form	<सौम्य-वपुः>Bs6	-
16.2	वपुः	-	-	वपुस्{नपुं;1;एक}/वपुस्{नपुं;2;एक}/वपुस्{नपुं;8;एक}	वपुस्{नपुं;1;एक}	विधेय_विशेषणम्,17.2	विधेय_विशेषणम्,17.2	N1				-
17.1	महत्-	12	0	महत्	महत्	बहुव्रीहिः,17.2	बहुव्रीहिः,17.2	CP	महात्मा_श्रीकृष्ण_ने	the_great_one	<महत्-आत्मा>Bs6	-
17.2	आत्मा	-	-	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1				-
