index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मा		मा	मा{अव्य}	मा{अव्य}	सम्बन्धः,2.1	सुप्_समुच्चितः,4.1#प्रतिषेधः,7.1	NA	नही	नही
2.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	प्रयोजनम्1,8.1#प्रयोजनम्1,7.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,3.1#कर्म,8.1	N6	तुम्हारी	तुम्हारी
3.1	व्यथा		व्यथा	व्यथा{स्त्री;1;एक}	व्यथा{स्त्री;1;एक}	समुच्चितः,6.2	कर्ता_बे_वेर्ब्स्,7.1#समुच्चितः,6.2	N1	दुःख	दुःख
4.1	मा		मा	मा{अव्य}	मा{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नही	नही
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.2	सुप्_समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1#समुच्चय_द्योतकः,6.2	NA	च2	च2
6.1	विमूढ-		विमूढभावो	विमूढ	विमूढ	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP		
6.2	भावः			भाव{पुं;1;एक}	भाव{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1		
7.1	(भवतु)			(भू1{कर्तरि;लोट्;प्र;एक;परस्मैपदी;भ्वादिः})	(भू1{कर्तरि;लोट्;प्र;एक;परस्मैपदी;भ्वादिः})	अभिहित_कर्ता,6.2;सकर्मक	अभिहित_कर्ता,6.2;सकर्मक	KP	हो	हो
8.1	दृष्ट्वा		दृष्ट्वा	दृश्1{अव्य;क्त्वा;भ्वादिः}	दृश्1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	देख_कर	देख_कर
9.1	रूपम्		रूपम्	रूप{नपुं;1;एक}/रूप{नपुं;2;एक}	रूप{नपुं;2;एक}	कर्म,8.1	कर्म,8.1#कर्ता_बे_वेर्ब्स्,7.1	N2	रूप	रूप
10.1	घोरम्		घोरम्	घोर{पुं;2;एक}/घोर{नपुं;1;एक}/घोर{नपुं;2;एक}	घोर{नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,13.1#विशेषणम्,9.1#कर्म,8.1#विधेय_विशेषणम्,9.1#विधेय_विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,7.1	N2	घोर	घोर
11.1	ईदृक्		ईदृक्	ईदृश्{नपुं;1;एक}	ईदृश्{नपुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N2		
12.1	मम		मम	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,9.1	विशेषणम्,2.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,3.1	N6	मेरे	मेरे
13.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,10.1#विशेषणम्,9.1#कर्म,8.1#कर्ता_बे_वेर्ब्स्,7.1	N2	इस	इस
14.1	व्यपेत-		व्यपेतभीः	व्यपेत-	व्यपेत-	बहुव्रीहिः,14.2	बहुव्रीहिः,14.2	CP		
14.2	भीः			भी{स्त्री;1;एक}	भी{स्त्री;1;एक}	विशेषणम्,17.1	विशेषणम्,17.1	N1	भी	भी
15.1	प्रीत-		प्रीतमनाः	प्रीत	प्रीत	बहुव्रीहिः,15.2	बहुव्रीहिः,15.2	CP	प्रीत-	प्रीत-
15.2	मनाः		--	मन{पुं;8;बहु}/मन{पुं;1;बहु}/मना{स्त्री;8;बहु}/मना{स्त्री;1;बहु}/मना{स्त्री;2;बहु}/मनस्{पुं;1;एक}	मनस्{पुं;1;एक}	विशेषणम्,17.1	विशेषणम्,23.1	N1	मनस्	मनस्
16.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,23.1	क्रियाविशेषणम्,23.1	NA	फिर	फिर
17.1	त्वम्		त्वम्	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,23.1	कर्ता,23.1	N1	तुम	तुम
18.1	तद्		तद्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	सम्बन्धः,22.1	विशेषणम्,21.1#कर्म,23.1#विशेषणम्,17.1#सम्बन्धः,22.1	N2	वह	वह
19.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,18.1	सम्बन्धः,18.1	NA	ही	ही
20.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,21.1	प्रयोजनम्1,23.1#षष्ठीसम्बन्धः,21.1#षष्ठीसम्बन्धः,15.2#षष्ठीसम्बन्धः,14.2	N6	मेरे	मेरे
21.1	रूपम्		रूपम्	रूप{नपुं;1;एक}/रूप{नपुं;2;एक}	रूप{नपुं;2;एक}	कर्म,23.1	कर्म,23.1#विशेषणम्,17.1	N2	रूप	रूप
22.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	विशेषणम्,21.1	विशेषणम्,21.1#विशेषणम्,18.1#कर्म,23.1#विशेषणम्,17.1	N2	इस	इस
23.1	प्रपश्य		प्रपश्य	प्र_दृश्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	प्र_दृश्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,17.1;सकर्मक	अभिहित_कर्ता,17.1;सकर्मक	KP	जानो	जानो
24.1	.		.	-	-	-	-	FS	-	-
