index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अ-	2	अक्षराणामकारोऽस्मि	अ	अक्षर{नपुं}{6;बहु}	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	CP	अक्षरों_में	of_letters	<न-क्षराणाम्>Tn	-
1.2	क्षराणाम्	-	-	क्षर{नपुं}{6;बहु}/क्षरा{स्त्री}{6;बहु}		निर्धारणम्,2.1	निर्धारणम्,2.1	N6				-
2.1	अकारः	3	0	अकार{पुं}{1;एक}	अकार{पुं}{1;एक}	कर्तृसमानाधिकरणम्,3.1	कर्तृसमानाधिकरणम्,3.1	N1	अकार_हूँ	the_first	-	-
3.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,7.1;अकर्मकः.1	अभिहितकर्ता,7.1;अकर्मकः.1	KP	हूँ	am	-	-
4.1	द्वन्द्वः	6	द्वन्द्वः	द्वन्द्व{पुं}{1;एक}	द्वन्द्व{पुं}{1;एक}	सुप्_समुच्चितः,2.1	सुप्_समुच्चितः,2.1	N1	द्वन्द्व_नामक_समास	dual	-	-
5.1	सामासिकस्य	5	सामासिकस्य	सामासिक{पुं}{6;एक}/सामासिक{नपुं}{6;एक}	सामासिक{पुं}{6;एक}	निर्धारणम्,4.1	निर्धारणम्,4.1	N6	समासों_में	compounds	-	-
6.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	और	and	-	-
7.1	अहम्	1	अहमेवाक्षयः	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	N1	मैं	I	-	-
8.1	एव	9	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	ही	certainly	-	-
9.1	अ-	10	0	क्षि1{कर्तरि;लङ्;म;एक;परस्मैपदी;क्षि;भ्वादिः}	अक्षय{पुं}{1;एक}	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	CP	अक्षय	eternal	<न-क्षयः>Bsmn	-
9.2	क्षयः	-	-			विशेषणम्,10.1	विशेषणम्,10.1	N1				-
10.1	कालः	11	कालो	काल{पुं}{1;एक}	काल{पुं}{1;एक}	सुप्_समुच्चितः,11.1	सुप्_समुच्चितः,11.1	N1	काल	time	-	-
11.1	धाता	14	धाताहं	धाता{स्त्री}{1;एक}/धातृ{पुं}{1;एक}/धा1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;डुधाञ्;जुहोत्यादिः}/धा1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;डुधाञ्;जुहोत्यादिः}/धा1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;डुधाञ्;जुहोत्यादिः}/धे1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;धेट्;भ्वादिः}/धे1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;धेट्;भ्वादिः}	धातृ{पुं}{1;एक}	कर्तृसमानाधिकरणम्,13.1.1	कर्तृसमानाधिकरणम्,13.1.1	N1	धारण-पोषण_करनेवाला	creator	-	-
11.1.1	(च)	13	(0)	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,11.1	समुच्चय_द्योतकः,11.1	NA	(तथा)	also	-	-
12.1	अहम्	8	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,13.1.1	कर्ता,13.1.1	N1	मैं	I	-	-
13.1	विश्वतः-	12	विश्वतोमुखः	विश्वतर्	विश्वतः	बहुव्रीहिः,13.2	बहुव्रीहिः,13.2	CP	सब_ओर_मुखवाला_विराट्स्वरूप	Brahma	<विश्वतः-मुखः>Bs6	-
13.2	मुखः	-	-	मुख{पुं}{1;एक}	मुख{पुं}{1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-
13.1.1	(अस्मि)	15	(0)	(अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	अभिहितकर्ता,12.1;अकर्मकः.1	अभिहितकर्ता,12.1;अकर्मकः.1	KP	(हूँ)	am	-	-
