index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	योगिनाम्	3	योगिनामपि	योगिन्{पुं}{6;बहु}	योगिन्{पुं}{6;बहु}	निर्धारणम्,6.1	निर्धारणम्,6.1	N6	योगियों_में	of_all_yogis	-	-
2.1	अपि	5	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	भी	also	-	-
3.1	सर्वेषाम्	2	सर्वेषां	सर्व{पुं}{6;बहु}/सर्व{नपुं}{6;बहु}	सर्व{पुं}{6;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	N6	सम्पूर्ण	all_types_of	-	-
4.1	मत्-	6	मद्गतेनान्तरात्मना	अस्मद्	अस्मद्	सप्तमी-तत्पुरुषः,4.2	सप्तमी-तत्पुरुषः,4.2	CP	मुझमें_लगे_हुए	abiding_in_Me	<अस्मत्-गतेन>T7	-
4.2	गतेन	-	-	गत{पुं}{3;एक}/गत{नपुं}{3;एक}	गत{पुं}{3;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N3				-
5.1	अन्तरात्मना	7	0	अन्तरात्मन्{पुं}{3;एक}	अन्तरात्मन्{पुं}{3;एक}	करणम्,7.1	करणम्,7.1	N3	अन्तरात्मा_से	always_thinking_of_Me_within	-	-
6.1	श्रद्धावान्	4	श्रद्धावान्भजते	श्रद्धावत्{पुं}{1;एक}	श्रद्धावत्{पुं}{1;एक}	कर्ता,7.1	कर्ता,7.1	N1	श्रद्धावान्_योगी	in_full_faith	-	-
7.1	भजते	9	0	भज्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भजँ;भ्वादिः}	भज्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भजँ;भ्वादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	भजता_है	renders_transcendental_loving_service	-	-
8.1	यः	1	यो	यद्{पुं}{1;एक}	यद्{पुं}{1;एक}	विशेषणम्,6.1	विशेषणम्,6.1;नित्यसम्बन्धः,10.1	N1	जो	one_who	-	-	नित्यसम्बन्धः,10.1
9.1	माम्	8	मां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,7.1	कर्म,7.1	N2	मुझको	Me_(the_Supreme_Lord)	-	-
10.1	सः	10	स	तद्{पुं}{1;एक}	तद्{पुं}{1;एक}	कर्म,13.1	कर्म,13.1	N1	वह_(योगी)	he	-	-
11.1	मे	12	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	मुझे	mine	-	-
12.1	युक्ततमः	11	युक्ततमो	युक्ततम{पुं}{1;एक}	युक्ततम{पुं}{1;एक}	कर्मसमानाधिकरणम्,13.1	कर्मसमानाधिकरणम्,13.1	N1	परमश्रेष्ठ	the_greatest_yogi	-	-
13.1	मतः	13	मतः	मत{पुं}{1;एक}	मत{पुं}{1;एक}	अभिहित_कर्म,10.1;सकर्मकः.1	अभिहित_कर्म,10.1;सकर्मकः.1	N1	मान्य_है	is_considered	-	-
