index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	ये		ये	यद्{सर्वनाम;पुं;1;बहु}/यद्{सर्वनाम;नपुं;1;द्वि}/यद्{सर्वनाम;नपुं;2;द्वि}/यद्{सर्वनाम;स्त्री;1;द्वि}/यद्{सर्वनाम;स्त्री;2;द्वि}	यद्{सर्वनाम;पुं;1;बहु}	कर्ता,4.1;नित्य_सम्बन्धः,7.1;कर्ता,3.1	कर्ता,4.1;नित्य_सम्बन्धः,7.1;कर्ता,3.1	N1	जो	जो
2.1	शास्त्रविधिम्		शास्त्रविधिम्	शास्त्रविधि{पुं;2;एक}	शास्त्रविधि{पुं;2;एक}	कर्म,3.1	कर्म,4.1#कर्म,3.1	N2	शास्त्रीय_विधि	शास्त्रीय_विधि
3.1	उत्सृज्य		उत्सृज्य	उत्_सृज्2{अव्य;ल्यप्;तुदादिः}	उत्_सृज्2{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,4.1	पूर्वकालः,6.1#पूर्वकालः,4.1	NA	उडेल_कर	उडेल_कर
4.1	यजन्ते		यजन्ते	यज्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;भ्वादिः}	यज्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP	यज्ञ_करते_हैं	यज्ञ_करते_हैं
5.1	श्रद्धया		श्रद्धया	श्रद्धा{स्त्री;3;एक}	श्रद्धा{स्त्री;3;एक}	सहार्थः,6.1	सहार्थः,6.1#क्रियाविशेषणम्,4.1#क्रियाविशेषणम्,3.1#कर्ता,6.1#हेतुः,6.1#सम्बन्धः,6.1	N3	श्रद्धा_से	श्रद्धा_से
6.1	अन्विताः		अन्विताः	अन्वित{पुं;1;बहु(अनु_इ1;क्त;अदादिः)}/अन्विता{स्त्री;1;बहु}/अन्विता{स्त्री;2;बहु}/अन्वित{पुं;8;बहु(अनु_इ1;क्त;अदादिः)}	अन्विता{स्त्री;1;बहु}	विधेय_विशेषणम्,1.1	विशेषणम्,5.1#सम्बन्धः,5.1#कर्तृसमानाधिकरणम्,4.1#विधेय_विशेषणम्,1.1	N1	अन्वितायें	अन्वितायें
7.1	तेषां		तेषां	तद्{सर्वनाम;पुं;6;बहु}/तद्{सर्वनाम;नपुं;6;बहु}	तद्{सर्वनाम;पुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	उनकी	उनकी
8.1	निष्ठा		निष्ठा	निष्ठा{स्त्री;1;एक}	निष्ठा{स्त्री;1;एक}	-	-	N1	निष्ठा	निष्ठा
9.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,8.1#सम्बन्धः,7.1	NA	तो	तो
10.1	का		का	किम्{सर्वनाम;स्त्री;1;एक}	किम्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	कौन	कौन
11.1	कृष्ण		कृष्ण	कृष्ण{पुं;8;एक}/कृष्ण{नपुं;8;एक}	कृष्ण{नपुं;8;एक}	सम्बोध्यः,4.1	विशेषणम्,15.1#विशेषणम्,14.1#सम्बोध्यः,13.1#सम्बोध्यः,4.1	N8	काली	काली
12.1	सत्त्वम्		सत्त्वम्	सत्त्व{पुं;2;एक}/सत्त्व{नपुं;1;एक}/सत्त्व{नपुं;2;एक}/सद्{त्व;नपुं;1;एक}/सद्{त्व;नपुं;2;एक}	सत्त्व{नपुं;1;एक}	घटकः,8.1	विशेषणम्,15.1#विशेषणम्,14.1#घटकः,8.1	N1	सत्व	सत्व
13.1	आहो		आहः	आह{अव्य}	आह{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA		
14.1	रजः		रजः	रजस्{नपुं;1;एक}/रजस्{नपुं;2;एक}/रजस्{पुं;8;एक}/रजस्{नपुं;8;एक}	रजस्{नपुं;1;एक}	घटकः,8.1	विशेषणम्,15.1#घटकः,8.1	N1	रज_गुण	रज_गुण
15.1	तमः		तमः	तम{पुं;1;एक}/तमस्{नपुं;1;एक}/तमस्{नपुं;2;एक}/तमस्{नपुं;8;एक}	तमस्{नपुं;8;एक}	घटकः,8.1	घटकः,8.1	N1	तमस	तमस
16.1	.		.	-	-	-	-	FS	-	-
