index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	न	8	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	NA	नहीं	never	-	-
2.1	तु	6	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	परंतु	but	-	-
3.1	माम्	5	मां	अस्मद्{सर्व;अ;2;एक}	अस्मद्{सर्व;अ;2;एक}	कर्म,5.1	कर्म,5.1	N2	मुझको	me	-	-
4.1	शक्यसे	9	शक्यसे	शक्1{भावे;लट्;म;एक;आत्मनेपदी;शकॢँ;स्वादिः}/शक्2{कर्तरि;लट्;म;एक;आत्मनेपदी;शकँ;दिवादिः}/शक्2{कर्मणि;लट्;म;एक;आत्मनेपदी;शकँ;दिवादिः}	शक्1{भावे;लट्;म;एक;आत्मनेपदी;शकॢँ;स्वादिः}	अभिहित_कर्ता,8.1.1	अभिहित_कर्ता,8.1.1	KP	समर्थ_है	able	-	-
5.1	द्रष्टुम्	7	द्रष्टुमनेनैव	दृश्1{अव्य;तुमुन्;दृशिँर्;:भ्वादिः}	दृश्1{अव्य;तुमुन्;दृशिँर्;:भ्वादिः}	तुमुन्कर्म,4.1	तुमुन्कर्म,4.1	NA	देखने_में	to_see	-	-
6.1	अनेन	2		अन{पुं;3;एक}/इदम्{पुं;3;एक}/इदम्{नपुं;3;एक}	इदम्{नपुं;3;एक}	विशेषणम्,8.2	विशेषणम्,8.2	N3	इन	by_this	-	-
7.1	एव	3		एव{अव्य}	एव{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	निःसंदेह	certainly	-	-
8.1	स्व-	4	स्वचक्षुषा	स्व	स्व	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	अपने_प्राकृत_नेत्रों_द्वारा	with_your_own_eyes	<स्व-चक्षुषा>T6	-
8.2	चक्षुषा	-	-	चक्षुस्{नपुं;3;एक}	चक्षुस्{नपुं;3;एक}	करणम्,5.1	करणम्,5.1	N3				-
8.1.1	(त्वम्)	1	(-)	युष्मद्{सर्व;अ;1;एक}	युष्मद्{सर्व;अ;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	आप	you	-	-
9.1	दिव्यम्	12	दिव्यं	दिव्य{पुं;2;एक}/दिव्य{नपुं;1;एक}/दिव्य{नपुं;2;एक}	दिव्य{नपुं;2;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N2	दिव्य_(अर्थात्_अलौकिक)	divine	-	-
10.1	ददामि	14	ददामि	दा3{कर्तरि;लट्;उ;एक;परस्मैपदी;डुदाञ्;जुहोत्यादिः}	दा3{कर्तरि;लट्;उ;एक;परस्मैपदी;डुदाञ्;जुहोत्यादिः}	अभिहित_कर्ता,10.1.1	अभिहित_कर्ता,10.1.1	KP	देता_हूँ	give	-	-
10.1.1	(अहम्)	10	(-)	अस्मद्{सर्व;अ;1;एक}	अस्मद्{सर्व;अ;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	आप	you	-	-
11.1	ते	11	ते	तद्{पुं;1;बहु}/तद्{स्त्री;1;द्वि}/तद्{स्त्री;2;द्वि}/तद्{नपुं;1;द्वि}/तद्{नपुं;2;द्वि}/युष्मद्{सर्व;अ;4;एक}/युष्मद्{सर्व;अ;6;एक}	युष्मद्{सर्व;अ;4;एक}	सम्प्रदानम्,10.1	सम्प्रदानम्,10.1	N4	तुम्हारे	you	-	-
12.1	चक्षुः	13	चक्षुः	चक्षु{पुं;1;एक}/चक्षुस्{नपुं;1;एक}/चक्षुस्{नपुं;2;एक}/चक्षुस्{नपुं;8;एक}/क्षै1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;क्षै;भ्वादिः}	चक्षुस्{नपुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	चक्षु	eyes	-	-
13.1	पश्य	19	पश्य	दृश्1{कर्तरि;लोट्;म;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लोट्;म;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,16.1.1	अभिहित_कर्ता,16.1.1	KP	देख	see	-	-
14.1	मे	16	मे	अस्मद्{सर्व;अ;6;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,15.1	षष्ठीसम्बन्धः,15.1	N6	मेरी	my	-	-
15.1	योगम्	18	योगमैश्वरम्	योग{पुं;2;एक}	योग{पुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	योगशक्ति_को	mystic_power	-	-
16.1	ऐश्वरम्	17		ऐश्वर{पुं;2;एक}/ऐश्वर{नपुं;1;एक}/ऐश्वर{नपुं;2;एक}	ऐश्वर{पुं;2;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N2	ईश्वरीय	inconceivable	-	-
16.1.1	(त्वम्)	15	(-)	युष्मद्{सर्व;अ;1;एक}	युष्मद्{सर्व;अ;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	आप	you	-	-
