index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	दूरेण	4	दूरेण	दूरेण{अव्य}/दूर{पुं}{3;एक}/दूर{नपुं}{3;एक}	दूरेण{अव्य}	विशेषणम्,3.1	अधिकरणम्,6.1.1#विशेषणम्,3.1	NA	अत्यन्त	far	-	-
2.1	हि	11	ह्यवरं	हि{अव्य}	हि{अव्य}	सम्बन्धः,6.1.1	सम्बन्धः,6.1.1	NA	क्योंकि	for	-	-
3.1	अवरम्	5		अवर{पुं}{2;एक}/अवर{नपुं}{1;एक}/अवर{नपुं}{2;एक}/अवर{पुं}{2;एक}/अवर{नपुं}{1;एक}/अवर{नपुं}{2;एक}	अवर{नपुं}{1;एक}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1	निम्न_श्रेणी_का	inferior_to	-	-
4.1	कर्म	2	कर्म	कर्मन्{नपुं}{1;एक}/कर्मन्{नपुं}{2;एक}	कर्मन्{नपुं}{1;एक}	कर्ता,6.1.1	कर्ता,6.1.1	N1	सकाम_कर्म	action_with_a_selfish_motive	-	-
5.1	बुद्धि-	3	बुद्धियोगाद्धनञ्जय	बुद्धि	बुद्धि	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	बुद्धियोग_से	this_Yoga_in_the_form_of_equanimity	<बुद्धि-योगात्>T6	-
5.2	योगात्	-	-	योग{पुं}{5;एक}	योग{पुं}{5;एक}	तुलना_बिन्दुः,3.1	उपपदसम्बन्धः,1.1	N5				-
6.1	धनञ्जय	1		धनञ्जय{पुं}{8;एक}	धनञ्जय{पुं}{8;एक}	सम्बोध्यः,6.1.1	सम्बोध्यः,6.1.1	N8	हे_धनंजय	O_Dhananjaya	-	-
6.1.1	(अस्ति)	6		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,4.1;अकर्मकः.1	अभिहित_कर्ता,4.1;अकर्मकः.1	KP	(है)	is	-	-
7.1	बुद्धौ	8	बुद्धौ	बुद्ध{पुं}{1;द्वि}/बुद्ध{पुं}{2;द्वि}/बुद्ध{पुं}{8;द्वि}/बुद्धि{स्त्री}{7;एक}	बुद्धि{स्त्री}{7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	समबुद्धि_में	in_this_equipoise_of_mind	-	-
8.1	शरणम्	9	शरणमन्विच्छ	शरण{नपुं}{1;एक}/शरण{नपुं}{2;एक}	शरण{नपुं}{2;एक}	कर्म,9.1	कर्म,9.1	N2	रक्षा_का_उपाय	refuge	-	-
9.1	अन्विच्छ	10		अनु_इष्2{कर्तरि;लोट्;म;एक;परस्मैपदी;इषुँ;तुदादिः}	अनु_इष्2{कर्तरि;लोट्;म;एक;परस्मैपदी;अनु_इषुँ;तुदादिः}	अभिहित_कर्ता,9.1.1;अकर्मकः.1	अभिहित_कर्ता,9.1.1;अकर्मकः.1	KP	ढूँढ़ो	do_seek	-	-
9.1.1	(त्वम्)	7		(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,9.1	कर्ता,9.1	N1	(तुम)	you	-	-
10.1	कृपणाः	13	कृपणाः	कृपण{पुं}{1;बहु}/कृपण{पुं}{8;बहु}	कृपण{पुं}{1;बहु}	विधेय_विशेषणम्,11.2	विधेय_विशेषणम्,11.2	N1	अत्यन्त_दीन	poor_and_wretched	-	-
11.1	फल-	12	फलहेतवः	फल	फल	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	CP	फल_के_हेतु	those_who_are_instrumental_in_making_their_actions_bear_fruit	<फल-हेतवः>Bs6	-
11.2	हेतवः	-	-	हेतु{पुं}{1;बहु}/हेतु{पुं}{8;बहु}	हेतु{पुं}{1;बहु}	कर्ता,12.1	कर्ता,12.1	N1				-
12.1	(भवन्ति)	14		(भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;भ्वादिः}/भवन्ती{स्त्री}{8;एक})	(भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;भ्वादिः})	अभिहित_कर्ता,11.2;अकर्मकः.1	अभिहित_कर्ता,11.2;अकर्मकः.1	KP	(होते_हैं)	are	-	-
