index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	वह	वह
2.1	क्षेत्रम्		क्षेत्रम्	क्षेत्र{नपुं;1;एक}/क्षेत्र{नपुं;2;एक}	क्षेत्र{नपुं;1;एक}	कर्ता,2.1.1;नित्यसम्बन्धः,17.1 	कर्ता,2.1.1;नित्यसम्बन्धः,17.1 	N1	क्षेत्र	क्षेत्र
2.1.1	अस्ति			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP		
3.1	यत्		यत्	यत्{अव्य}/ यत्{सर्व;नपुं;1;एक}/यद्{सर्व;नपुं;2;एक} 	यत्{सर्व;नपुं;1;एक}	कर्ता,4.1.1;नित्यसम्बन्धः,1.1	कर्ता,4.1.1;नित्यसम्बन्धः,1.1	N1	कि	कि
4.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	च1	च1
4.1.1	अस्ति			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP		
5.1	यादृक्		यादृक्	यादृश्{पुं;1;एक}/यादृश्{नपुं;1;एक}/यादृश्{नपुं;2;एक}/यादृश्{नपुं;8;एक}	यादृश्{पुं;1;एक}	कर्ता,6.1.1;नित्यसम्बन्धः,1.1	कर्ता,6.1.1;नित्यसम्बन्धः,1.1	N1	जैसा	जैसा
6.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	च1	च1
6.1.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	है	है
7.1	यद्-		यद्विकारि	यद्	यद्	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	यद्-	यद्-
7.2	विकारि		--	विकारिन्{नपुं;1;एक}/विकारिन्{नपुं;2;एक}/विकारी{स्त्री;8;एक}	विकारिन्{नपुं;1;एक}	कर्ता,8.1.1;नित्यसम्बन्धः,1.1	कर्ता,8.1.1;नित्यसम्बन्धः,1.1	N1	परिवर्तनशील	परिवर्तनशील
8.1.1	अस्ति			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP		
9.1	यतः		यतः	यतः{अव्य}	यतः{अव्य}	अपादानम्,11.1.1	अपादानम्,11.1.1	NA	जैसा	जैसा
10.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	च1	च1
11.1	यत्		यत्	यत्{अव्य}	यत्{अव्य}	कर्ता,11.1.1;नित्यसम्बन्धः,1.1	कर्ता,11.1.1;नित्यसम्बन्धः,1.1	NA	कि	कि
11.1.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	है	है
12.1	सः		स	तद्{सर्व;पुं;1;एक}	तद्{सर्व;पुं;1;एक}	नित्यसम्बन्धः,17.1	नित्यसम्बन्धः,17.1	N1		
13.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,14.1	सम्बन्धः,14.1	NA		
14.1	यः		य	यद्{सर्व;पुं;1;एक}	यद्{सर्व;पुं;1;एक}	कर्ता,14.1.1;नित्यसम्बन्धः,12.1	कर्ता,14.1.1;नित्यसम्बन्धः,12.1	N1		
14.1.1	अस्ति			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP		
15.1	यत्‌-		यत्प्रभावः			बहुव्रीहिः,15.2	बहुव्रीहिः,15.2	CP		
15.2	प्रभावः		--	प्र_भा{कर्तरि;लट्;उ;द्वि;परस्मैपदी;भा;अदादिः}/प्रभावः{पुं;1;एक}/प्र_भू{घञ्;भू;भ्वादिः(प्रभाव;ना;पुं;1;एक)} 	प्रभावः{पुं;1;एक;प्र_भू{घञ्;भू;भ्वादिः(प्रभाव;ना;पुं;1;एक)} 	विशेषणम्,12.1	विशेषणम्,12.1	N1		
16.1	च 		च	च{अव्य}	च{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	NA		
17.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,20.1	कर्म,20.1	N2		
18.1	समासेन 		समासेन	"सम्_अस्{3;घञ्;असुँ;दिवादिः(समास;ना;पुं;3;एक)}/ सम्_आस्{1;घञ्:आसँ;अदादिः(समास;ना;पुं;3;एक)} 
"	सम्_अस्{3;घञ्;असुँ;दिवादिः(समास;ना;पुं;3;एक)}	क्रियाविशेषणम्,20.1	क्रियाविशेषणम्,20.1	N3		
19.1	मे		मे	अस्मद्{सर्व;अ;6;एक}/अस्मद्{सर्व;अ;4;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,19.1.1	षष्ठीसम्बन्धः,19.1.1	N6		
19.1.1	(वाक्यतः)					अपादानम्,20.1	अपादानम्,20.1	N5		
20.1	शृणु		शृणु	श्रु{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः} 	श्रु{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहितकर्ता	अभिहितकर्ता	KP		
