index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	न	7	न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं	never	-	-
2.1	च	6	च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	भी	and	-	-
3.1	तस्मात्	1	तस्मान्मनुष्येषु	तस्मात्{अव्य}/तद्{पुं}{5;एक}/तद्{नपुं}{5;एक}	तद्{पुं}{5;एक}	हेतुः,8.1	हेतुः,8.1	N5	उससे_बढ़कर	therefore	-	-
4.1	मनुष्येषु	4	0	मनुष्य{पुं}{7;बहु}	मनुष्य{पुं}{7;बहु}	निर्धारणम्,5.1	निर्धारणम्,5.1	N7	मनुष्यों_में	among_mankind	-	-
5.1	कश्चित्	5	कश्चिन्मे	कश्चित्{अव्य}/किञ्चित्{पुं}{1;एक}	किञ्चित्{पुं}{1;एक}	विधेय_विशेषणम्,7.2	विधेय_विशेषणम्,7.2	N1	कोई	anyone	-	-
6.1	मे	2	0	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,7.2	षष्ठीसम्बन्धः,7.2	N6	मेरा	my	-	-
7.1	प्रिय-	3	प्रियकृत्तमः	प्रियकृत्तम{पुं}{1;एक}	प्रिय	सप्तमी-तत्पुरुषः,7.2	सप्तमी-तत्पुरुषः,7.2	CP	प्रिय_कार्य_करनेवाला	more_dear	<प्रिय-कृत्तमः>T7	-
7.2	कृत्तमः	-	-		कृत्तम{पुं}{1;एक}	कर्ता,8.1	कर्ता,8.1	N1				-
8.1	भविता	16	भविता	अस्2{कर्तरि;लुट्;प्र;एक;परस्मैपदी;असँ;अदादिः}/अस्2{भावे;लुट्;प्र;एक;आत्मनेपदी;असँ;अदादिः}/भविता{स्त्री}{1;एक}/भू1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,5.1;अकर्मकः.1	अभिहित_कर्ता,5.1;अकर्मकः.1	KP	भविष्य_में_होगा	will_become	-	-
9.1	न	15	न	न{अव्य}	न{अव्य}	प्रतिषेधः,16.1	प्रतिषेधः,16.1	NA	नहीं	nor	-	-
10.1	च	9	च	च{अव्य}	च{अव्य}	सम्बन्धः,16.1	सम्बन्धः,16.1	NA	तथा	and	-	-
11.1	मे	12	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,14.1	षष्ठीसम्बन्धः,14.1	N6	मेरा	my	-	-
12.1	तस्मात्	11	तस्मादन्यः	तस्मात्{अव्य}/तद्{पुं}{5;एक}/तद्{नपुं}{5;एक}	तद्{नपुं}{5;एक}	हेतुः,16.1	हेतुः,16.1	N5	उससे_बढ़कर	than_him	-	-
13.1	अन्यः	14	0	अन्य{पुं}{1;एक}	अन्य{पुं}{1;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N1	दूसरा_कोई	other	-	-
14.1	प्रियतरः	13	प्रियतरो	प्रियतर{पुं}{1;एक}	प्रियतर{पुं}{1;एक}	कर्ता,16.1	कर्ता,16.1	N1	प्रिय	dearer	-	-
15.1	भुवि	10	भुवि	भू{स्त्री}{7;एक}	भू{स्त्री}{7;एक}	अधिकरणम्,16.1	अधिकरणम्,16.1	N7	पृथ्वीभर_में	in_this_world	-	-
16.1	(अस्ति)	8	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,14.1;अकर्मकः.1	अभिहित_कर्ता,14.1;अकर्मकः.1	KP	(है)	is	-	-
												
