index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	कर्मणि	2	कर्मण्यकर्म	कर्मन्{नपुं;7;एक}	कर्मन्{नपुं;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	कर्म_में	in_action	-	-
2.1	अ-	3	-	अ	अ	नञ्-तत्पुरुषः,2.2	नञ्-तत्पुरुषः,2.2	CP	अकर्म	inaction	<न-कर्म>Tn	-
2.2	कर्म	-	-	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2				-
3.1	यः	1	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1;	N1	जो_(मनुष्य)	one_who	-	-	नित्यसम्बन्धः,9.1
4.1	पश्येत्	4	पश्येदकर्मणि	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP	देखता_है	observes	-	-
5.1	अ-	7	-	अ	अ	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	CP	अकर्म_में	in_inaction	<न-कर्मणि>Tn	-
5.2	कर्मणि	-	-	कर्मन्{नपुं;7;एक}	कर्मन्{नपुं;7;एक}	अधिकरणम्,8.1.1	अधिकरणम्,8.1.1	N7				-
6.1	च	5	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	और	also	-	-
7.1	कर्म	8	कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,8.1.1	कर्म,8.1.1	N2	कर्म	fruitive_action	-	-
8.1	यः	6	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,8.1.1	कर्ता,8.1.1	N1	जो	one_who	-	-
8.1.1	(पश्येत्)	9	-	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	समुच्चितः,4.1;अभिहित_कर्ता,8.1	समुच्चितः,4.1;अभिहित_कर्ता,8.1	KP	(देखता_है)	(देखता_है)	-	-
9.1	सः	10	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,11.1.1	कर्ता,11.1.1	N1	वह	he	-	-
10.1	बुद्धिमान्	12	बुद्धिमान्मनुष्येषु	बुद्धिमत्{पुं;1;एक}	बुद्धिमत्{पुं;1;एक}	विधेय_विशेषणम्,11.1.1	विधेय_विशेषणम्,11.1.1	N1	बुद्धिमान्	intelligent	-	-
11.1	मनुष्येषु	11	-	मनुष्य{पुं;7;बहु}	मनुष्य{पुं;7;बहु}	निर्धारणम्,10.1	निर्धारणम्,10.1	N7	मनुष्यों_में	in_human_society	-	-
11.1.1	(अस्ति)	13	(-)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	(है)	is	-	-
12.1	सः	14	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,14.1.1	कर्ता,14.1.1;विशेषणम्,13.1	N1	वह	he	-	-
13.1	युक्तः	15	युक्तः	युक्त{पुं;1;एक}/युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक}	युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक}	विशेषणम्,14.3	विशेषणम्,14.3;कर्ता,14.1.1	N1	योगी	in_the_transcendental_position	-	-
14.1	कृत्स्न-	16	कृत्स्नकर्मकृत्	कृत्स्न	कृत्स्न	कर्मधारयः,14.2	कर्मधारयः,14.2	CP	समस्त_कर्मों_को_करनेवाला	although_engaged_in_all_activities	<<कृत्स्न-कर्म>K1-कृत्>U	-
14.2	कर्म-	-	-	कर्मन्	कर्मन्	उपपद-तत्पुरुषः,14.3	उपपद-तत्पुरुषः,14.3	CP				-
14.3	कृत्	-	-	कृत्{पुं;1;एक}/कृत्{पुं;8;एक}	कृत्{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1				-
14.1.1	(अस्ति)	17	(-)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	(है)	is	-	-
