index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	निश्चयम्	6	निश्चयं	निश्चय{पुं}{2;एक}	निश्चय{पुं}{2;एक}	कर्म,2.1	कर्म,2.1	N2	निश्चय	certainty	-	-
2.1	शृणु	7	शृणु	श्रु1{कर्तरि;लोट्;म;एक;परस्मैपदी;श्रु;भ्वादिः}	श्रु1{कर्तरि;लोट्;म;एक;परस्मैपदी;श्रु;भ्वादिः}	अभिहित_कर्ता,6.1.1	अभिहित_कर्ता,6.1.1	KP	सुन	hear	-	-
3.1	मे	5	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	मेरा	from_Me	-	-
4.1	तत्र	3	तत्र	तत्र{अव्य}	तत्र{अव्य}	विशेषणम्,1.1	विशेषणम्,1.1	NA	संन्यास_और_त्याग_इन_दोनों_में_से_पहले	there	-	-
5.1	त्यागे	4	त्यागे	त्याग{पुं}{7;एक}	त्याग{पुं}{7;एक}	अधिकरणम्,1.1	अधिकरणम्,1.1	N7	त्याग_के_विषय_में	in_the_matter_of_renunciation	-	-
6.1	भरतसत्तम	1	भरतसत्तम	भरतसत्तम{पुं}{8;एक}	भरतसत्तम{पुं}{8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N1	अर्जुन	O_best_of_the_Bharatas	<भरत-सत्तम>T7	-
6.1.1	(त्वम्)	2	(-)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,2.1	कर्ता,2.1	N1	-	-	-	-
7.1	त्यागः	10	त्यागो	त्याग{पुं}{1;एक}	त्याग{पुं}{1;एक}	कर्म,11.1	कर्म,11.1	N1	त्याग	renunciation	-	-
8.1	हि	8	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	क्योंकि	certainly	-	-
9.1	पुरुष-	9	पुरुषव्याघ्र	पुरुष	पुरुष	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	हे_पुरुषश्रेष्ठ	O_tiger_among_human_beings	<पुरुष-व्याघ्र>K5	-
9.2	व्याघ्र	-	-	व्याघ्र{पुं}{8;एक}	व्याघ्र{पुं}{8;एक}	सम्बोध्यः,2.1	सम्बोध्यः,2.1	N8				-
10.1	त्रि-	11	त्रिविधः	त्रिविध{पुं}{1;एक}	त्रिविध{पुं}{1;एक}	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	CP	तीन_प्रकार_का	three_kinds	<त्रि-विधः>Bs6	-
10.2	विधः	-	-			कर्मसमानाधिकरणम्,11.1	कर्मसमानाधिकरणम्,11.1	N1				-
11.1	सम्प्रकीर्तितः	12	सम्प्रकीर्तितः	सम्प्रकीर्तित{पुं}{1;एक}	सम्_प्र_कॄत्1{कृत्_प्रत्ययः:क्त;सम्_प्र_कॄतँ;चुरादिः;पुं}{1;एक}	अभिहित_कर्म,7.1	अभिहित_कर्म,7.1	N1	कहा_गया_है	is_declared	-	-
