index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ॐ	1	ॐ	ॐ	ॐ{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	ॐ	indication_of_the_Supreme	-	-
2.1	तत्	2	तत्सदिति	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{1;एक}	सम्बन्धः,4.1	सम्बन्धः,4.1	N1	तत्	that	-	-
3.1	सत्	3	0	सत्{पुं}{1;एक}/सत्{स्त्री}{1;एक}/सत्{नपुं}{1;एक}/सत्{नपुं}{2;एक}	सत्{नपुं}{1;एक}	सम्बन्धः,4.1	सम्बन्धः,4.1	N1	सत्	eternal	-	-
4.1	इति	4	0	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,5.1	वाक्यकर्म_द्योतकः,5.1	NA	ऐसे	thus	-	-
5.1	निर्देशः	7	निर्देशो	निर्देश{पुं}{1;एक}	निर्देश{पुं}{1;एक}	कर्म,8.1	कर्म,8.1	N1	नाम	indication	-	-
6.1	ब्रह्मणः	6	ब्रह्मणस्त्रिविधः	ब्रह्मन्{पुं}{2;बहु}/ब्रह्मन्{पुं}{5;एक}/ब्रह्मन्{पुं}{6;एक}/ब्रह्मन्{नपुं}{5;एक}/ब्रह्मन्{नपुं}{6;एक}	ब्रह्मन्{नपुं}{6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	सच्चिदानन्दघन_ब्रह्म_का	of_the_Supreme	-	-
7.1	त्रि-	5	0	त्रिविध{पुं}{1;एक}	त्रि	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	तीन_प्रकार_का	three_kinds	<त्रि-विधः>Bs6	-
7.2	विधः	-	-		विध{पुं}{1;एक}	कर्मसमानाधिकरणम्,8.1	कर्मसमानाधिकरणम्,8.1	N1				-
8.1	स्मृतः	8	स्मृतः	स्मृत{पुं}{1;एक}	स्मृ1{कृत्_प्रत्ययः:क्त;स्मृ;भ्वादिः;पुं}{1;एक}	-	-	N1	कहा_है	consider	-	-
9.1	ब्राह्मणाः	11	ब्राह्मणास्तेन	ब्राह्मण{पुं}{1;बहु}/ब्राह्मण{पुं}{8;बहु}/ब्राह्मणा{स्त्री}{1;बहु}/ब्राह्मणा{स्त्री}{2;बहु}/ब्राह्मणा{स्त्री}{8;बहु}	ब्राह्मण{पुं}{1;बहु}	समुच्चितः,13.1	समुच्चितः,13.1	N1	ब्राह्मण	the_brahmanas	-	-
10.1	तेन	9	0	तद्{पुं}{3;एक}/तद्{नपुं}{3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनुँ;तनादिः}	तद्{पुं}{3;एक}	करणम्,15.1	करणम्,15.1	N3	उसीसे	therefore	-	-
11.1	वेदाः	13	वेदाश्च	वेद{पुं}{1;बहु}/वेद{पुं}{8;बहु}	वेद{पुं}{1;बहु}	समुच्चितः,13.1	समुच्चितः,13.1	N1	वेद	the_Vedic_literature	-	-
12.1	च	14	0	च{अव्य}	च{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	NA	तथा	also	-	-
13.1	यज्ञाः	15	यज्ञाश्च	यज्ञ{पुं}{1;बहु}/यज्ञ{पुं}{8;बहु}	यज्ञ{पुं}{1;बहु}	कर्म,15.1	कर्म,15.1	N1	यज्ञादि	sacrifice	-	-
14.1	च	12	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,13.1	समुच्चय_द्योतकः,13.1	NA	और	also	-	-
15.1	विहिताः	16	विहिताः	विहित{पुं}{1;बहु}/विहित{पुं}{8;बहु}/विहिता{स्त्री}{1;बहु}/विहिता{स्त्री}{2;बहु}/विहिता{स्त्री}{8;बहु}	वि_धा1{कृत्_प्रत्ययः:क्त;वि_डुधाञ्;जुहोत्यादिः;पुं}{1;बहु}	अभिहित_कर्म,13.1	अभिहित_कर्म,13.1	N1	रचे_गये	used	-	-
16.1	पुरा	10	पुरा	पुरा{अव्य}/पुर्{स्त्री}{3;एक}/पुरा{स्त्री}{1;एक}	पुरा{अव्य}	अधिकरणम्,15.1	अधिकरणम्,15.1	NA	सृष्टि_के_आदिकाल_में	formerly	-	-
