index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	पिता	8	पितासि	पितृ{पुं;1;एक}	पितृ{पुं;1;एक}	विधेय_विशेषणम्,5.1	विधेय_विशेषणम्,5.1	N1	पिता	father	-	-
2.1	असि	10		अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,5.1;अकर्मकः.1	अभिहित_कर्ता,5.1;अकर्मकः.1	KP	हैं	are	-	-
3.1	लोकस्य	4	लोकस्य	लोक{पुं;6;एक}	लोक{पुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	जगत्_के	of_all_the_world	-	-
4.1	चर-	3	चराचरस्य	चर	चर	इतरेतर-द्वन्द्वः,4.2	इतरेतर-द्वन्द्वः,4.2	CP	चराचर	moving_and_nonmoving	<चर-<न-चरस्य>Tn>Ds	-
4.2	अ-	-	-	अ	अ	नञ्-तत्पुरुषः,4.3	नञ्-तत्पुरुषः,4.3	CP				-
4.3	चरस्य	-	-	चर{पुं;6;एक}/चर{नपुं;6;एक}	चर{पुं;6;एक}/चर{नपुं;6;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N6				-
5.1	त्वम्	1	त्वमस्य	युष्मद्{सर्व;अ;1;एक}	युष्मद्{सर्व;अ;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	आप	you	-	-
6.1	अस्य	2		इदम्{पुं;6;एक}/इदम्{नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;दिवादिः}	इदम्{पुं;6;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N6	इस	of_this	-	-
7.1	पूज्यः	5	पूज्यश्च	पूज्य{पुं;1;एक}	पूज्य{पुं;1;एक}	समुच्चितः,1.1	समुच्चितः,1.1	N1	अति_पूजनीय	worshipable	-	-
8.1	च	9		च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.1	समुच्चय_द्योतकः,1.1	NA	और	also	-	-
