index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	साङ्ख्य-	1	साङ्ख्ययोगौ	साङ्ख्य	साङ्ख्य	द्वन्द्वः,1.2	द्वन्द्वः,1.2	CP	संन्यास_और_कर्मयोग_को	analytical_study_of_the_material_world_and_work_in_devotional_service	<साङ्ख्य-योगौ>Di	-
1.2	योगौ	-	-	योग{पुं;1;द्वि}/योग{पुं;2;द्वि}	योग{पुं;2;द्वि}	कर्म,4.1	कर्म,4.1	N2				-
2.1	पृथक्	3	पृथग्बालाः	पृथक्{अव्य}	पृथक्{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA	पृथक्-पृथक्_(फल_देनेवाले)	different	-	-
3.1	बालाः	2	0	बाल{पुं;1;बहु}/बाला{स्त्री;1;बहु}/बाला{स्त्री;2;बहु}	बाल{पुं;1;बहु}	कर्ता,4.1	कर्ता,4.1	N1	मूर्खलोग	the_less_intelligent	-	-
4.1	प्रवदन्ति	4	प्रवदन्ति	प्र_वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;वदँ;भ्वादिः}	प्र_वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;वदँ;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मकः.1	अभिहित_कर्ता,3.1;सकर्मकः.1	KP	कहते_हैं	say	-	-
5.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,6.1.1	प्रतिषेधः,6.1.1	NA	न	never	-	-
6.1	पण्डिताः	6	पण्डिताः	पण्डित{पुं;1;बहु}/पण्डिता{स्त्री;1;बहु}/पण्डिता{स्त्री;2;बहु}	पण्डित{पुं;1;बहु}	कर्ता,6.1.1	कर्ता,6.1.1	N1	पण्डितजन	the_learned	-	-
6.1.1	(प्रवदन्ति)	7	(0)	प्र_वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;वदँ;भ्वादिः}	प्र_वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;वदँ;भ्वादिः}	अभिहित_कर्ता,6.1;सकर्मकः.1	अभिहित_कर्ता,6.1;सकर्मकः.1	KP	(कहते_हैं)	say	-	-
7.1	एकम्	8	एकमप्यास्थितः	एक{पुं;2;एक}/एक{नपुं;1;एक}/एक{नपुं;2;एक}	एक{नपुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	एक_में	in_one	-	-
8.1	अपि	9	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	भी	even	-	-
9.1	आस्थितः	11	0	आस्थित{पुं;1;एक}/आङ्_स्था1{कृत्_प्रत्ययः;क्त;आङ्_ष्ठा;भ्वादिः;पुं;1;एक}	आङ्_स्था1{कृत्_प्रत्ययः;क्त;आङ्_ष्ठा;भ्वादिः;पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	स्थित	being_situated	-	-
10.1	सम्यक्	10	सम्यगुभयोर्विन्दते	सम्यक्{अव्य}	सम्यक्{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	सम्यक्_प्रकार_से	complete	-	-
11.1	उभयोः	12	0	उभ{पुं;6;द्वि}/उभ{पुं;7;द्वि}/उभ{नपुं;6;द्वि}/उभ{नपुं;7;द्वि}/उभ{पुं;6;द्वि}/उभ{पुं;7;द्वि}/उभ{नपुं;6;द्वि}/उभ{नपुं;7;द्वि}/उभा{स्त्री;6;द्वि}/उभा{स्त्री;7;द्वि}/उभा{स्त्री;6;द्वि}/उभा{स्त्री;7;द्वि}	उभ{पुं;6;द्वि}	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	N6	दोनों_के	of_both	-	-
12.1	विन्दते	14	0	विन्दता{स्त्री;1;द्वि}/विन्दता{स्त्री;2;द्वि}/विद्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदॢँ;तुदादिः}/विद्4{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;विदँ;रुधादिः}	विद्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदॢँ;तुदादिः}	अभिहित_कर्ता,9.1;सकर्मकः.1	अभिहित_कर्ता,9.1;सकर्मकः.1	KP	प्राप्त_होता_है	enjoys	-	-
13.1	फलम्	13	फलम्	फल{नपुं;1;एक}/फल{नपुं;2;एक}	फल{नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	फलरूप_(परमात्मा_को)	the_result	-	-
