index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color	hindi_meaning	english_meaning	samAsa	prayoga
1.1	प्रकृतिम्	2	प्रकृतिं	प्रकृति{स्त्री}{2;एक}	प्रकृति{स्त्री}{2;एक}	कर्म,3.1	कर्म,3.1	N2	प्रकृति_को	material_nature	-	-
2.1	स्वाम्	1	स्वामवष्टभ्य	स्वा{स्त्री}{2;एक}/स्वा{स्त्री}{2;एक}	स्वा{स्त्री}{2;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N2	अपनी	of_My_personal_Self	-	-
3.1	अवष्टभ्य	3	0	अवष्टभ्य{पुं}{8;एक}/अवष्टभ्य{नपुं}{8;एक}	अव_स्तम्भ्1{कृत्_प्रत्ययः:ल्यप्;अव_ष्टभिँ;भ्वादिः}	पूर्वकालः,4.1	पूर्वकालः,4.1	NA	अंगीकार_करके	enter_in	-	-
4.1	विसृजामि	12	विसृजामि	वि_सृज्2{कर्तरि;लट्;उ;एक;परस्मैपदी;सृजँ;तुदादिः}	वि_सृज्2{कर्तरि;लट्;उ;एक;परस्मैपदी;वि_सृजँ;तुदादिः}	-0.1	-0.1	KP	रचता_हूँ	create	-	-
5.1	पुनः	10	पुनः	पुनः{अव्य}	पुनः{अव्य}	वीप्सा,6.1	वीप्सा,6.1	NA	बार	again	-	-
6.1	पुनः	11	पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA	बार	again	-	-
7.1	भूत-	9	भूतग्राममिमं	भूत	भूत	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	भूतसमुदाय_को	all_these_cosmic_manifestations	<भूत-ग्रामम्>T6	-
7.2	ग्रामम्	-	-	ग्राम{पुं}{2;एक}	ग्राम{पुं}{2;एक}	कर्म,4.1	कर्म,4.1	N2				-
8.1	इमम्	7	0	इदम्{पुं}{2;एक}	इदम्{पुं}{2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2	इस	this	-	-
9.1	कृत्स्नम्	8	कृत्स्नमवशं	कृत्स्न{नपुं}{1;एक}/कृत्स्न{नपुं}{2;एक}	कृत्स्न{नपुं}{2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2	सम्पूर्ण	total	-	-
10.1	अ-	6	0	अ	न	नञ्-तत्पुरुषः,10.2	नञ्-तत्पुरुषः,10.2	CP	परतन्त्र_हुए	automatically	<न-वशम्>Tn	-
10.2	वशम्	-	-	वश{पुं}{2;एक}/वश{नपुं}{1;एक}/वश{नपुं}{2;एक}	वश{पुं}{2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
11.1	प्रकृतेः	4	प्रकृतेर्वशात्	प्रकृति{स्त्री}{5;एक}/प्रकृति{स्त्री}{6;एक}	प्रकृति{स्त्री}{6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	स्वभाव_के	by_the_force_of_nature	-	-
12.1	वशात्	5	0	वश{पुं}{5;एक}/वश{नपुं}{5;एक}	वश{पुं}{5;एक}	हेतुः,4.1	हेतुः,4.1	N5	बल_से	under_obligation	-	-
