index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	परित्राणाय	10	परित्राणाय	परित्राण{नपुं;4;एक}	परित्राण{नपुं;4;एक}	समुच्चितः,3.1	समुच्चितः,3.1	N4	उद्धार_करने_के_लिये	for_the_deliverance	-	-
2.1	साधूनाम्	2	साधूनां	साधु{पुं;6;बहु}/साधु{नपुं;6;बहु}	साधु{पुं;6;बहु}	कर्म,1.1	कर्म,1.1	N6	साधु_पुरुषों_का	of_the_devotees	-	-
3.1	विनाशाय	1	विनाशाय	विनाश{पुं;4;एक}	विनाश{पुं;4;एक}	प्रयोजनम्,7.1	प्रयोजनम्,7.1	N4	विनाश_करने_के_लिये	for_the_annihilation	-	-
4.1	च	5	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	समुच्चय_द्योतकः,3.1	NA	और	also	-	-
5.1	दुष्-	3	दुष्कृताम्	दुष्	दुष्	उपपद-तत्पुरुषः,5.2	उपपद-तत्पुरुषः,5.2	CP	पापकर्म_करनेवालों_का	of_the_miscreants	<दुष्-कृताम्>U	-
5.2	कृताम्	-	-	कृत्{पुं;6;बहु}	कृत्{पुं;6;बहु}	कर्म,3.1	कर्म,3.1	N6				-
6.1	धर्म-	4	धर्मसंस्थापनार्थाय	धर्मन्	धर्मन्	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	धर्म_की_स्थापना_करने_के_लिये	to_reestablish_the_principles_of_religion	<<धर्म-संस्थापना>T6-अर्थाय>T4	-
6.2	संस्थापना-	-	-	संस्थापना	संस्थापना	चतुर्थी-तत्पुरुषः,6.3	चतुर्थी-तत्पुरुषः,6.3	CP				-
6.3	अर्थाय	-	-	अर्थ{पुं;4;एक}/अर्थ{नपुं;4;एक}	अर्थ{पुं;4;एक}	समुच्चितः,3.1	समुच्चितः,3.1;प्रयोजनम्,7.1	N4				-
7.1	सम्भवामि	6	सम्भवामि	सम्_भू1{कर्तरि;लट्;उ;एक;परस्मैपदी;भू;भ्वादिः}	सम्_भू1{कर्तरि;लट्;उ;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	प्रकट_हुआ_करता_हूँ	do_appear	-	-
8.1	युगे	8	युगे	युग{नपुं;1;द्वि}/युग{नपुं;2;द्वि}/युग{नपुं;8;द्वि}/युग{नपुं;7;एक}	युग{नपुं;7;एक}	कालाधिकरणम्,7.1	कालाधिकरणम्,7.1	N7	युग_में	millennium	-	-
9.1	युगे	9	युगे	युग{नपुं;1;द्वि}/युग{नपुं;2;द्वि}/युग{नपुं;8;द्वि}/युग{नपुं;7;एक}	युग{नपुं;7;एक}	वीप्सा,8.1	वीप्सा,8.1	N7	युग_में	after_millennium	-	-
10.1	(अहम्)	7	(-)	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,7.1	कर्ता,7.1	N1	(मैं)	I	-	-
