index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	यत्	2	यद्यदाचरति	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;2;एक}	वीप्सा,2.1	वीप्सा,2.1	N2	जो	whatever	-	-
2.1	यत्	3	0।0	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;2;एक}	कर्म,3.1	कर्म,3.1;नित्यसम्बन्धः,6.1	N2	जो	and_whichever	-	-	नित्यसम्बन्धः,6.1
3.1	आचरति	4	0।0	आङ्_चर्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;चरँ;भ्वादिः}	आङ्_चर्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आङ्_चरँ;भ्वादिः}	अभिहित_कर्ता,4.1;सकर्मकः.1	अभिहित_कर्ता,4.1;सकर्मकः.1	KP	आचरण_करता_है	does_he_act	-	-
4.1	श्रेष्ठः	1	श्रेष्ठस्तत्तदेवेतरो	श्रेष्ठ{पुं;1;एक}	श्रेष्ठ{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	श्रेष्ठ_पुरुष	a_respectable_leader	-	-
5.1	तत्	7	0।0	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;2;एक}	वीप्सा,6.1	वीप्सा,6.1	N2	वैसा	that	-	-
6.1	तत्	8	0।0	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;2;एक}	कर्म,9.1.1	कर्म,9.1.1	N2	वैसा	and_that_alone	-	-
7.1	एव	9	0।0	एव{अव्य}	एव{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ही	certainly	-	-
8.1	इतरः	5	0।0	इतर{पुं;1;एक}/इतर{पुं;1;एक}	इतर{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	अन्य	common	-	-
9.1	जनः	6	जनः	जन{पुं;1;एक}	जन{पुं;1;एक}	कर्ता,9.1.1	कर्ता,9.1.1	N1	पुरुष	person	-	-
9.1.1	(आचरति)	10	(0।0)	आङ्_चर्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;चरँ;भ्वादिः}	आङ्_चर्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;चरँ;भ्वादिः}	अभिहित_कर्ता,9.1;सकर्मकः.1	अभिहित_कर्ता,9.1;सकर्मकः.1	KP	(आचरण_करते_हैं)	does_he_act	-	-
10.1	सः	11	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	वह	he	-	-
11.1	यत्	12	यत्प्रमाणं	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;2;एक}	विशेषणम्,12.1	विशेषणम्,12.1;नित्यसम्बन्धः,15.1	N2	जो	whichever	-	-	नित्यसम्बन्धः,15.1
12.1	प्रमाणम्	13	0।0	प्रमाण{पुं;2;एक}/प्रमाण{नपुं;1;एक}/प्रमाण{नपुं;2;एक}	प्रमाण{नपुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	प्रमाण	evidence	-	-
13.1	कुरुते	14	कुरुते	कुरुता{स्त्री;1;द्वि}/कुरुता{स्त्री;2;द्वि}/कुरुता{स्त्री;8;एक}/कुरुता{स्त्री;8;द्वि}/कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,10.1;सकर्मकः.1	अभिहित_कर्ता,10.1;सकर्मकः.1	KP	कर_देता_है	does_perform	-	-
14.1	लोकः	15	लोकस्तदनुवर्तते	लोक{पुं;1;एक}	लोक{पुं;1;एक}	कर्ता,16.1	कर्ता,16.1	N1	समस्त_मनुष्य_समुदाय	all_the_world	-	-
15.1	तत्	16	0।0	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;2;एक}	कर्म,16.1	कर्म,16.1	N2	उसीके	that	-	-
16.1	अनुवर्तते	17	0।0	अनु_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}	अनु_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}	अभिहित_कर्ता,14.1;सकर्मकः.1	अभिहित_कर्ता,14.1;सकर्मकः.1	KP	अनुसार_बरतने_लग_जाता_है	follow_in_the_footsteps	-	-
