index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	देहिनः	2	देहिनोऽस्मिन्यथा	देहिन्{पुं;1;बहु}/देहिन्{पुं;2;बहु}/देहिन्{पुं;5;एक}/देहिन्{पुं;6;एक}/देहिन्{पुं;8;बहु}/देहिन्{नपुं;5;एक}/देहिन्{नपुं;6;एक}	देहिन्{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	जीवात्मा_की	to_the_soul		
2.1	अस्मिन्	3		इदम्{पुं;7;एक}/इदम्{नपुं;7;एक}	इदम्{नपुं;7;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N7	इस	in_this		
3.1	यथा	1		यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,7.2.1;नित्यसम्बन्धः,8.1	क्रियाविशेषणम्,7.2.1;नित्यसम्बन्धः,8.1	NA	जैसे	just_as		
4.1	देहे	4	देहे	देह{पुं;7;एक}/देह{नपुं;1;द्वि}/देह{नपुं;2;द्वि}/देह{नपुं;7;एक}/देह{नपुं;8;द्वि}/दह्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;दहँ;भ्वादिः}/दह्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;दहँ;भ्वादिः}	देह{पुं;7;एक}	अधिकरणम्,7.2.1	अधिकरणम्,7.2.1	N7	देह_में	in_this_body		
5.1	कौमारम्	5	कौमारं	कौमार{पुं;2;एक}	कौमार{नपुं;2;एक}	समुच्चितः,7.1	समुच्चितः,7.1	N2	बचपन	childhood		
6.1	यौवनम्	6	यौवनं	यौवन{नपुं;1;एक}/यौवन{नपुं;2;एक}	यौवन{नपुं;2;एक}	समुच्चितः,7.1	समुच्चितः,7.1	N2	युवावस्था	youth		
7.1	जरा	8	जरा	जरा{स्त्री;1;एक}	जरा{स्त्री;1;एक}	कर्ता,7.2.1	कर्ता,7.2.1	N1	वृद्धावस्था	old_age		
7.1.1	(च)	7		(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1	NA	(और)	and		
7.2.1	(भवति)	12		(भवत्{पुं;7;एक}/भवती{स्त्री;8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः})	(भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः})	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	(होती_है)	becomes		
8.1	तथा	10	तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,9.1.1	क्रियाविशेषणम्,9.1.1	NA	वैसे_ही	even_so		
9.1	देह	11	देहान्तरप्राप्तिर्धीरस्तत्र	देह	देह	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	अन्य_शरीर_की_प्राप्ति	attains_another_body	<<देह-अन्तर>T6-प्राप्तिः>T6,-	
9.2	अन्तर			अन्तर	अन्तर	षष्ठी-तत्पुरुषः,9.3	षष्ठी-तत्पुरुषः,9.3	CP				
9.3	प्राप्तिः			प्राप्ति{स्त्री;1;एक}	प्राप्ति{स्त्री;1;एक}	कर्ता,9.1.1	कर्ता,9.1.1	N1				
9.1.1	(भवति)	9		(भवत्{पुं;7;एक}/भवती{स्त्री;8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः})	(भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः})	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	(होती_है)	,is		
10.1	धीरः	14		धीर{पुं}{1;एक}	धीर{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	धीर_पुरुष	the_wise_man		
11.1	तत्र	13		तत्र{अव्य}	तत्र{अव्य}	अधिकरणम्,13.1	अधिकरणम्,13.1	NA	उसमें_(विषय_में)	thereupon		
12.1	न	15	न	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	NA	नहीं	does_not		
13.1	मुह्यति	16	मुह्यति	मुह्यत्{पुं;7;एक}/मुह्यत्{नपुं;7;एक}/मुह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;मुह्;दिवादिः}	मुह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;मुहँ;दिवादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	मोहित_होता_है		get_deluded	
