index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	उदाराः	4	उदाराः	उदार{पुं;1;बहु}/उदार{पुं;8;बहु}	उदार{पुं;1;बहु}	विधेय_विशेषणम्,2.1	विधेय_विशेषणम्,2.1	N1	उदार	magnanimous	-	-
2.1	सर्वे	2	सर्व	सर्व{पुं;1;बहु}/सर्व{नपुं;1;द्वि}/सर्व{नपुं;2;द्वि}/सर्वा{स्त्री;1;द्वि}/सर्वा{स्त्री;2;द्वि}	सर्व{पुं;1;बहु}	कर्ता,4.1.1	कर्ता,4.1.1	N1	सब	all	-	-
3.1	एव	3	एवैते	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही	certainly	-	-
4.1	एते	1	0	एता{स्त्री;1;द्वि}/एता{स्त्री;2;द्वि}/एतद्{पुं;1;बहु}/एतद्{स्त्री;1;द्वि}/एतद्{स्त्री;2;द्वि}/एतद्{नपुं;1;द्वि}/एतद्{नपुं;2;द्वि}	एतद्{पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N1	ये	these	-	-
4.1.1	(सन्ति)	4	(0)	सत्{नपुं;1;बहु}/सत्{नपुं;2;बहु}/सत्{नपुं;8;बहु}/सन्ती{स्त्री;8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	(हैं)	are	-	-
5.1	ज्ञानी	5	ज्ञानी	ज्ञानिन्{पुं;1;एक}	ज्ञानिन्{पुं;1;एक}	कर्ता,8.1.1	कर्ता,8.1.1	N1	ज्ञानी	one_who_is_in_knowledge	-	-
6.1	तु	6	त्वात्मैव	तु{अव्य}	तु{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	परंतु	but	-	-
7.1	आत्मा	9	0	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	विधेय_विशेषणम्,5.1	विधेय_विशेषणम्,5.1	N1	आत्मा	soul	-	-
8.1	एव	8	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	ही	just_like	-	-
8.1.1	(अस्ति)	10	(0)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	वाक्यकर्म,10.1	वाक्यकर्म,10.1	KP	(है)	is	-	-
8.2.1	(इति)	11	(0)	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,8.1.1	वाक्यकर्म_द्योतकः,8.1.1	NA	(ऐसा)	thus	-	-
9.1	मे	12	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	मेरा	my	-	-
10.1	मतम्	13	मतम्	मत{पुं;2;एक}/मत{नपुं;1;एक}/मत{नपुं;2;एक}	मत{नपुं;1;एक}	अभिहित_कर्म	अभिहित_कर्म	N1	मत	opinion	-	-
10.1.1	(मम)	7	(0)	अस्मद्{6;एक}/मा1{कर्तरि;लिट्;म;बहु;परस्मैपदी;मा;अदादिः}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	(मेरा_स्वरूप)	mine	-	-
11.1	आस्थितः	22	आस्थितः	आस्थित{पुं;1;एक}	आस्थित{पुं;1;एक}	अभिहित_कर्ता,14.2	अभिहित_कर्ता,14.2	N1	अच्छी_प्रकार_स्थित_है	situated	-	-
12.1	सः	16	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	विशेषणम्,14.2	विशेषणम्,14.2	N1	वह	he	-	-
13.1	हि	15	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	क्योंकि	certainly	-	-
14.1	युक्त-	17	युक्तात्मा	युक्त	युक्त	बहुव्रीहिः,14.2	बहुव्रीहिः,14.2	CP	मद्गत_मनबुद्धिवाला_(ज्ञानी_भक्त)	engaged_in_devotional_service	<युक्त-आत्मा>Bs6	-
14.2	आत्मा	-	-	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1				-
15.1	माम्	20	मामेवानुत्तमां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,11.1	कर्म,11.1	N2	मुझमें	unto_Me	-	-
16.1	एव	21	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	NA	ही	certainly	-	-
17.1	अन्-	18	0	अन्	अन्	नञ्_बहुव्रीहिः ,17.2	नञ्_बहुव्रीहिः ,17.2	CP	अति_उत्तम	the_highest_goal	<न-उत्तमाम्>Bsmn	-
17.2	उत्तमाम्	-	-	उत्तमा	उत्तमा	विशेषणम्,18.1	विशेषणम्,18.1	N2				-
18.1	गतिम्	19	गतिम्	गति{स्त्री;2;एक}	गति{स्त्री;2;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N2	गतिस्वरूप	destination	-	-
