index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	1	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	उस	that	-	-
2.1	घोषः	2	घोषो	घोष{पुं;1;एक}	घोष{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	शब्द_ने	sound	-	-
3.1	धार्तराष्ट्राणाम्	3	धार्तराष्ट्राणां	धार्तराष्ट्र{पुं;6;बहु}	धार्तराष्ट्र{पुं;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	धार्तराष्ट्रों_के	of_the_sons_of_Dhrtarastra	-	-
4.1	हृदयानि	4	हृदयानि	हृदय{नपुं;1;बहु}/हृदय{नपुं;2;बहु}	हृदय{नपुं;2;बहु}	कर्म,5.1	कर्म,5.1	N2	हृदय	the_hearts	-	-
5.1	व्यदारयत्	12	व्यदारयत्	व्यदारयत्	वि_दॄ2_णिच्{कर्तरि;लङ्;प्र;एक;परस्मैपदी;वि_दॄ_णिच्;क्र्यादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	विदीर्ण_कर_दिये	shattered	-	-
6.1	नभः	5	नभश्च	नभ{पुं;1;एक}/नभस्{नपुं;1;एक}/नभस्{नपुं;2;एक}	नभस्{नपुं;2;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N2	आकाश	the_sky	-	-
7.1	च	6	चैव	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	समुच्चय_द्योतकः,6.1	NA	और	also	-	-
8.1	पृथिवीम्	7	पृथिवीं	पृथिवी{स्त्री;2;एक}	पृथिवी{स्त्री;2;एक}	कर्म,12.1	कर्म,12.1	N2	पृथवी_को	the_earth	-	-
9.1	च	8		च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और	also	-	-
10.1	एव	9		एव{अव्य}	एव{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	भी	certainly	-	-
11.1	तुमुलः	10	तुमुलो	तुमुल{पुं;1;एक}	तुमुल{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	भयानक	terrible	-	-
12.1	व्यनुनादयन्	11	व्यनुनादयन्	व्यनुनादयन्	वि_अनु_नद्2{कृत्_प्रत्ययः:शतृ;वि_अनु_णदँ;चुरादिः;पुं}{1;एक}	वर्तमानसमानकालः,5.1	वर्तमानसमानकालः,5.1	N1	गुँजाते_हुए	echoing	-	-
