index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सिद्धिम्	7	सिद्धिं	सिद्धि{स्त्री}{2;एक}	सिद्धि{स्त्री}{2;एक}	कर्म,2.1	कर्म,2.1	N2	उसको_(नैष्कर्म्य-सिद्धि_को)	perfection	-	-
2.1	प्राप्तः	8	प्राप्तो	प्राप्त{पुं}{1;एक}	प्र_आप्1{कृत्_प्रत्ययः:क्त;प्र_आपॢँ;स्वादिः;पुं}{1;एक}	विशेषणम्,2.1.1	विशेषणम्,2.1.1	N1	प्राप्त_होकर	achieving	-	-
2.1.1	(मनुष्यः)	9	(0)	(मनुष्य{पुं}{1;एक})	(मनुष्य{पुं}{1;एक})	कर्ता,6.1	कर्ता,6.1	N1	(मनुष्य)	man	-	-
3.1	यथा	6	यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,6.1;नित्यसम्बन्धः,5.1	क्रियाविशेषणम्,6.1;नित्यसम्बन्धः,5.1	NA	जिस_प्रकार_से	as	-	-
4.1	ब्रह्म	10	ब्रह्म	ब्रह्मन्{नपुं}{2;एक}	ब्रह्मन्{नपुं}{2;एक}	कर्म,6.1	कर्म,6.1	N2	ब्रह्म_को	the_Supreme	-	-
5.1	तथा	12	तथाप्नोति	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	उसको_(प्रकार_को)	so	-	-
6.1	आप्नोति	11	0	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;स्वादिः}	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;स्वादिः}	अभिहित_कर्ता,2.1.1;सकर्मकः.1	अभिहित_कर्ता,2.1.1;सकर्मकः.1	KP	प्राप्त_होता_है	achieves	-	-
7.1	निबोध	17	निबोध	नि_बुध्2{कर्तरि;लोट्;म;एक;परस्मैपदी;बुधिँर्;भ्वादिः}	नि_बुध्2{कर्तरि;लोट्;म;एक;परस्मैपदी;नि_बुधिँर्;भ्वादिः}	-	-	KP	समझ	try_to_understand	-	-
8.1	मे	16	मे	अस्मद्{6;एक}	अस्मद्{5;एक}	अपादानम्,7.1	अपादानम्,7.1	N5	मुझसे	from_Me	-	-
9.1	समासेन	14	समासेनैव	समास{पुं}{3;एक}	समास{पुं}{3;एक}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	N3	संक्षेप_में	summarily	-	-
10.1	एव	15	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही	certainly	-	-
11.1	कौन्तेय	13	कौन्तेय	कौन्तेय{पुं}{8;एक}	कौन्तेय{पुं}{8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	हे_कुन्तीपुत्र	O_son_of_Kunti	-	-
12.1	निष्ठा	4	निष्ठा	निष्ठा{स्त्री}{1;एक}	निष्ठा{स्त्री}{1;एक}	कर्ता,15.1.1	कर्ता,15.1.1	N1	निष्ठा	stage	-	-
13.1	ज्ञानस्य	2	ज्ञानस्य	ज्ञान{नपुं}{6;एक}	ज्ञान{नपुं}{6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	ज्ञानयोग_की	of_knowledge	-	-
14.1	या	1	या	यद्{स्त्री}{1;एक}	यद्{स्त्री}{1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	जो	which	-	-
15.1	परा	3	परा	परा{स्त्री}{1;एक}/परा{स्त्री}{1;एक}	परा{स्त्री}{1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	परा	transcendental	-	-
15.1.1	(अस्ति)	5	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,12.1;अकर्मकः.1	अभिहित_कर्ता,12.1;अकर्मकः.1	KP	(है)	is	-	-
