index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	विधि-	1	विधिहीनमसृष्टान्नं	विधि	विधि	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	शास्त्रविधि_से_हीन	without_scriptural_direction	<विधि-हीनम्>T3	-
1.2	हीनम्	-	-	हीन{पुं}{2;एक}/हीन{नपुं}{1;एक}/हीन{नपुं}{2;एक}	हीन{पुं}{2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-
2.1	अ-	2	0	असृष्टान्न{पुं}{2;एक}/असृष्टान्न{नपुं}{1;एक}/असृष्टान्न{नपुं}{2;एक}	न	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	अन्नदान_से_रहित	without_distribution_of_prasadam	<<न-सृष्ट>Tn-अन्नम्>Bs7	-
2.2	सृष्ट-	-	-		सृष्टान्न{पुं}{2;एक}	कर्मधारयः,2.3	कर्मधारयः,2.3	CP				-
2.3	अन्नम्	-	-	अन्न{पुं;1;एक}	अन्न{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-
3.1	मन्त्र-	3	मन्त्रहीनमदक्षिणम्	मन्त्र	मन्त्र	तृतीया-तत्पुरुषः,3.2	तृतीया-तत्पुरुषः,3.2	CP	बिना_मन्त्रों_के	with_no_chanting_of_the_Vedic_hymns	<मन्त्र-हीनम्>T3	-
3.2	हीनम्	-	-	हीन{पुं}{2;एक}/हीन{नपुं}{1;एक}/हीन{नपुं}{2;एक}	हीन{पुं}{2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-
4.1	अ-	4	0	अ	न	बहुव्रीहिः ,4.2	बहुव्रीहिः ,4.2	CP	बिना_दक्षिणा_के	with_no_remunerations_to_the_priests	<न-दक्षिणम्>Bsmn	-
4.2	दक्षिणम्	-	-	दक्षिणम्{अव्य}/दक्षिण{पुं}{2;एक}/दक्षिण{नपुं}{1;एक}/दक्षिण{नपुं}{2;एक}/दक्षिण{पुं}{2;एक}	दक्षिण{पुं}{2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-
5.1	श्रद्धा-	5	श्रद्धाविरहितं	श्रद्धा	श्रद्धा	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	बिना_श्रद्धा_के_किये_जानेवाले	without_faith	<श्रद्धा-विरहितं>T3	-
5.2	विरहितम्	-	-	विरहित{पुं}{2;एक}/विरहित{नपुं}{1;एक}/विरहित{नपुं}{2;एक}	विरहित{पुं}{2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-
6.1	यज्ञम्	6	यज्ञं	यज्ञ{पुं}{2;एक}	यज्ञ{पुं}{2;एक}	कर्म,8.1	कर्म,8.1	N2	यज्ञ_को	sacrifice	-	-
7.1	तामसम्	7	तामसं	तामस{पुं}{2;एक}/तामस{नपुं}{1;एक}/तामस{नपुं}{2;एक}	तामस{पुं}{2;एक}	कर्मसमानाधिकरणम्,8.1	कर्मसमानाधिकरणम्,8.1	N2	तामस_यज्ञ	in_the_mode_of_ignorance	-	-
8.1	परिचक्षते	8	परिचक्षते	परिचक्षते	परि_चक्ष्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;परि_चक्षिँङ्;अदादिः}	-	-	KP	कहते_हैं	is_to_be_considered	-	-
