index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अहिंसा		अहिंसा	अहिंसा{स्त्री;1;एक}	अहिंसा{स्त्री;1;एक}	घटकः,10.1	सुप्_समुच्चितः,7.1;घटकः,10.1	N1	अहिंसा	अहिंसा
2.1	समता		समता	सम{तल्;स्त्री;1;एक}	सम{तल्;स्त्री;1;एक}	घटकः,10.1	विधेय_विशेषणम्,1.1#विशेषणम्,3.1#सुप्_समुच्चितः,7.1;घटकः,10.1	N1	सम	सम
3.1	तुष्टिः		तुष्टिः	तुष्टि{स्त्री;1;एक}	तुष्टि{स्त्री;1;एक}	घटकः,10.1	विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,7.1;घटकः,10.1	N1	सन्तोष	सन्तोष
4.1	तपः		तपः	तप{पुं;1;एक}/तपस्{नपुं;1;एक}/तपस्{नपुं;2;एक}/तपस्{नपुं;8;एक}	तप{पुं;1;एक}	घटकः,10.1	सुप्_समुच्चितः,7.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1घटकः,10.1	N1	गर्मी	गर्मी
5.1	दानं		दानं	दान{नपुं;1;एक}/दान{नपुं;2;एक}	दान{नपुं;1;एक}	घटकः,10.1	सुप्_समुच्चितः,7.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1;घटकः,10.1	N1	दान	दान
6.1	यशः		यशः	यशस्{नपुं;1;एक}/यशस्{नपुं;2;एक}/यशस्{नपुं;8;एक}	यशस्{नपुं;1;एक}	घटकः,10.1	सुप्_समुच्चितः,7.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1	N1	यश	यश
7.1	अयशः		अयशः	अयशस्{नपुं;1;एक}/अयशस्{नपुं;2;एक}/अयशस्{नपुं;8;एक}	अयशस्{नपुं;1;एक}	घटकः,10.1	विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता,9.1;घटकः,10.1;घटकः,10.1	N1	कलंक	कलंक
8.1	(इति)			इति{अव्य}	इति{अव्य}	घटक_द्योतकः,10.1	घटक_द्योतकः,10.1	NA		
9.1	भवन्ति		भवन्ति	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/भवन्ती{स्त्री;8;एक}/भवत्{नपुं;1;बहु}/भवत्{नपुं;2;बहु}	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	-	-	KP	होते_हैं	होते_हैं
10.1	भावाः		भावाः	भाव{पुं;8;बहु}/भाव{पुं;1;बहु(भू1;घञ्;भ्वादिः)}	भाव{पुं;8;बहु}	कर्ता,9.1	विधेय_विशेषणम्,9.1#विशेषणम्,14.1#कर्ता_बे_वेर्ब्स्,9.1	N8	भाव	भाव
11.1	भूतानां		भूतानां	भूत{नपुं;6;बहु}/भूत{पुं;6;बहु(भू1;क्त;भ्वादिः)}/भूत{नपुं;6;बहु(भू1;क्त;भ्वादिः)}	भूत{नपुं;6;बहु}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1	N6	प्राणियों_का	प्राणियों_का
12.1	मत्तः		मत्तः	अस्मद्{अव्य;तसिल्}	अस्मद्{अव्य;तसिल्}	हेतुः5,9.1	हेतुः5,11.1#हेतुः5,10.1#हेतुः5,9.1	NA	अस्मद्_से	अस्मद्_से
13.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	ही	ही
14.1	पृथग्विधाः		पृथग्विधाः	पृथग्विध{पुं;1;बहु}/पृथग्विधा{स्त्री;1;बहु}/पृथग्विधा{स्त्री;2;बहु}	पृथग्विध{पुं;1;बहु}	विशेषणम्,10.1	विधेय_विशेषणम्,10.1#विधेय_विशेषणम्,9.1#कर्ता_बे_वेर्ब्स्,9.1	N1	अनेक_प्रकार	अनेक_प्रकार
15.1	.		.	-	-	-	-	FS	-	-
