index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अधिष्ठानम्	3	अधिष्ठानं	अधिष्ठान{नपुं}{1;एक}/अधिष्ठान{नपुं}{2;एक}	अधिष्ठान{नपुं}{1;एक}	समुच्चितः,11.1	समुच्चितः,11.1	N1	अधिष्ठान	place	-	-
2.1	तथा	14	तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,1.1	समुच्चय_द्योतकः,1.1	NA	वैसे_ही	also_certainly	-	-
2.2	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA				
3.1	कर्ता	5	कर्ता	कर्तृ{पुं}{1;एक}/कृ3{कर्तरि;लुट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}/कृ3{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}	कर्तृ{पुं}{1;एक}	समुच्चितः,11.1	समुच्चितः,11.1	N1	कर्ता	worker	-	-
4.1	करणम्	8	करणं	करण{नपुं}{1;एक}/करण{नपुं}{2;एक}	करण{नपुं}{1;एक}	समुच्चितः,11.1	समुच्चितः,11.1	N1	करण	instruments	-	-
5.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	तथा	and	-	-
6.1	पृथग्-	7	पृथग्विधम्	पृथग्विध{पुं}{2;एक}	पृथक्	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	भिन्न-भिन्न_प्रकार_के	different_kinds	<पृथक्-विधम्>Bs6	-
6.2	विधम्	-	-		विध{पुं}{1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-
7.1	विविधाः	10	विविधाश्च	विविध{पुं}{1;बहु}/विविधा{स्त्री}{1;बहु}/विविधा{स्त्री}{2;बहु}	विविधा{स्त्री}{1;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N1	नाना_प्रकार_की	varieties	-	-
8.1	च	9	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1	NA	एवं	also	-	-
9.1	पृथक्	11	पृथक्चेष्टा	पृथक्{अव्य}	पृथक्{अव्य}	क्रियाविशेषणम्,15.1	क्रियाविशेषणम्,15.1	NA	अलग-अलग	separate	-	-
10.1	चेष्टाः	12	0	चेष्ट{पुं}{1;बहु}/चेष्टा{स्त्री}{1;बहु}/चेष्टा{स्त्री}{2;बहु}	चेष्टा{स्त्री}{1;बहु}	समुच्चितः,11.1	समुच्चितः,11.1	N1	चेष्टाएँ	endeavor	-	-
11.1	दैवम्	16	दैवं	दैव{पुं}{2;एक}/दैव{नपुं}{1;एक}/दैव{नपुं}{2;एक}	दैव{नपुं}{1;एक}	कर्ता,15.1	कर्ता,15.1	N1	दैव	the_Supreme	-	-
12.1	च	4	चैवात्र	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चय_द्योतकः,11.1	NA	और	also	-	-
13.1	अत्र	2	0	अत्र{अव्य}	अत्र{अव्य}	अधिकरणम्,15.1	अधिकरणम्,15.1	NA	इस_विषय_में	here	-	-
14.1	पञ्चमम्	15	पञ्चमम्	पञ्चम{पुं}{2;एक}/पञ्चम{नपुं}{1;एक}/पञ्चम{नपुं}{2;एक}/पञ्चम{पुं}{2;एक}/पञ्चम{नपुं}{1;एक}/पञ्चम{नपुं}{2;एक}	पञ्चम{नपुं}{1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	पाँचवाँ_हेतु	the_fifth	-	-
15.1	(अस्ति)	17	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP	(है)	is	-	-
