index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,4.1	प्रतिषेधः,4.1	NA	नहीं	नहीं
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	च1	च1
3.1	एतद्		एतद्	एतद्{सर्वनाम;नपुं;1;एक}/एतद्{सर्वनाम;नपुं;2;एक}	एतद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1#कर्म,4.1#विशेषणम्,5.1	N1	यह	यह
4.1	विद्मः		विद्मः	विद्1{कर्तरि;लट्;उ;बहु;परस्मैपदी;अदादिः}	विद्1{कर्तरि;लट्;उ;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,सकर्मकः	अभिहित_कर्ता,सकर्मकः	KP	समझते_हैं	समझते_हैं
5.1	कतरत्		कतरत्	कतरत्{नपुं;1;एक}	कतरत्{नपुं;1;एक}	सम्बन्धः,4.1	सम्बन्धः,4.1	N1	कौन	कौन
6.1	नः		नः	अस्मद्{सर्वनाम;2;बहु}/अस्मद्{सर्वनाम;6;बहु}/अस्मद्{सर्वनाम;4;बहु}/नृ{पुं;8;एक}	अस्मद्{सर्वनाम;4;बहु}	प्रयोजनम्,4.1	प्रयोजनम्,4.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#कर्म,4.1	N4	हमारा	हमारा
7.1	गरीयः		गरीयः	गरीयस्{नपुं;1;एक}/गरीयस्{नपुं;2;एक}/गरीयस्{नपुं;8;एक}	गरीयस्{नपुं;2;एक}	कर्म,4.1	कर्मसमानाधिकरणम्,3.1#कर्म,4.1	N2	अधिक	अधिक
8.1	यद्		यद्	यद्{अव्य}	यद्{अव्य}	सम्बन्धः,14.1	सम्बन्धः,9.1#सम्बन्धः,14.1	NA	अथवा	अथवा
9.1	वा			वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,10.1	अन्यतर_द्योतकः,10.1	NA		
9.1.1	(वयम्)			अस्मद्{सर्वनाम;1;बहु}	अस्मद्{सर्वनाम;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1		
10.1	जयेम		--	जि1{कर्तरि;विधिलिङ्;उ;बहु;परस्मैपदी;भ्वादिः}	जि1{कर्तरि;विधिलिङ्;उ;बहु;परस्मैपदी;भ्वादिः}	अन्यतरः,14.1	अन्यतरः,14.1	KP	जीतें	जीतें
11.1	यदि		--	यदि{अव्य}	यदि{अव्य}	सम्बन्धः,14.1	आवश्यकता_द्योतकः,6.1#सम्बन्धः,14.1	NA	यदि	यदि
12.1	वा		वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,14.1	सम्बन्धः,3.1	NA	वा	वा
13.1	नः		--	अस्मद्{सर्वनाम;2;बहु}/अस्मद्{सर्वनाम;6;बहु}/अस्मद्{सर्वनाम;4;बहु}/नृ{पुं;8;एक}	अस्मद्{सर्वनाम;2;बहु}	कर्म,14.1	प्रयोजनम्1,6.1#प्रयोजनम्1,2.1#मुख्यकर्म,6.1#मुख्यकर्म,2.1#गौणकर्म,6.1#गौणकर्म,2.1#कर्म,14.1	N2	हमें	हमें
14.1	जयेयुः		जयेम	जि1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	जि1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,सकर्मकः	अभिहित_कर्ता,सकर्मकः	KP	जीतें	जीतें
15.1	यान्		यान्	यद्{सर्वनाम;पुं;2;बहु}/यात्{पुं;1;एक(या1;शतृ_लट्;अदादिः)}	यद्{सर्वनाम;पुं;2;बहु}	कर्म,17.1;नित्य_सम्बन्धः1,20.1	नित्य_सम्बन्धः1,20.1#कर्म,17.1#कर्म,17.1;नित्य_सम्बन्धः1,20.1	N2	जो	जो
16.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	NA	ही	ही
17.1	हत्वा		हत्वा	हन्1{अव्य;क्त्वा;अदादिः}	हन्1{अव्य;क्त्वा;अदादिः}	पूर्वकालः,19.1	पूर्वकालः,19.1#पूर्वकालः,21.1	NA	मार_कर	मार_कर
18.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,19.1	प्रतिषेधः,19.1	NA	नहीं	नहीं
19.1	जिजीविषामः		जिजीविषामः	जीव्1{सनन्त;कर्तरि;लट्;उ;बहु;परस्मैपदी;भ्वादिः}	जीव्1{सनन्त;कर्तरि;लट्;उ;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,अकर्मकः	अभिहित_कर्ता,अकर्मकः	KP	जीव्1_सन्ते_हैं	जीव्1_सन्ते_हैं
20.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,23.1	प्रयोजनम्1,21.1#प्रयोजनम्1,19.1#प्रयोजनम्1,17.1#प्रयोजनम्1,15.1#षष्ठीसम्बन्धः,23.1#कर्म,17.1#कर्म,15.1#विशेषणम्,23.1#विशेषणम्,21.1	N1	वे	वे
21.1	अवस्थिताः		अवस्थिताः	अवस्थित{पुं;1;बहु(अव_ष्था1;क्त;भ्वादिः)}/अवस्थिता{स्त्री;1;बहु(अव_ष्था1;क्त;भ्वादिः)}/अवस्थिता{स्त्री;2;बहु(अव_ष्था1;क्त;भ्वादिः)}	अवस्थित{पुं;1;बहु(अव_ष्था1;क्त;भ्वादिः)}	अभिहित_कर्ता,23.1	कर्म,17.1#कर्म,15.1#विशेषणम्,23.1#विशेषणम्,20.1#अभिहित_कर्ता,23.1	N1	स्थित	स्थित
