index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	नष्टः	5	नष्टो	नष्ट{पुं}{1;एक}	नश्1{कृत्_प्रत्ययः:क्त;णशँ;दिवादिः;पुं}{1;एक}	अभिहित_कर्ता,2.1;अकर्मकः.1	अभिहित_कर्ता,2.1;अकर्मकः.1	N1	नष्ट_हो_गया	dispelled	-	-
2.1	मोहः	4	मोहः	मोह{पुं}{1;एक}	मोह{पुं}{1;एक}	कर्ता,1.1	कर्ता,1.1	N1	मोह	illusion	-	-
3.1	स्मृतिः	7	स्मृतिर्लब्धा	स्मृति{स्त्री}{1;एक}	स्मृति{स्त्री}{1;एक}	कर्म,4.1	कर्म,4.1	N1	स्मृति	memory	-	-
4.1	लब्धा	8	0	लब्धा{स्त्री}{1;एक}/लभ्1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;डुलभँष्;भ्वादिः}/लभ्1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;डुलभँष्;भ्वादिः}	लब्धा{स्त्री}{1;एक}	अभिहित_कर्म,3.1;सकर्मकः.1	अभिहित_कर्म,3.1;सकर्मकः.1	N1	प्राप्त_कर_ली_है	regained	-	-
5.1	त्वत्-	2	त्वत्प्रसादान्मयाच्युत	त्वत्	त्वत्	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	आपकी_कृपा_से	by_Your_mercy	<युष्मत्-प्रसादात्>T6	-
5.2	प्रसादात्	-	-	प्रसाद{पुं}{5;एक}	प्रसाद{पुं}{5;एक}	हेतुः,4.1	हेतुः,4.1	N5				-
6.1	मया	6	0	अस्मद्{3;एक}	अस्मद्{3;एक}	कर्ता,4.1	कर्ता,4.1	N3	मैंने	by_me	-	-
7.1	अ-	1	0	अ-	अ-	बहुव्रीहिः ,7.2	बहुव्रीहिः ,7.2	CP	हे_अच्युत	O_infallible_Krsna	<न-च्युत>Bsmn	-
7.2	च्युत	-	-	अच्युत{पुं}{8;एक}	अच्युत{पुं}{8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,4.1	N8				-
8.1	स्थितः	11	स्थितोऽस्मि	स्थित{पुं}{1;एक}	स्था1{कृत्_प्रत्ययः:क्त;ष्ठा;भ्वादिः;पुं}{1;एक}	कर्ता,9.1	कर्ता,9.1	N1	स्थित	situated	-	-
9.1	अस्मि	12	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	-	-	KP	हूँ	am	-	-
10.1	गत-	10	गतसन्देहः	गतसन्देह{पुं}{1;एक}	गत	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	CP	संशयरहित_होकर	removed_all_doubts	<गत-सन्देहः>Bs6	-
10.2	सन्देहः	-	-		सन्देह{पुं}{1;एक}	कर्तृसमानाधिकरणम्,8.1	कर्तृसमानाधिकरणम्,8.1	N1				-
11.1	करिष्ये	15	करिष्ये	कृ2{कर्तरि;लृट्;उ;एक;आत्मनेपदी;कृञ्;स्वादिः}/कृ2{कर्मणि;लृट्;उ;एक;आत्मनेपदी;कृञ्;स्वादिः}/कृ3{कर्तरि;लृट्;उ;एक;आत्मनेपदी;डुकृञ्;तनादिः}/कृ3{कर्मणि;लृट्;उ;एक;आत्मनेपदी;डुकृञ्;तनादिः}/कॄ1{कर्मणि;लृट्;उ;एक;आत्मनेपदी;कॄ;तुदादिः}/कॄ2{कर्तरि;लृट्;उ;एक;आत्मनेपदी;कॄञ्;क्र्यादिः}	कृ3{कर्तरि;लृट्;उ;एक;आत्मनेपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,13.1.1;सकर्मकः.1	अभिहित_कर्ता,13.1.1;सकर्मकः.1	KP	पालन_करूँगा	shall_execute	-	-
12.1	वचनम्	14	वचनं	वचन{नपुं}{1;एक}/वचन{नपुं}{2;एक}	वचन{नपुं}{2;एक}	कर्म,11.1	कर्म,11.1	N2	आज्ञा_का	order	-	-
13.1	तव	13	तव	युष्मद्{6;एक}	युष्मद्{6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	आपकी	your	-	-
13.1.1	(अहम्)	9	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,11.1;कर्ता,9.1	कर्ता,11.1#कर्ता,11.1;कर्ता,9.1	N1	(मैं)	I	-	-
												
