index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तत्	1	तद्विद्धि	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;2;एक}	कर्म,2.1	कर्म,2.1	N2	उस_ज्ञान_को	that_knowledge_of_different_sacrifices	-	-
2.1.1	(त्वम्)			युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	तुम	तुम
2.1	विद्धि	6	-	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहित_कर्ता,2.1.1	अभिहित_कर्ता,2.1.1	KP	समझ	try_to_understand	-	-
3.1	प्रणिपातेन	2	प्रणिपातेन	प्रणिपात{पुं;3;एक}	प्रणिपात{पुं;3;एक}	करणम्,2.1	करणम्,2.1	N3	भलीभाँति_दण्डवत्_प्रणाम्_करने_से	by_approaching_a_spiritual_master	-	-
4.1	परिप्रश्नेन	3	परिप्रश्नेन	परिप्रश्न{पुं;3;एक}	परिप्रश्न{पुं;3;एक}	समुच्चितः,3.1	समुच्चितः,3.1	N3	सरलतापूर्वक_प्रश्न_करने_से	by_submissive_inquiries	-	-
5.1	सेवया	5	सेवया	सेवा{स्त्री;3;एक}	सेवा{स्त्री;3;एक}	समुच्चितः,3.1	समुच्चितः,3.1	N3	सेवा_करने_से	by_the_rendering_of_service	-	-
6.1	उपदेक्ष्यन्ति	11	उपदेक्ष्यन्ति	उप_दिश्1{कर्तरि;लृट्;प्र;बहु;उभयपदी;दिशँ;तुदादिः}	उप_दिश्1{कर्तरि;लृट्;प्र;बहु;उभयपदी;दिशँ;तुदादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	उपदेश_करेंगे	initiate	-	-
7.1	ते	7	ते	तद्{पुं;1;बहु}/तद्{स्त्री;1;द्वि}/तद्{स्त्री;2;द्वि}/तद्{नपुं;1;द्वि}/तद्{नपुं;2;द्वि}/युष्मद्{4;एक}/युष्मद्{6;एक}	तद्{पुं;4;बहु}	सम्प्रदानम्,6.1	सम्प्रदानम्,6.1;विशेषणम्,6.1	N4	वे	unto_you	-	-
8.1	ज्ञानम्	10	ज्ञानं	ज्ञान{नपुं;1;एक}/ज्ञान{नपुं;2;एक}	ज्ञान{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	तत्त्वज्ञान_का	knowledge	-	-
9.1	ज्ञानिनः	9	ज्ञानिनस्तत्त्वदर्शिनः	ज्ञानिन्{पुं;1;बहु}/ज्ञानिन्{पुं;2;बहु}/ज्ञानिन्{पुं;5;एक}/ज्ञानिन्{पुं;6;एक}/ज्ञानिन्{पुं;8;बहु}	ज्ञानिन्{पुं;1;बहु}	कर्ता,6.1	कर्ता,6.1	N1	ज्ञानी_महात्मा	the_self-realised	-	-
10.1	तत्त्व-	8	-	तत्त्व	तत्त्व	उपपद-तत्पुरुषः,10.2	उपपद-तत्पुरुषः,10.2	CP	परमात्मतत्त्व_को_भलीभाँति_जाननेवाले	the_seers_who_experienced_the_truth	<तत्त्व-दर्शिनः>U	-
10.2	दर्शिनः	-	-	दर्शिन्{पुं;1;बहु}/दर्शिन्{पुं;2;बहु}/दर्शिन्{पुं;5;एक}/दर्शिन्{पुं;6;एक}/दर्शिन्{पुं;8;बहु}	दर्शिन्{पुं;1;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-
11.1	(च)	4	(-)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	समुच्चय_द्योतकः,3.1	NA	(और)	and	-	-
