index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	इच्छा		इच्छा	इच्छा{स्त्री;1;एक}	इच्छा{स्त्री;1;एक}	घटकः,8.1.1	समुच्चितः,5.1#घटकः,8.1.1	N1	इच्छा	इच्छा
2.1	द्वेषः		द्वेषः	द्वेष{पुं;1;एक}	द्वेष{पुं;1;एक}	घटकः,8.1.1	सुप्_समुच्चितः,5.1#घटकः,8.1.1	N1	द्वेष	द्वेष
3.1	सुखं		सुखं	सुखम्{अव्य}/सुख{पुं;2;एक}/सुख{नपुं;1;एक}/सुख{नपुं;2;एक}	सुख{नपुं;1;एक}	घटकः,8.1.1	विशेषणम्,13.1#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,4.1#समुच्चितः,5.1#क्रियाविशेषणम्,13.1#घटकः,8.1.1	N1	सुख	सुख
4.1	दुःखं		दुःखं	दुःख{नपुं;1;एक}/दुःख{नपुं;2;एक}	दुःख{नपुं;1;एक}	घटकः,8.1.1	विशेषणम्,13.1#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,3.1#समुच्चितः,5.1#घटकः,8.1.1	N1	दुःख	दुःख
5.1	सङ्घातः		सङ्घातः	सङ्घात{पुं;1;एक}	सङ्घात{पुं;1;एक}	घटकः,8.1.1	घटकः,8.1.1#विशेषणम्,13.1#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,3.1#समुच्चितः,5.1	N1	समाज	समाज
7.1	चेतना		चेतना	चेतना{स्त्री;1;एक}	चेतना{स्त्री;1;एक}	घटकः,8.1.1	घटकः,8.1.1#विशेषणम्,13.1#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,3.1#समुच्चितः,5.1	N1	सजीव	सजीव
8.1	धृतिः		धृतिः	धृति{स्त्री;1;एक}	धृति{स्त्री;1;एक}	घटकः,8.1.1	घटकः,8.1.1#विशेषणम्,13.1#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,3.1#समुच्चितः,5.1	N1	लेना	लेना
8.1.1	(इति)			इति{अव्य}	इति{अव्य}	घटक_द्योतकः,9.1	घटक_द्योतकः,9.1#समुच्चय_द्योतकः,9.1	NA		
9.1	एतत्		एतत्	एतद्{सर्वनाम;नपुं;1;एक}/एतद्{सर्वनाम;नपुं;2;एक}	एतद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,10.1	विशेषणम्,13.1#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्म,13.1	N1	यह	यह
10.1	क्षेत्रं		क्षेत्रं	क्षेत्र{नपुं;1;एक}/क्षेत्र{नपुं;2;एक}	क्षेत्र{नपुं;1;एक}	कर्म,13.1	कर्म,13.1	N1	क्षेत्र	क्षेत्र
11.1	समासेन		समासेन	समास{पुं;3;एक(सम्_अस्3;घञ्;दिवादिः)}/समास{पुं;3;एक(सम्_आस्1;घञ्;अदादिः)}	समास{पुं;3;एक(सम्_अस्3;घञ्;दिवादिः)}	क्रियाविशेषणम्,13.1	क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,12.2#कर्ता,13.1#हेतुः,13.1#हेतुः,12.2#करणम्,13.1	N3	समास_से	समास_से
12.1	स-		स-विकारम्	स	स	बहुव्रीहिः,12.2	बहुव्रीहिः,12.2	CP	स-	स-
12.2	विकारम्		--	विकार{पुं;2;एक}/विकार{पुं;2;एक(वि_कॄ1;घञ्;तुदादिः)}/विकार{पुं;2;एक(वि_कृ3;घञ्;तनादिः)}/विकार{पुं;2;एक(वि_कृ2;घञ्;स्वादिः)}/विकार{नपुं;1;एक}/विकार{नपुं;2;एक}	विकार{नपुं;1;एक}	विशेषणम्,10.1	विशेषणम्,13.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्म,13.1	N1	दोष	दोष
14.1.1	(मया)			अस्मद्{सर्व.;अ;3;एक}	अस्मद्{सर्व.;अ;3;एक}	कर्ता,13.1	कर्ता,13.1	N3		
13.1	उदाहृतम्		उदाहृतम्	उदाहृत{पुं;2;एक(उत्_आङ्_हृ1;क्त;भ्वादिः)}/उदाहृत{नपुं;1;एक(उत्_आङ्_हृ1;क्त;भ्वादिः)}/उदाहृत{नपुं;2;एक(उत्_आङ्_हृ1;क्त;भ्वादिः)}	उदाहृत{नपुं;1;एक(उत्_आङ्_हृ1;क्त;भ्वादिः)}	अभिहित_कर्म,10.1	अभिहित_कर्म,10.1	N1	उदाहृत	उदाहृत
	.		.	-	-	-	-	FS	-	-
