index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	यदि	1	यदि	यदि{अव्य}	यदि{अव्य}	सम्बन्धः,8.1;नित्यसम्बन्धः,12.1.1	सम्बन्धः,8.1;नित्यसम्बन्धः,12.1.1	NA	यदि	if	-	-
2.1	माम्	2	मामप्रतीकारमशस्त्रं	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,8.1	कर्म,8.1	N2	मुझ	unto_me	-	-
3.1	अ-	4		अ	न	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	सामना_न_करनेवाले_को	unresisting	<न-प्रतीकारम्>Bsmn	-
3.2	प्रतीकारम्	-	-	प्रतीकार{पुं;2;एक}	प्रतीकार{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2				-
4.1	अ-	3		अ	न	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	शस्त्ररहित	unarmed	<न-शस्त्रं>Bsmn	-
4.2	शस्त्रम्	-	-	शस्त्र{पुं;2;एक}/शस्त्र{नपुं;1;एक}/शस्त्र{नपुं;2;एक}	शस्त्र{पुं}{2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2				-
5.1	शस्त्र-	5	शस्त्रपाणयः	शस्त्र	शस्त्र	बहुव्रीहिः ,5.2	बहुव्रीहिः ,5.2	CP	शस्त्र_हाथ_में_लिये_हुए	armed_with_weapons	<शस्त्र-पाणयः>Bv	-
5.2	पाणयः	-	-	पाणि{पुं;1;बहु}	पाणि{पुं;1;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N1				-
6.1	धार्तराष्ट्राः	6	धार्तराष्ट्रा	धार्तराष्ट्र{पुं;1;बहु}	धार्तराष्ट्र{पुं;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	धृतराष्ट्र_के_पुत्र	the_sons_of_Dhrtarastra	-	-
7.1	रणे	7	रणे	रण{पुं;7;एक}/रण{नपुं;1;द्वि}/रण{नपुं;2;द्वि}/रण{नपुं;7;एक}	रण{नपुं;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7	रण_में	in_battle	-	-
8.1	हन्युः	8	हन्युस्तन्मे	हन्1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;हनँ;अदादिः}	हन्1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;हनँ;अदादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	मार_डालें	kill	-	-
9.1	तत्	10		तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	वह	that	-	-
10.1	मे	11		अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	मेरे_लिये	for_me	-	-
11.1	क्षेमतरम्	12	क्षेमतरं	क्षेमतर{पुं;2;एक}/क्षेमतर{नपुं;1;एक}/क्षेमतर{नपुं;2;एक}	क्षेमतर{नपुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1	अधिक_कल्याण-कारक	better	-	-
12.1	भवेत्	13	भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	होगा	would_be	-	-
12.1.1	(तर्हि)	9		(तर्हि{अव्य})	(तर्हि{अव्य})	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	(तो)	then	-	-
