index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अन्-		अनादित्वान्निर्गुणत्वात्परमात्मायमव्ययः 	अन्	अन्	नञ्-तत्पुरुष,1.2	नञ्-तत्पुरुष,1.2	CP	अन्-	अन्-
1.2	आदित्वात्		--	आदि{त्व;नपुं;5;एक}	आदि{त्व;नपुं;5;एक}	हेतुः,6.1.1	हेतुः5,6.1#हेतुः5,5.1#हेतुः,6.1.1	N5		
2.1	निर्-			निर्	निर्	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	निर्-	निर्-
2.2	गुणत्वात्		--	गुण{त्व;नपुं;5;एक}	गुण{त्व;नपुं;5;एक}	हेतुः,6.1.1	हेतुः5,6.1#हेतुः5,5.1#हेतुः,6.1.1	N5		
3.1	परम-			परम	परम	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	परम-	परम-
3.2	आत्मा		--	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	कर्ता,6.1.1	विशेषणम्,5.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता,6.1.1	N1	आत्मा	आत्मा
4.1	अयम्			अय{ना;पुं;2;एक}/इदम्{सर्व;पुं;1;एक}	इदम्{सर्व;पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1		
5.1	अव्ययः			अव्यय{पुं;1;एक}/व्ये1{कर्तरि;लङ्;म;एक;परस्मैपदी;भ्वादिः}	अव्यय{पुं;1;एक}	विधेय_विशेषणम्,3.2	विधेय_विशेषणम्,3.2#कर्ता_बे_वेर्ब्स्,6.1#विधेय_विशेषणम्,3.2	N1	अव्यय	अव्यय
6.1.1	(वर्तते)			वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,3.2	अभिहित_कर्ता,3.2	KP	होता_है	होता_है
7.1	शरीर-		शरीरस्थोऽपि	शरीर	शरीर	उपपद-तत्पुरुष,7.2	उपपद-तत्पुरुष,7.2	CP	शरीर-	शरीर-
7.2	स्थः		--	अस्2{कर्तरि;लट्;म;द्वि;परस्मैपदी;अदादिः}/स्थ{पुं;1;एक}	स्थ{पुं;1;एक}	कर्ता,11.1	कर्ता,5.1#कर्ता,11.1	N1	स्थित	स्थित
8.1	अपि			अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,1.2#सम्बन्धः,7.1	NA	भी	भी
9.1	कौन्तेय		कौन्तेय	कौन्तेय{पुं;8;एक}	कौन्तेय{पुं;8;एक}	सम्बोध्यः,13.1.1	सम्बोध्यः,7.1#सम्बोध्यः,5.1#सम्बोध्यः,1.2#सम्बोध्यः,13.1.1	N8	कौन्तेय	कौन्तेय
10.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,7.1#प्रतिषेधः,5.1#प्रतिषेधः,1.2#प्रतिषेधः,11.1	NA	नहीं	नहीं
11.1	करोति		करोति	कृ3{कर्तरि;लट्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;परस्मैपदी;तनादिः}	समुच्चितः,13.1.1	समुच्चितः,13.1.1	KP	करता_है	करता_है
12.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,7.1#प्रतिषेधः,1.2#प्रतिषेधः,13.1	NA	नहीं	नहीं
13.1	लिप्यते		लिप्यते	लिप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः}	लिप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः}	समुच्चितः,13.1.1	समुच्चितः,13.1.1	KP	लीपा_जाता_है	लीपा_जाता_है
13.1.1	(च)			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1.1	सम्बन्धः,7.1#समुच्चय_द्योतकः,6.1.1	NA	च1	च1
	.		.	-	-	-	-	FS	-	-
