index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सह-		सहयज्ञाः	सह	सह	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	साथ	साथ
1.2	यज्ञाः		--	यज्ञ{पुं;1;बहु}/यज्ञ{पुं;8;बहु}/यज्ञा{स्त्री;8;बहु}/यज्ञा{स्त्री;1;बहु}/यज्ञा{स्त्री;2;बहु}	यज्ञा{स्त्री;2;बहु}	विशेषणम्,2.1	विशेषणम्,10.1;विशेषणम्,2.1;मुख्यकर्म,5.1;कर्मसमानाधिकरणम्,10.1;कर्मसमानाधिकरणम्,2.1;कर्म,3.1;गौणकर्म,5.1	N2		
2.1	प्रजाः		प्रजाः	प्रजा{स्त्री;1;बहु}/प्रजा{स्त्री;2;बहु}/प्रज{पुं;8;बहु}/प्रजा{स्त्री;8;बहु}	प्रजा{स्त्री;2;बहु}	कर्म,3.1	विशेषणम्,10.1;मुख्यकर्म,5.1;कर्मसमानाधिकरणम्,10.1;कर्म,3.1;गौणकर्म,5.1	N2	प्रजा	प्रजा
3.1	सृष्ट्वा		सृष्ट्वा	सृज्2{अव्य;क्त्वा;तुदादिः}	सृज्2{अव्य;क्त्वा;तुदादिः}	पूर्वकालः,5.1	पूर्वकालः,8.1;पूर्वकालः,5.1	NA	रचना_करके	रचना_करके
4.1	पुरा		पुरा	पुरा{अव्य}	पुरा{अव्य}	कालाधिकरणम्,5.1	कालाधिकरणम्,5.1;क्रियाविशेषणम्,11.1;क्रियाविशेषणम्,5.1;क्रियाविशेषणम्,3.1	NA	पहले	पहले
5.1	उवाच		उवाच	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.2;सकर्मक	अभिहित_कर्ता,6.2;सकर्मक	KP	बोली	बोली
6.1	प्रजा-		प्रजा-पतिः	प्रजा	प्रजा	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	प्रजा-	प्रजा-
6.2	पतिः		--	पति{पुं;1;एक}	पति{पुं;1;एक}	कर्ता,5.1;कर्ता,3.1	कर्ता,5.1;कर्ता,3.1;विशेषणम्,12.2;विशेषणम्,9.1;कर्ता_बे_वेर्ब्स्,11.1	N1	पति	पति
7.1	अनेन		अनेन	इदम्{सर्वनाम;पुं;3;एक}/इदम्{सर्वनाम;नपुं;3;एक}/अन{पुं;3;एक}	इदम्{सर्वनाम;पुं;3;एक}	कर्ता,8.1	कर्ता,12.1;कर्ता,8.1;कर्म,12.1;करणम्,3.1;हेतुः,12.1;हेतुः,11.1;हेतुः,8.2;हेतुः,5.1;हेतुः,3.1	N3	इससे	इससे
8.1	प्रसविष्यध्वम्		प्रसविष्यध्वम्	प्रस_विष्1{कर्मणि;लोट्;म;बहु;आत्मनेपदी;भ्वादिः}/प्रस_विष्2{कर्मणि;लोट्;म;बहु;आत्मनेपदी;जुहोत्यादिः}	प्रस_विष्1{कर्मणि;लोट्;म;बहु;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	प्रोक्षण_करे	प्रोक्षण_करे
9.1	एषः		एषः	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	कर्ता,11.1	कर्ता,11.1;विशेषणम्,12.2;विशेषणम्,6.2;कर्ता_बे_वेर्ब्स्,11.1	N1	यह	यह
10.1	वः		वः	युष्मद्{सर्वनाम;2;बहु}/युष्मद्{सर्वनाम;6;बहु}/युष्मद्{सर्वनाम;4;बहु}	युष्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,12.3	षष्ठीसम्बन्धः,12.3;सम्प्रदानम्,5.1;प्रयोजनम्1,12.1;प्रयोजनम्1,11.1;प्रयोजनम्1,8.2;प्रयोजनम्1,3.1;षष्ठीसम्बन्धः,7.1;षष्ठीसम्बन्धः,6.2;षष्ठीसम्बन्धः,2.1;मुख्यकर्म,5.1;कर्म,12.1;कर्म,3.1;गौणकर्म,5.1	N6	आपको	आपको
11.1	अस्तु		अस्तु	अस्तु{अव्य}/अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	हो	हो
12.1	इष्ट-		इष्ट-कामधुक्	इष्ट	इष्ट	कर्मधारयः,12.2	कर्मधारयः,12.2	CP		
12.2	काम-		--	काम	काम	उपपद-समासः,12.3	उपपद-समासः,12.3	CP	काम	काम
12.3	धुक्		--	दुह्{पुं;1;एक}	दुह्{पुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1;विधेय_विशेषणम्,6.2;कर्ता_बे_वेर्ब्स्,11.1;कर्ता,5.1	N1	दुह्	दुह्
