index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सन्न्यासस्य	4	सन्न्यासस्य	सन्न्यास{पुं}{6;एक}	सन्न्यास{पुं}{6;एक}	समुच्चितः,6.1	समुच्चितः,6.1	N6	संन्यास	renunciation	-	-
2.1	महान्-	1	महाबाहो	महाबाहु{पुं}{8;एक}/महाबाहु{नपुं}{8;एक}	महाबाहु{पुं}{8;एक}	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	हे_महाबाहो	O_Mighty-armed_one	<महत्-बाहो>Bs6	-
2.2	बाहो	-	-			विशेषणम्,10.1	विशेषणम्,10.1	N8				-
3.1	तत्त्वम्	8	तत्त्वमिच्छामि	तत्त्व{नपुं}{1;एक}/तत्त्व{नपुं}{2;एक}/तत्त्व{नपुं}{1;एक}/तत्त्व{नपुं}{2;एक}	तत्त्व{नपुं}{2;एक}	कर्म,5.1	कर्म,5.1	N2	तत्त्व_को	truth	-	-
4.1	इच्छामि	11	इच्छामि	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;इषुँ;तुदादिः}	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;इषुँ;तुदादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	चाहता_हूँ	-	-	-
5.1	वेदितुम्	10	वेदितुम्	विद्1{कृत्_प्रत्ययः:तुमुन्;विदँ;अदादिः}/विद्3{कृत्_प्रत्ययः:तुमुन्;विदॢँ;तुदादिः}	विद्1{कृत्_प्रत्ययः:तुमुन्;विदँ;अदादिः}	कर्म,4.1	कर्म,4.1	NA	जानना	wish_to_understand	-	-
6.1	त्यागस्य	5	त्यागस्य	त्याग{पुं}{6;एक}	त्याग{पुं}{6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	त्याग_के	of_renunciation	-	-
7.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	समुच्चय_द्योतकः,6.1	NA	और	also	-	-
8.1	हृषीकेश	2	हृषीकेश	हृषीकेश{पुं}{8;एक}	हृषीकेश{पुं}{8;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N8	हे_हृषीकेश	O_master_of_the_senses	-	-
9.1	पृथक्	7	पृथक्केशिनिषूदन	पृथक्{अव्य}	पृथक्{अव्य}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	NA	पृथक्-पृथक्	differently	-	-
10.1	केशिनिषूदन	3	0	केशिनिषूदन{पुं}{8;एक}	केशिनिषूदन{पुं}{8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,4.1	N8	हे_केशिनिषूदन	O_killer_of_the_Kesi_demon	-	-
10.1.1	(अहम्)	9	-	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,4.1	कर्ता,4.1	N1	-	-	-	-
