index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	वेदेषु	4	वेदेषु	वेद{पुं;7;बहु}	वेद{पुं;7;बहु}	समुच्चितः,6.1	समुच्चितः,6.1	N7	वेदों_के_पढ़नें_में	in_the_study_of_the_Vedas	-	-
2.1	यज्ञेषु	5	यज्ञेषु	यज्ञ{पुं;7;बहु}	यज्ञ{पुं;7;बहु}	समुच्चितः,6.1	समुच्चितः,6.1	N7	यज्ञ	in_the_performances_of_yajna,_sacrifice	-	-
3.1	तपःसु	6	तपःसु	तपस्{नपुं;7;बहु}	तपस्{नपुं;7;बहु}	समुच्चितः,6.1	समुच्चितः,6.1	N7	तप	undergoing_different_types_of_austerities	-	-
4.1	च	8	चैव	च{अव्य}	च{अव्य}	समु्च्चय_द्योतकः,6.1	समु्च्चय_द्योतकः,6.1	NA	तथा	also	-	-
5.1	एव	14	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	निःसन्देह	certainly	-	-
6.1	दानेषु	7	दानेषु	दान{नपुं;7;बहु}	दान{नपुं;7;बहु}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	दानादि_के_करनेमें	in_giving_charities	-	-
7.1	यत्	9	यत्पुण्यफलं	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;1;एक}	विशेषणम्,8.2	विशेषणम्,8.2;नित्यसम्बन्धः,11.1	N1	जो	that_which	-	-	नित्यसम्बन्धः,11.1
8.1	पुण्य-	10	0	पुण्य	पुण्य	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	पुण्यफल	the_result_of_pious_work	<पुण्य-फलम्>T6	-
8.2	फलम्	-	-	फल{नपुं;1;एक}	फल{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1				-
9.1	प्रदिष्टम्	11	प्रदिष्टम्	प्रदिष्ट{पुं;2;एक}/प्रदिष्ट{नपुं;1;एक}/प्रदिष्ट{नपुं;2;एक}/प्र_दिश्1{कृत्_प्रत्ययः;क्त;दिशँ;तुदादिः;नपुं;1;एक}	प्र_दिश्1{कृत्_प्रत्ययः;क्त;दिशँ;तुदादिः;नपुं;1;एक}	अभिहित_कर्म,8.2	अभिहित_कर्ता,8.1	N1	कहा_है	directed	-	-
10.1	अत्येति	15	अत्येति	अति_इ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;इण्;अदादिः}	अति_इ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;इण्;अदादिः}	समुच्चितः,18.1	समुच्चितः,18.1	KP	उल्लंघन_कर_जाता_है	surpasses	-	-
11.1	तत्	12	तत्सर्वमिदं	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N2	उस	all_those	-	-
12.1	सर्वम्	13	0	सर्व{पुं;2;एक}/सर्व{नपुं;1;एक}/सर्व{नपुं;2;एक}	सर्व{नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1;कर्म,10.1	N2	सबको	all	-	-
13.1	इदम्	2	0	इदम्{नपुं;1;एक}/इदम्{नपुं;2;एक}	इदम्{नपुं;2;एक}	कर्म,14.1	कर्म,14.1	N2	इसको_(रहस्य_को)	those_described_above	-	-
14.1	विदित्वा	3	विदित्वा	विद्1{कृत्_प्रत्ययः;क्त्वा;विदँ;अदादिः}	विद्1{कृत्_प्रत्ययः;क्त्वा;विदँ;अदादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	तत्त्व_से_जानकर	knowing	-	-
15.1	योगी	1	योगी	योगिन्{पुं;1;एक}	योगिन्{पुं;1;एक}	कर्ता,10.1;कर्ता,14.1	कर्ता,10.1;कर्ता,14.1	N1	योगी_पुरुष	the_devotee	-	-
16.1	परम्	18	परं	परम्{अव्य}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}	पर{नपुं;2;एक}	विशेषणम्,17.1	विशेषणम्,17.1	N2	परम	supreme	-	-
17.1	स्थानम्	19	स्थानमुपैति	स्थान{नपुं;1;एक}/स्थान{नपुं;2;एक}	स्थान{नपुं;2;एक}	कर्म,18.1	कर्म,18.1	N2	पद_को	abode	-	-
18.1	उपैति	20	0	उप_इ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;इण्;अदादिः}	उप_इ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;इण्;अदादिः}	अभिहित_कर्ता,15.1	अभिहित_कर्ता,15.1	KP	प्राप्त_होता_है	achieved_peace	-	-
19.1	च	17	चाद्यम्	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,18.1	समुच्चय_द्योतकः,18.1	NA	और	also	-	-
20.1	आद्यम्	16	0	आद्य{पुं;2;एक}/आद्य{नपुं;1;एक}/आद्य{नपुं;2;एक}	आद्य{नपुं;2;एक}	विशेषणम्,17.1	विशेषणम्,17.1	N2	सनातन	original	-	-
