index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	कर्मणि	3	कर्मण्येवाधिकारस्ते	कर्मन्{नपुं;7;एक}	कर्मन्{नपुं;7;एक}	अधिकरणम्,4.1.1	अधिकरणम्,4.1.1	N7	कर्म_करने_में	work	-	-
2.1	एव	4		एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही	only	-	-
3.1	अधिकारः	2		अधिकार{पुं;1;एक}/अधिकार{पुं;1;एक}	अधिकार{पुं;1;एक}	कर्ता,4.1.1	कर्ता,4.1.1	N1	अधिकार	right	-	-
4.1	ते	1		तद्{सर्व;पुं;1;बहु}/तद्{सर्व;स्त्री;1;द्वि}/तद्{सर्व;स्त्री;2;द्वि}/तद्{सर्व;नपुं;1;द्वि}/तद्{सर्व;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	तुम्हारा	your	-	-
4.1.1	(अस्ति)	5		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,3.1;अकर्मकः.1	अभिहित_कर्ता,3.1;अकर्मकः.1	KP	(है)	is	-	-
5.1	मा	9	मा	मा{अव्य}/मा{स्त्री;1;एक}/अस्मद्{सर्वनाम;2;एक}	मा{अव्य}	प्रतिषेधः,7.1.1	प्रतिषेधः,7.1.1	NA	नहीं	never	-	-
6.1	फलेषु	6	फलेषु	फल{नपुं;7;बहु}	फल{नपुं;7;बहु}	अधिकरणम्,7.1.1	अधिकरणम्,7.1.1	N7	फलों_में	in_the_fruits_(of_action)	-	-
7.1	कदाचन	8	कदाचन	कदाचन{अव्य}	कदाचन{अव्य}	कालाधिकरणम्,7.1.1	कालाधिकरणम्,7.1.1	NA	कभी	at_any_time	-	-
7.1.1	(अस्ति)	10		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,7.2.1;अकर्मकः.1	अभिहित_कर्ता,7.2.1;अकर्मकः.1	KP	(है)	is	-	-
7.2.1	(अधिकारः)	7		(अधिकार{पुं;1;एक}/अधिकार{पुं;1;एक})	(अधिकार{पुं;1;एक})	कर्ता,7.1.1	कर्ता,7.1.1	N1	(अधिकार)	right	-	-
8.1	मा	13	मा	मा{अव्य}/मा{स्त्री;1;एक}/अस्मद्{सर्व;2;एक}	मा{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA	मत	not	-	-
9.1	कर्म-	12	कर्मफलहेतुर्भूर्मा	कर्म	कर्म	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	कर्मों_के_फल_का_हेतु	cause_of_the_fruit_of_action	<<कर्म-फल>T6-हेतुः>Bs6	-
9.2	फल-	-	-	फल	फल	बहुव्रीहिः,9.3	बहुव्रीहिः,9.3	CP				-
9.3	हेतुः	-	-	हेतु{पुं;1;एक}	हेतु{पुं;1;एक}	विधेय_विशेषणम्,10.1.1	विधेय_विशेषणम्,10.1.1	N1				-
10.1	भूः(अभूः)	9	विजानतः	भू{कर्तरि;लुङ्;म;एक;परस्मैपदी;भू;भ्वादिः}	भू{कर्तरि;लुङ्;म;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,10.1.1;अकर्मकः.1	अभिहित_कर्ता,10.1.1;अकर्मकः.1	KP	तत्त्व_से_जाननेवाले	who_has_obtained_enlightenment	-	-
