index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	त्वम्	1	त्वमादिदेवः	युष्मद्{सर्व;अ;1;एक}	युष्मद्{सर्व;अ;1;एक}	कर्ता,22.1	कर्ता,22.1	N1	आप	you	-	-
2.1	आदि-	2		आदि	आदि	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	आदिदेव	the_original_Supreme_God	<आदि-देवः>K1	-
2.2	देवः	-	-	देव{पुं;1;एक}/देवृ{पुं;8;एक}	देव{पुं;1;एक}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,1.1	N1				-
3.1	पुरुषः	5	पुरुषः	पुरुष{पुं;1;एक}	पुरुष{पुं;1;एक}	समुच्चितः,2.2	समुच्चितः,2.2	N1	पुरुष	personality	-	-
4.1	पुराणः	4	पुराणस्त्वमस्य	पुराण{पुं;1;एक}	पुराण{पुं;1;एक}	समुच्चितः,2.2	समुच्चितः,2.2	N1	सनातन	ancient	-	-
5.1	त्वम्	7		युष्मद्{सर्व;अ;1;एक}	युष्मद्{सर्व;अ;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	आप	you	-	-
6.1	अस्य	8		इदम्{पुं;6;एक}/इदम्{नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;दिवादिः}	इदम्{नपुं;6;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N6	इस	this	-	-
7.1	विश्वस्य	9	विश्वस्य	विश्व{पुं;6;एक}/विश्व{नपुं;6;एक}/विश्व{पुं;6;एक}/विश्व{नपुं;6;एक}/वि_श्वस्1{कृत्_प्रत्ययः:ल्यप्;श्वसँ;अदादिः}	विश्व{नपुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	जगत्_के	universe	-	-
8.1	परम्	10	परं	परम्{अव्य}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}	पर{नपुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	परम्	transcendental	-	-
9.1	निधानम्	11	निधानम्	निधान{नपुं;1;एक}/निधान{नपुं;2;एक}	निधान{नपुं;1;एक}	समुच्चितः,10.1	समुच्चितम्,10.1	N1	आश्रय	refuge	-	-
10.1	वेत्ता	13	वेत्तासि	वेत्तृ{पुं}{1;एक}/विद्2{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}/विद्2{भावे;लुट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}/विद्3{कर्तरि;लुट्;प्र;एक;परस्मैपदी;विदॢँ;तुदादिः}/विद्3{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;विदॢँ;तुदादिः}/विद्3{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;विदॢँ;तुदादिः}/विद्4{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;विदँ;रुधादिः}/विद्4{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;विदँ;रुधादिः}	वेत्तृ{पुं}{1;एक}	विधेय_विशेषणम्,5.1	विधेय_विशेषणम्,5.1	N1	जाननेवाले	knower	-	-
