index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ब्रह्मणि	3	ब्रह्मण्याधाय	ब्रह्मन्{पुं;7;एक}/ब्रह्मन्{नपुं;7;एक}	ब्रह्मन्{नपुं;7;एक}	अधिकरणम्,2.1	अधिकरणम्,2.1	N7	परमात्मा_में	the_Supreme_Personality_of_Godhead	-	-
2.1	आधाय	4	0	आङ्_धा1{कृत्_प्रत्ययः;ल्यप्;डुधाञ्;जुहोत्यादिः}	आङ्_धा1{कृत्_प्रत्ययः;ल्यप्;डुधाञ्;जुहोत्यादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	NA	अर्पण_करके	resigning_unto	-	-
3.1	कर्माणि	2	कर्माणि	कर्मन्{नपुं;1;बहु}/कर्मन्{नपुं;2;बहु}	कर्मन्{नपुं;2;बहु}	कर्म,6.1	कर्म,6.1	N2	सब_कर्मों_को	all_works	-	-
4.1	सङ्गम्	5	सङ्गं	सङ्ग{पुं;2;एक}	सङ्ग{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	आसक्ति_को	attachment	-	-
5.1	त्यक्त्वा	6	त्यक्त्वा	त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः}	त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	NA	त्यागकर	giving_up	-	-
6.1	करोति	7	करोति	कृ3{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	करता_है	performs	-	-
7.1	यः	1	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,6.1;कर्ता,2.1;कर्ता,5.1	कर्ता,6.1;कर्ता,2.1;कर्ता,5.1	N1	जो_(पुरुष)	who	-	नित्यसम्बन्धः,10.1
8.1	लिप्यते	14	लिप्यते	लिप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लिपँ;तुदादिः}	लिप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लिपँ;तुदादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	लिप्त_होता	is_affected	-	-
9.1	न	13	न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं	never	-	-
10.1	सः	8	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्म,8.1	कर्म,8.1	N1	वह_(पुरुष)	he	-	-
11.1	पापेन	12	पापेन	पाप{पुं;3;एक}/पाप{नपुं;3;एक}	पाप{नपुं;3;एक}	करणम्,8.1	करणम्,8.1	N3	पाप_से	by_sin	-	-
12.1	पद्म-	10	पद्मपत्रमिवाम्भसा	पद्म	पद्म	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	कमल_के_पत्ते_की	lotus_leaf	<पद्म-पत्रम्>T6	-
12.2	पत्रम्	-	-	पत्र{नपुं;1;एक}	पत्र{नपुं;1;एक}	उपमानम्,10.1	उपमानम्,10.1	N1				-
13.1	इव	11	0	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,12.2	उपमान_द्योतकः,12.2	NA	भाँति	like	-	-
14.1	अम्भसा	9	0	अम्भस्{नपुं;3;एक}	अम्भस्{नपुं;3;एक}	करणम्,12.2	करणम्,12.2	N3	जल_से	in_the_water	-	-
