index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	मत्-		मत्-चित्तः	अस्मद्-	अस्मद्-	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	मत्-	मत्-
1.2	चित्तः		-	चित्{अव्य;तसिल्}/चित्त{पुं;1;एक}	चित्त{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1#हेतुः5,4.1#अपादानम्,10.1	N1	चित्त	चित्त
2.1	सर्व-		सर्व-दुर्गाणि	सर्व-	सर्व-	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	सर्व-	सर्व-
2.2	दुर्गाणि		-	दुर्ग{नपुं;1;बहु}/दुर्ग{नपुं;2;बहु}/दुर्ग{नपुं;8;बहु}	दुर्ग{नपुं;2;बहु}	कर्म,4.1	कर्म,4.1	N2	दुर्ग	दुर्ग
3.1	मत्-		मत्-प्रसादात्	अस्मद्-	अस्मद्-	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	मत्-	मत्-
3.2	प्रसादात्		-	प्रसाद{पुं;5;एक}/प्रसाद{नपुं;5;एक}	प्रसाद{पुं;5;एक}	हेतुः,4.1	हेतुः5,10.1#हेतुः5,4.1#अपादानम्,10.1#विशेषणम्,8.1	N5	प्रसाद_से	प्रसाद_से
4.1	तरिष्यसि		तरिष्यसि	तॄ1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	तॄ1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	तैरोगे	तैरोगे
5.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ऐसा	ऐसा
6.1	चेत्		चेत्	चेत्{अव्य}	चेत्{अव्य}	आवश्यकता_द्योतकः,10.1	आवश्यकता_द्योतकः,10.1	NA	तो	तो
7.1	त्वम्		त्वम्	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	तुम	तुम
8.1	अहङ्कारात्		अहङ्कारात्	अहङ्कार{पुं;5;एक}	अहङ्कार{पुं;5;एक}	अपादानम्,10.1	हेतुः5,10.1#अपादानम्,10.1	N5	अहंकार_से	अहंकार_से
9.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA	नहीं	नहीं
10.1	श्रोष्यसि		श्रोष्यसि	श्रु1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	श्रु1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	सुनोगे	सुनोगे
11.1	विनङ्क्ष्यसि		विनङ्क्ष्यसि	वि_नश्1{कर्तरि;लृट्;म;एक;परस्मैपदी;वि_णशँ;दिवादिः}	वि_नश्1{कर्तरि;लृट्;म;एक;परस्मैपदी;वि_णशँ;दिवादिः}	-	-	KP		
12.2	(त्वम्)		(त्वम्)	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,11.1	कर्ता,11.1	N1		
13.1	.		.	-	-	-	-	FS	-	-
