index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अपि	7	अपि	अपि/अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	भी	even	-	-
2.1	चेत्	6	चेदसि	चेत्{अव्य}	चेत्{अव्य}	आवश्यकता_द्योतकः,3.1	आवश्यकता_द्योतकः,3.1	NA	यदि	if	-	-
3.1	असि	5	-	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	हो	are	-	-
4.1	पापेभ्यः	3	पापेभ्यः	पाप{पुं;4;बहु}/पाप{पुं;5;बहु}/पाप{नपुं;4;बहु}/पाप{नपुं;5;बहु}	पाप{नपुं;5;बहु}	विभक्तम्,12.1	विभक्तम्,12.1;अपादानम्,3.1	N5	पापियों_से	of_sinners	-	-
5.1	सर्वेभ्यः	2	सर्वेभ्यः	सर्व{पुं;4;बहु}/सर्व{पुं;5;बहु}/सर्व{नपुं;4;बहु}/सर्व{नपुं;5;बहु}	सर्व{पुं;5;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N5	सब	of_all	-	-
6.1	पाप-	4	पापकृत्तमः	पाप	पाप	उपपद-तत्पुरुषः,6.2	उपपद-तत्पुरुषः,6.2	CP	अधिक_पाप_करनेवाले	the_greatest_sinner	<पाप-कृत्तमः>U	-
6.2	कृत्तमः	-	-	कृत्तम{पुं;1;एक}	कृत्तम{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1				-
7.1	सर्वम्	11	सर्वं	सर्व{पुं;2;एक}/सर्व{नपुं;1;एक}/सर्व{नपुं;2;एक}	सर्व{नपुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2	सम्पूर्ण	all_such_sinful_actions	-	-
8.1	ज्ञान-	9	ज्ञानप्लवेनैव	ज्ञान	ज्ञान	कर्मधारय,8.2	कर्मधारय,8.2	CP	ज्ञानरूप_नौका_द्वारा	by_the_boat_of_transcendental_knowledge	<ज्ञान-प्लवेन>K6	-
8.2	प्लवेन	-	-	प्लव{नपुं;3;एक}	प्लव{नपुं;3;एक}	करणम्,11.1	करणम्,11.1	N3				-
9.1	एव	10	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,8.2	सम्बन्धः,8.2	NA	निःसन्देह	certainly	-	-
10.1	वृजिनम्	12	वृजिनं	वृजिन{पुं;2;एक}/वृजिन{नपुं;1;एक}/वृजिन{नपुं;2;एक}	वृजिन{नपुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	पाप-समुद्र_से	the_ocean_of_miseries	-	-
11.1	सन्तरिष्यसि	13	सन्तरिष्यसि	सम्_तॄ1{कर्तरि;लृट्;म;एक;परस्मैपदी;तॄ;भ्वादिः}	सम्_तॄ1{कर्तरि;लृट्;म;एक;परस्मैपदी;तॄ;भ्वादिः}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP	भलीभाँति_तर_जाओगे	will_cross_completely	-	-
12.1	(त्वम्)	8	(-)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	N1	(तुम)	you	-	-
13.1	(त्वम्)	1	(-)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,11.1	कर्ता,11.1	N1	(तुम)	you	-	-
