index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	मयि	2	मय्यासक्तमनाः	अस्मद्{7;एक}	अस्मद्{7;एक}	अधिकरणम्,2.2	अधिकरणम्,2.2	N7	मुझमें	unto_Me	-	-
2.1	आसक्त-	3	0	आसक्त	आसक्त	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	अनन्य_प्रेम_से_आसक्तचित्त	mind_attached	<आसक्त-मनाः>Bs6	-
2.2	मनाः	-	-	मनस्{पुं;1;एक}	मनस्{पुं;1;एक}	विशेषणम्,11.1.1	विशेषणम्,11.1.1	N1				-
3.1	पार्थ	1	पार्थ	पार्थ{पुं;8;एक}	पार्थ{पुं;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N8	हे_पार्थ	O_son_of_Prtha	-	-
4.1	योगम्	4	योगं	योग{पुं;2;एक}	योग{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	योग_में	self-realization	-	-
5.1	युञ्जन्	5	युञ्जन्मदाश्रयः	युञ्जत्{पुं;1;एक}/युञ्जत्{पुं;8;एक}/युज्2{कृत्_प्रत्ययः;शतृ;युजिँर्;रुधादिः;पुं;1;एक}	युज्2{कृत्_प्रत्ययः;शतृ;युजिँर्;रुधादिः;पुं;1;एक}	वर्तमानसमानकालः,11.1	वर्तमानसमानकालः,11.1	N1	लगा_हुआ	so_practicing	-	-
6.1	मत्-	6	0	अस्मद्	अस्मद्	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	मेरे_परायण_होकर	in_consciousness_of_Me	<अस्मत्-आश्रयः>Bs6	-
6.2	आश्रयः	-	-	आश्रि{स्त्री;1;बहु}/आश्रि{स्त्री;8;बहु}/आश्रय{पुं;1;एक}	आश्रय{पुं;1;एक}	विशेषणम्,11.1.1	विशेषणम्,11.1.1	N1				-
7.1	अ-	9	असंशयं	अ	अ	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	CP	संशयरहित	without_doubt	<न-संशयं>Bsmn	-
7.2	संशयम्	-	-	संशय{पुं;2;एक}	संशय{पुं;2;एक}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1;सुप_समुच्चितम्,8.1	N2				-
8.1	समग्रम्	10	समग्रं	समग्र{पुं;2;एक}/समग्र{नपुं;1;एक}/समग्र{नपुं;2;एक}	समग्र{नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	सम्पूर्ण_विभूति_बल_ऐश्वर्यादि_गुणों_से_युक्त_सबके_आत्मरूप	completely	-	-
9.1	माम्	8	मां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,11.1	कर्म,11.1	N2	मुझको	unto_Me	-	-
10.1	यथा	12	यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	NA	जिस_प्रकार_से	as_much_as	-	-	नित्यसम्बन्धः,12.1
11.1	ज्ञास्यसि	13	ज्ञास्यसि	ज्ञा1{कर्तरि;लृट्;म;एक;परस्मैपदी;ज्ञा;भ्वादिः}/ज्ञा2{कर्तरि;लृट्;म;एक;परस्मैपदी;ज्ञा;क्र्यादिः}	ज्ञा2{कर्तरि;लृट्;म;एक;परस्मैपदी;ज्ञा;क्र्यादिः}	अभिहित_कर्ता,11.1.1	अभिहित_कर्ता,11.1.1	KP	जानेगा	can_know	-	-
11.1.1	(त्वम्)	7	(0)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,11.1	कर्ता,11.1	N1	(तू)	you	-	-
12.1	तत्	14	तच्छृणु	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	उसको	that	-	-
13.1	शृणु	16	0	श्रु1{कर्तरि;लोट्;म;एक;परस्मैपदी;श्रु;भ्वादिः}	श्रु1{कर्तरि;लोट्;म;एक;परस्मैपदी;श्रु;भ्वादिः}	अभिहित_कर्ता,13.1.1	अभिहित_कर्ता,13.1.1	KP	सुन	try_to_hear	-	-
13.1.1	(त्वम्)	15	(0)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,13.1	कर्ता,13.1	N1	(तू)	you	-	-
