index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	कायेन	7	कायेन	काय{पुं;3;एक}/काय{नपुं;3;एक}	काय{नपुं;3;एक}	समुच्चितः,5.1	समुच्चितः,5.1	N3	शरीर_द्वारा	with_the_body	-	-
2.1	मनसा	4	मनसा	मनस्{नपुं;3;एक}/मनसा{स्त्री;1;एक}	मनस्{नपुं;3;एक}	समुच्चितः,5.1	समुच्चितः,5.1	N3	मन	with_the_mind	-	-
3.1	बुद्ध्या	5	बुद्ध्या	बुद्धि{स्त्री;3;एक}	बुद्धि{स्त्री;3;एक}	समुच्चितः,5.1	समुच्चितः,5.1	N3	बुद्धि	with_the_intelligence	-	-
4.1	केवलैः	2	केवलैरिन्द्रियैरपि	केवल{पुं;3;बहु}/केवल{नपुं;3;बहु}	केवल{नपुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3	केवल	purified	-	-
5.1	इन्द्रियैः	3	0	इन्द्रिय{पुं;3;बहु}/इन्द्रिय{नपुं;3;बहु}	इन्द्रिय{नपुं;3;बहु}	करणम्,9.1	करणम्,9.1	N3	इन्द्रिय	with_the_senses	-	-
5.1.1	(च)	6	(0)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	(और)	and	-	-
6.1	अपि	8	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	भी	even_with	-	-
7.1	योगिनः	1	योगिनः	योगिन्{पुं;1;बहु}/योगिन्{पुं;2;बहु}/योगिन्{पुं;5;एक}/योगिन्{पुं;6;एक}	योगिन्{पुं;1;बहु}	कर्ता,9.1;कर्ता,11.1	कर्ता,9.1;कर्ता,11.1	N1	कर्मयोगी	yogi	-	-
8.1	कर्म	12	कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	कर्म	actions	-	-
9.1	कुर्वन्ति	13	कुर्वन्ति	कुर्वत्{नपुं;1;बहु}/कुर्वत्{नपुं;2;बहु}/कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,7.1;सकर्मकः.1	अभिहित_कर्ता,7.1;सकर्मकः.1	KP	करते_हैं	act	-	-
10.1	सङ्गम्	9	सङ्गं	सङ्ग{पुं;2;एक}	सङ्ग{पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	आसक्ति_को	attachment	-	-
11.1	त्यक्त्वा	10	त्यक्त्वात्मशुद्धये	त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः}	त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	त्यागकर	giving_up	-	-
12.1	आत्म-	11	0	आत्मन्	आत्मन्	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	अन्तःकरण_की_शुद्धि_के_लिये	for_the_purpose_of_self-purification	<आत्म-शुद्धये>T6	-
12.2	शुद्धये	-	-	शुद्धि{स्त्री;4;एक}	शुद्धि{स्त्री;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4				-
