index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	यदा	1	यदा	यदा{अव्य}	यदा{अव्य}	वीप्सा,2.1;नित्य_सम्बन्धः,10.1	वीप्सा,2.1;नित्य_सम्बन्धः,10.1	NA	जब	whenever	-	-
2.1	यदा	2	यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,6.1	कालाधिकरणम्,6.1	NA	जब	wherever	-	-
3.1	हि	3	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ही	certainly	-	-
4.1	धर्मस्य	4	धर्मस्य	धर्म{पुं;6;एक}	धर्म{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	धर्म_की	of_religion	-	-
5.1	ग्लानिः	5	ग्लानिर्भवति	ग्लानि{स्त्री;1;एक}	ग्लानि{स्त्री;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	हानि	discrepancies	-	-
6.1	भवति	9	-	भवत्{पुं;7;एक}/भवती{स्त्री;8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	होती_है	manifested,_becomes	-	-
7.1	भारत	8	भारत	भारत{नपुं;8;एक}/भारत{पुं;8;एक}	भारत{पुं;8;एक}	सम्बोध्यः,6.1	सम्बोध्यः,6.1	N8	हे_भारत	O_descendant_of_Bharata	-	-
8.1	अभ्युत्थानम्	6	अभ्युत्थानमधर्मस्य	अभ्युत्थान{नपुं;1;एक}/अभ्युत्थान{नपुं;2;एक}	अभ्युत्थान{नपुं;1;एक}	समुच्चितः,5.1	समुच्चितः,5.1;विधेय_विशेषणम्,5.1	N1	वृद्धि	predominance	-	-
8.1.1	(च)			च{अव्य्}	च{अव्य्}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	-
9.1	अ-	10	-	अ	अ	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	CP	अधर्म_की	of_irreligion	<न-धर्मस्य>Tn	-
9.2	धर्मस्य	-	-	धर्म{पुं;6;एक}	धर्म{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6				-
10.1	तदा	13	तदात्मानं	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,12.1;	कालाधिकरणम्,12.1;	NA	तब	at_that_time	-	-
11.1	आत्मानम्	11	-	आत्मन्{पुं;2;एक}	आत्मन्{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	स्वयं_की	self	-	-
12.1	सृजामि	14	सृजाम्यहम्	सृज्2{कर्तरि;लट्;उ;एक;परस्मैपदी;सृजँ;तुदादिः}	सृज्2{कर्तरि;लट्;उ;एक;परस्मैपदी;सृजँ;तुदादिः}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP	रचना_करता_हूँ	manifest	-	-
13.1	अहम्	12	-	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,12.1	कर्ता,12.1	N1	मैं	I	-	-
