index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	यावत्	2	यावत्सञ्जायते	यावत्{अव्य}/यावत्{नपुं;1;एक}/यावत्{नपुं;2;एक}/यावत्{नपुं;8;एक}	यावत्{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	NA	यावन्मात्र	whatever	-	-
2.1	सञ्जायते	6		सम्_जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;सम्_जनीँ;दिवादिः}	सम्_जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;सम्_जनीँ;दिवादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,6.4.1#वाक्यकर्म,8.1	KP	उत्पन्न_होते_हैं	takes_place	-	-
3.1	किञ्चित्	3	किञ्चित्सत्त्वं	किञ्चित्{अव्य}/किञ्चित्{नपुं;1;एक}/किञ्चित्{नपुं;2;एक}	किञ्चित्{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	जितने_भी	anything	-	-
4.1	सत्त्वम्	5		सत्त्व{पुं;2;एक}/सत्त्व{नपुं;1;एक}/सत्त्व{नपुं;2;एक}/सत्त्व{नपुं;1;एक}/सत्त्व{नपुं;2;एक}	सत्त्व{नपुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	प्राणी	existence	-	-
5.1	स्थावर-	4	स्थावरजङ्गमम्	स्थावर	स्थावर	इतरेतर-द्वन्दः,5.2	इतरेतर-द्वन्दः,5.2	CP	स्थावरजंगम	not_moving_and_moving	<स्थावर-जङ्गमम्>Ds	-
5.2	जङ्गमम्	-	-	जङ्गम{पुं;2;एक}/जङ्गम{नपुं;1;एक}/जङ्गम{नपुं;2;एक}	जङ्गम{नपुं;1;एक}	विशेेषणम्,4.1	विशेेषणम्,4.1	N1				-
6.1	क्षेत्र-	9	क्षेत्रक्षेत्रज्ञसंयोगात्तद्विद्धि	क्षेत्र	क्षेत्र	इतरेतर-द्वन्द्वः,6.2	इतरेतर-द्वन्द्वः,6.2	CP	क्षेत्र_और_क्षेत्रज्ञ_के_संयोग_से	union_between_the_body_and_the_knower_of_the_body	<<क्षेत्र-<क्षेत्र-ज्ञ>U>Di-संयोगात्>T6	-
6.2	क्षेत्र-	-	-	क्षेत्र	क्षेत्र	उपपद-तत्पुरुषः,6.3	उपपद-तत्पुरुषः,6.3	CP				-
6.3	ज्ञ-	-	-	ज्ञ	ज्ञ	षष्ठी-तत्पुरुषः,6.4	षष्ठी-तत्पुरुषः,6.4	CP				-
6.4	संयोगात्	-	-	संयोग{पुं;5;एक}	संयोग{पुं;5;एक}	हेतुः,2.1	हेतुः,2.1	N5				-
6.4.1	(यत्)			यत्{अव्य्}/इ{पुं;शतृ;लट्;इण्;अदादिः}/इ{नपुं;शतृ;लट्;इण्;अदादिः}/यद्{सर्व;नपुं.1एक}/यद्{सर्व;नपुं.2एक} 	यद्{अव्य}	सम्बन्धः,2.1;नित्यसम्बन्धः,7.1	नित्यसम्बन्धः,7.1#वाक्यकर्म_द्योतकः,8.1	NA				
7.1	तत्	8		तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{सर्व;नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	उनको_(सबको)	that	-	-
8.1	विद्धि	10		विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः} 	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	जान_लो	must_know	-	
9.1	भरतर्षभ	1	भरतर्षभ	भरतर्षभ{पुं;8;एक}	भरतर्षभ{पुं;8;एक}	सम्बोध्यः,8.1	सम्बोध्यः,2.1#सम्बोध्यः,8.1	N8	हे_अर्जुन	O_chief_of_the_Bharatas	-	-
10.1	(त्वम्)	7		(युष्मद्{सर्व;अ;1;एक})	(युष्मद्{सर्व;अ;1;एक})	कर्ता,8.1	कर्ता,8.1	N1	(तुम)	you	-	-
