index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1.1	(त्वम्)			युष्मत्{सर्व;अ;1;एक}	युष्मत्{सर्व;अ;1;एक}	कर्ता,4.1		N1		
1.1	मयि		मयि	अस्मद्{सर्व;अ;7;एक}	अस्मद्{सर्व;अ;7;एक}	देशाधिकरणम्,4.1	देशाधिकरणम्,8.1#देशाधिकरणम्,7.1#देशाधिकरणम्,4.1	N7	मुझमें	मुझमें
2.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही	ही
3.1	मनः		मन	मनस्{नपुं;1;एक}/मनस्{नपुं;2;एक}/मनस्{नपुं;8;एक}	मनस्{नपुं;2;एक}	कर्म,4.1	कर्म,7.1#कर्म,4.1	N2	मन	मन
4.1	आधत्स्व		आधत्स्व	आङ्_धा1{कर्तरि;लोट्;म;एक;आत्मनेपदी;जुहोत्यादिः}	आङ्_धा1{कर्तरि;लोट्;म;एक;आत्मनेपदी;जुहोत्यादिः}	अभिहित_कर्ता,1.1.1	अभिहित_कर्ता,1.1.1	KP	रखो	रखो
5.1	मयि		मयि	अस्मद्{सर्व;अ;7;एक}	अस्मद्{सर्व;अ;7;एक}	देशाधिकरणम्,7.1	देशाधिकरणम्,8.1#देशाधिकरणम्,7.1#देशाधिकरणम्,4.1	N7	मुझमें	मुझमें
6.1	बुद्धिं		बुद्धिं	बुद्धि{स्त्री;2;एक}	बुद्धि{स्त्री;2;एक}	कर्म,7.1	कर्म,7.1#कर्म,4.1	N2	बुद्धि	बुद्धि
7.1.1	(त्वम्)			युष्मत्{सर्व;अ;1;एक}	युष्मत्{सर्व;अ;1;एक}	कर्ता,7.1		N		
7.1	निवेशय		निवेशय	नि_विश्1{णिजन्त;कर्तरि;लट्;म;एक;परस्मैपदी;तुदादिः}	नि_विश्1{णिजन्त;कर्तरि;लट्;म;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,7.1.1	अभिहित_कर्ता,7.1.1	KP		
8.1.1	(त्वम्)			युष्मत्{सर्व;अ;1;एक}	युष्मत्{सर्व;अ;1;एक}	कर्ता,8.1		N1		
8.1	निवसिष्यसि		निवसिष्यसि	नि_वस्{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	नि_वस्{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,8.1.1	अभिहित_कर्ता,8.1.1	KP	नि_वसेगा	नि_वसेगा
9.1	मयि		मयि	अस्मद्{सर्व;अ;7;एक}	अस्मद्{सर्व;अ;7;एक}	देशाधिकरणम्,8.1	देशाधिकरणम्,8.1#देशाधिकरणम्,7.1#देशाधिकरणम्,4.1	N7	मुझमें	मुझमें
10.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही	ही
11.1	अतः		अत	अतः{अव्य}	अतः{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	NA	अतः	अतः
12.1	ऊर्ध्वं		ऊर्ध्वं	ऊर्ध्वम्{अव्य}	ऊर्ध्वम्{अव्य}	कालाधिकरणम्,8.1	देशाधिकरणम्,15.1#कालाधिकरणम्,15.1#कालाधिकरणम्,8.1	NA	ऊँची	ऊँची
13.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,15.1	प्रतिषेधः,15.1	NA	नहीं	नहीं
14.1	संशयः		संशयः	संशय{पुं;1;एक}	संशय{पुं;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	शंका	शंका
15.1	(अस्ति)		.	(अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः})	(अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः})	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP	-	-
								FS		
