index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1.1	(तत्)		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	कर्ता,11.1.1	विशेषणम्,3.3#विशेषणम्,2.4#कर्ता_बे_वेर्ब्स्,4.1#कर्ता,11.1.1	N1	वह	वह
2.1	सर्व-		सर्व-इन्द्रिय-गुण-आभासम्	सर्व	सर्व	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	सर्व-	सर्व-
2.2	इन्द्रिय-		--	इन्द्रिय	इन्द्रिय	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	इन्द्रिय-	इन्द्रिय-
2.3	गुण-		--	गुण	गुण	उपपद-तत्पुरुषः,2.4	उपपद_तत्पुरुष,2.4	CP	गुण-	गुण-
2.4	आभासम्		--	आभास{पुं;2;एक(आङ्_भास्1;घञ्;भ्वादिः)}/आभास{नपुं;1;एक}/आभास{नपुं;2;एक}	आभास{नपुं;1;एक}	विधेय_विशेषणम्,1.1.1	विशेषणम्,3.3#विशेषणम्,1.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,4.1#विधेय_विशेषणम्,1.1.1	N1	आभास	आभास
3.1	सर्व-		सर्व-इन्द्रिय-विवर्जितम्	सर्व	सर्व	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	सर्व-	सर्व-
3.2	इन्द्रिय-		--	इन्द्रिय	इन्द्रिय	तृतीया-तत्पुरुषः,3.3	तृतीया-तत्पुरुषः,3.3	CP	इन्द्रिय-	इन्द्रिय-
3.3	विवर्जितम्		--	विवर्जित{पुं;2;एक}/विवर्जित{नपुं;1;एक}/विवर्जित{नपुं;2;एक}	विवर्जित{नपुं;1;एक}	विधेय_विशेषणम्,1.1.1	विशेषणम्,2.4#विशेषणम्,1.1#विधेय_विशेषणम्,2.4#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,4.1#विधेय_विशेषणम्,1.1.1	N1	परित्यक्त	परित्यक्त
5.1	अ-		अ-सक्तम्	अ	अ	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	CP	अ-	अ-
