index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अ-	2	असक्तबुद्धिः	अ-	अ-	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	CP	आसक्तिरहित_बुद्धिवाला	unattached_intelligence	<<न-सक्त>Tn-बुद्धिः>Bs6	-
1.2	सक्त-	-	-	सक्त-	सक्त-	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP				-
1.3	बुद्धिः	-	-	असक्तबुद्धि{स्त्री}{1;एक}	असक्तबुद्धि{स्त्री}{1;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N1				-
2.1	सर्वत्र	1	सर्वत्र	सर्वत्र{अव्य}	सर्वत्र{अव्य}	अधिकरणम्,8.1	अधिकरणम्,8.1	NA	सर्वत्र	everywhere	-	-
3.1	जित-	4	जितात्मा	जित-	जित-	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	जीते_हुए_अन्तःकरणवाला_पुरुष	control_of_the_mind	<जित-आत्मा>Bs6	-
3.2	आत्मा	-	-	जितात्मन्{पुं}{1;एक}	जितात्मन्{पुं}{1;एक}	कर्ता,8.1	कर्ता,8.1	N1				-
4.1	विगत-	3	विगतस्पृहः	विगत-	विगत-	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	स्पृहारहित	without_material_desires	<विगत-स्पृहः>Bs5	-
4.2	स्पृहः	-	-	विगतस्पृह{पुं}{1;एक}	विगतस्पृह{पुं}{1;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N1				-
5.1	नैष्कर्म्य-	7	नैष्कर्म्यसिद्धिं	नैष्कर्म्य-	नैष्कर्म्य-	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	नैष्कर्म्य-सिद्धि_को	perfection_of_non-reaction	<नैष्कर्म्य-सिद्धिं>T6	-
5.2	सिद्धिम्	-	-	नैष्कर्म्यसिद्धि{स्त्री}{2;एक}	नैष्कर्म्यसिद्धि{स्त्री}{2;एक}	कर्म,8.1	कर्म,8.1	N2				-
6.1	परमाम्	6	परमां	परमा{स्त्री}{2;एक}	परमा{स्त्री}{2;एक}	विशेषणम्,5.2	विशेषणम्,5.2	N2	उस_परम	supreme	-	-
7.1	सन्न्यासेन	5	सन्न्यासेनाधिगच्छति	सन्न्यास{पुं}{3;एक}	सन्न्यास{पुं}{3;एक}	करणम्,8.1	करणम्,8.1	N3	सांख्ययोग_के_द्वारा	by_the_renounced_order_of_life	-	-
8.1	अधिगच्छति	8	0	अधि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अधि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अधि_गमॢँ;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मकः.1	अभिहित_कर्ता,3.1;सकर्मकः.1	KP	प्राप्त_होता_है	attains	-	-
