index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	न	3	नैनं	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,3.1	NA	नहीं	cannot	-	-
2.1	एनम्	1		इदम्{पुं;2;एक}	इदम्{पुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	इसको	this_(soul)	-	-
3.1	छिन्दन्ति	4	छिन्दन्ति	छिन्दत्{नपुं;1;बहु}/छिन्दत्{नपुं;2;बहु}/छिन्दत्{नपुं;8;बहु}/छिद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;छिदिँर्;रुधादिः}/छिन्दन्ती{स्त्री;8;एक}	छिद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;छिदिँर्;रुधादिः}	अभिहित_कर्ता,4.1;सकर्मकः.1	अभिहित_कर्ता,4.1;सकर्मकः.1	KP	काट_सकते	cut	-	-
4.1	शस्त्राणि	2	शस्त्राणि	शस्त्र{नपुं;1;बहु}/शस्त्र{नपुं;2;बहु}/शस्त्र{नपुं;8;बहु}	शस्त्र{नपुं;1;बहु}	कर्ता,3.1	कर्ता,3.1	N1	शस्त्र	weapons	-	-
5.1	न	7	नैनं	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं	nor	-	-
6.1	एनम्	5		इदम्{पुं;2;एक}	इदम्{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	इसको	unto_this_soul	-	-
7.1	दहति	8	दहति	दहत्{पुं;7;एक}/दहत्{नपुं;7;एक}/दह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दहँ;भ्वादिः}	दह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दहँ;भ्वादिः}	अभिहित_कर्ता,8.1;सकर्मकः.1	अभिहित_कर्ता,8.1;सकर्मकः.1	KP	जला_सकती	burn	-	-
8.1	पावकः	6	पावकः	पावक{पुं;1;एक}	पावक{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	आग	fire	-	-
9.1	न	11	न	न{अव्य}	न{अव्य}	प्रतिषेधः,12.1	प्रतिषेधः,12.1	NA	नहीं	cannot	-	-
10.1	च	13	चैनं	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और	nor	-	-
11.1	एनम्	9		इदम्{पुं;2;एक}	इदम्{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	इसको	unto_this_soul	-	-
12.1	क्लेदयन्ति	12	क्लेदयन्त्यपो	क्लिद्1_णिच्{कर्तरि;लट्;प्र;बहु;परस्मैपदी;क्लिदूँ;दिवादिः}	क्लिद्1_णिच्{कर्तरि;लट्;प्र;बहु;परस्मैपदी;क्लिदूँ_णिच्;दिवादिः}	अभिहित_कर्ता,13.1;सकर्मकः.1	अभिहित_कर्ता,13.1;सकर्मकः.1	KP	गला_सकता	wet	-	-
13.1	आपः	10		अप्{स्त्री;1;बहु}/आपस्{नपुं;1;एक}/आपस्{नपुं;2;एक}/आपस्{नपुं;8;एक}/आप्1{कर्तरि;लुङ्;म;एक;परस्मैपदी;आपॢँ;स्वादिः}	अप्{स्त्री}{1;बहु}	कर्ता,12.1	कर्ता,12.1	N1	जल	water	-	-
14.1	न	16	न	न{अव्य}	न{अव्य}	प्रतिषेधः,15.1	प्रतिषेधः,15.1	NA	नहीं	not	-	-
15.1	शोषयति	17	शोषयति	शुष्1_णिच्{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुषँ;दिवादिः}	शुष्1_णिच्{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुषँ_णिच्;दिवादिः}	अभिहित_कर्ता,16.1;सकर्मकः.1	अभिहित_कर्ता,16.1;सकर्मकः.1	KP	सुखा_सकता	dry	-	-
16.1	मारुतः	15	मारुतः	मारुत{पुं;1;एक}	मारुत{पुं;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	वायु	wind	-	-
16.1.1	(एनम्)	14		(इदम्{पुं;2;एक})	(इदम्{पुं;2;एक})	कर्म,15.1	कर्म,15.1	N2	(इसको)	unto_this_soul	-	-
