index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अ-	5	अपर्याप्तं	अ	अ	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	CP	सब_प्रकार_से_अजेय	unconquerable	<न-पर्याप्तं>Tn	-
1.2	पर्याप्तम्			पर्याप्त{नपुं;1;एक}/पर्याप्त{नपुं;2;एक}	पर्याप्त{नपुं;1;एक}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1				-
2.1	तत्	3	तदस्माकं	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	वह	that	-	-
3.1	अस्माकम्	2		अस्मद्{6;बहु}	अस्मद्{6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	हमारी	of_ours	-	-
4.1	बलम्	4	बलं	बल{पुं;2;एक}/बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,5.1.1	कर्ता,5.1.1	N1	सेना	army	-	-
5.1	भीष्म-	1	भीष्माभिरक्षितम्	भीष्म	भीष्म	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	भीष्मपितामह_द्वारा_रक्षित	fully_protected_by_Bhisma	<भीष्म-अभिरक्षितम्>T3	-
5.2	अभिरक्षितम्			अभिरक्षित{पुं;2;एक}/अभिरक्षित{नपुं;1;एक}/अभिरक्षित{नपुं;2;एक}	अभिरक्षित{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-
6.1	(अस्ति)	6		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,4.1;अकर्मकः.1	अभिहित_कर्ता,4.1;अकर्मकः.1	KP	(है)	is	-	-
7.1	पर्याप्तम्	12	पर्याप्तं	पर्याप्त{नपुं;1;एक}/पर्याप्त{नपुं;2;एक}	पर्याप्त{नपुं;1;एक}	विधेय_विशेषणम्,12.1.1	विधेय_विशेषणम्,12.1.1	N1	जीतने_में_सुगम	easy_to_conquer	-	-
8.1	तु	7	त्विदमेतेषां	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	और	but	-	-
9.1	इदम्	10		इदम्{नपुं;1;एक}/इदम्{नपुं;2;एक}	इदम्{नपुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	यह	all_this	-	-
10.1	एतेषाम्	9		एतद्{पुं;6;बहु}/एतद्{नपुं;6;बहु}	एतद्{पुं;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	इन_की	of_the_Pandavas	-	-
11.1	बलम्	11	बलं	बल{पुं;2;एक}/बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,12.1.1	कर्ता,12.1.1	N1	सेना	army	-	-
12.1	भीम-	8	भी्माभिरक्षितम्	भीम	भीम	तृतीया-तत्पुरुषः,12.2	तृतीया-तत्पुरुषः,12.2	CP	भी्म_द्वारा_रक्षित	fully_protected_by_Bhisma	<भी्म-अभिरक्षितम्>T3	-
12.2	अभिरक्षितम्			अभिरक्षित{पुं;2;एक}/अभिरक्षित{नपुं;1;एक}/अभिरक्षित{नपुं;2;एक}	अभिरक्षित{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-
13.1	(अस्ति)	13		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,11.1;अकर्मकः.1	अभिहित_कर्ता,11.1;अकर्मकः.1	KP	(है)	is	-	-
