index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	प्रकृत्या	5	प्रकृत्यैव	प्रकृति{स्त्री;3;एक}	प्रकृति{स्त्री;3;एक}	कर्ता,5.1	कर्ता,5.1	N3	प्रकृति_के_द्वारा	by_material_nature	-	-
2.1	एव	6		एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही	certainly	-	-
3.1	च	1	च	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	और	also	-	-
4.1	कर्माणि	3	कर्माणि	कर्मन्{नपुं;1;बहु}/कर्मन्{नपुं;2;बहु}/कर्मन्{नपुं;8;बहु}	कर्मन्{नपुं;2;बहु}	कर्म,8.1	कर्म,8.1	N2	सम्पूर्ण_कर्मों_को	activities	-	-
5.1	क्रियमाणानि	7	क्रियमाणानि	क्रियमाण{नपुं;1;बहु}/क्रियमाण{नपुं;2;बहु}/क्रियमाण{नपुं;8;बहु}	कृ3{कृत्_प्रत्ययः:यक्;डुकृञ्;तनादिः;नपुं}{1;बहु}	वर्तमानसमानसमानकालः,8.1	वर्तमानसमानसमानकालः,8.1	N1	किये_जाते_हुए	engaged_in_performing	-	-
6.1	सर्वशः	4	सर्वशः	सर्वशः{अव्य}	सर्वशः{अव्य}	विशेषणम्,1.1	विशेषणम्,1.1	NA	सब_प्रकार_से	in_all_respects	-	-
7.1	यः	2	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,8.1;नित्यसम्बन्धः,12.1	कर्ता,8.1;नित्यसम्बन्धः,12.1	N1	जो_(पुरुष)	anyone_who	-	-
8.1	पश्यति	8	पश्यति	पश्यत्{पुं;7;एक}/पश्यत्{नपुं;7;एक}/दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मकः.1	अभिहित_कर्ता,7.1;सकर्मकः.1	KP	देखता_है	sees	-	-
9.1	तथा	9	तथात्मानमकर्तारं	तथा{अव्य}	तथा{अव्य}	समुच्चयद्योतकः,11.1.1	समुच्चयद्योतकः,11.1.1	NA	और	also	-	-
10.1	आत्मानम्	10		आत्मन्{पुं;2;एक}	आत्मन्{पुं;2;एक}	कर्म,11.1.1	कर्म,11.1.1	N2	आत्मा_को	himself	-	-
11.1	अ-	11		अ	न	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	CP	अकर्ता	non-doer	<न-कर्तारम्>Bsmn	-
11.2	कर्तारम्	-	-	कर्तृ{पुं;2;एक}	कर्तृ{पुं;2;एक}	कर्मसमानाधिकरणम्,11.1.1	कर्मसमानाधिकरणम्,11.1.1	N2				-
11.1.1	(पश्यति)	12		(पश्यत्{पुं;7;एक}/पश्यत्{नपुं;7;एक}/दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः})	(दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः})	समुच्चितम्,8.1	समुच्चितम्,8.1	KP	(देखता_है)	sees	-	-
12.1	सः	13	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	वही	he	-	-
13.1	पश्यति	14	पश्यति	पश्यत्{पुं;7;एक}/पश्यत्{नपुं;7;एक}/दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,12.1;सकर्मकः.1	अभिहित_कर्ता,12.1;सकर्मकः.1	KP	देखता_है	sees_perfectly	-	-
