index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अथवा	1	अथवा	अथवा{अव्य}	अथवा{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	अथवा	or	-	-
2.1	योगिनाम्	3	योगिनामेव	योगिन्{पुं}{6;बहु}	योगिन्{पुं}{6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	योगियों_के	of_learned_transcendentalists	-	-
3.1	एव	4	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	ही	certainly	-	-
4.1	कुले	5	कुले	कुल{नपुं}{1;द्वि}/कुल{नपुं}{2;द्वि}/कुल{नपुं}{7;एक}/कुल{नपुं}{8;द्वि}/कुलि{पुं}{8;एक}	कुल{नपुं}{7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	कुल_में	in_the_family_of	-	-
5.1	भवति	6	भवति	भवत्{पुं}{7;एक}/भवती{स्त्री}{8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,6.1.1	अभिहित_कर्ता,6.1.1	KP	जन्म_लेता_है	takes_birth	-	-
6.1	धीमताम्	2	धीमताम्	धीमत्{पुं}{6;बहु}/धीमत्{नपुं}{6;बहु}	धीमत्{पुं}{6;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N6	ज्ञानवान्	of_those_who_are_endowed_with_great_wisdom	-	-
7.1	एतत्	10	एतद्धि	एतद्{नपुं}{1;एक}/एतद्{नपुं}{2;एक}	एतद्{नपुं}{1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	यह	this	-	-
8.1	हि	13	0	हि{अव्य}	हि{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	निःसन्देह	certainly	-	-
9.1	दुर्लभतरम्	14	दुर्लभतरं	दुर्लभतर{पुं}{2;एक}/दुर्लभतर{नपुं}{1;एक}/दुर्लभतर{नपुं}{2;एक}	दुर्लभतर{पुं}{1;एक}	विधेय_विशेषणम्,13.1.1	विधेय_विशेषणम्,13.1.1	N1	अत्यन्त_दुर्लभ	very_rare	-	-
10.1	लोके	12	लोके	लोक{पुं}{7;एक}/लोक्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;लोकृँ;भ्वादिः}	लोक{पुं}{7;एक}	अधिकरणम्,13.1.1	अधिकरणम्,13.1.1	N7	संसार_में	in_this_world	-	-
11.1	जन्म	11	जन्म	जन्म{नपुं}{8;एक}/जन्मन्{नपुं}{1;एक}/जन्मन्{नपुं}{2;एक}	जन्मन्{नपुं}{1;एक}	कर्ता,13.1.1	कर्ता,13.1.1	N1	जन्म_है	birth	-	-
12.1	यत्	9	यदीदृशम्	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यद्{नपुं}{2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1	जो	that_which	-	-
13.1	ईदृशम्	8	0	ईदृश्{पुं}{2;एक}/ईदृश्{स्त्री}{2;एक}/ईदृश्{नपुं}{2;एक}/ईदृश{पुं}{2;एक}	ईदृश्{नपुं}{1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	इस_प्रकार_का	like_this	-	-
13.1.1	(अस्ति)	15	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	(है)	is	-	-
