index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1.1	(अहम्)			अस्मद्{सर्व;अ;1;एक}	अस्मद्{सर्व;अ;1;एक}	कर्ता,4.1	कर्ता,4.1	N1		
1.1	ज्ञेयं		ज्ञेयं	ज्ञेय{पुं;2;एक}/ज्ञेय{पुं;2;एक(ज्ञा1;यत्;क्र्यादिः)}/ज्ञेय{नपुं;1;एक(ज्ञा1;यत्;क्र्यादिः)}/ज्ञेय{नपुं;2;एक(ज्ञा1;यत्;क्र्यादिः)}	ज्ञेय{नपुं;2;एक(ज्ञा1;यत्;क्र्यादिः)}	कर्म,4.1	विशेषणम्,3.1#विशेषणम्,2.1#कर्म,4.1	N2	ज्ञेय	ज्ञेय
2.1	यत्		यत्तत्प्रवक्ष्यामि 	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{अव्य}	सम्बन्धः,3.1	विशेषणम्,3.1#विशेषणम्,1.1#नित्य_सम्बन्धः1,3.1#कर्म,4.1#कर्म,1.1#सम्बन्धः,4.1#सम्बन्धः,3.1	NA	जो	जो
3.1	तत्			तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,1.1;नित्यसम्बन्धः,5.1	विशेषणम्,2.1#विशेषणम्,1.1#कर्म,4.1#कर्म,1.1#विशेषणम्,1.1;नित्यसम्बन्धः,5.1	N2	वह	वह
4.1	प्रवक्ष्यामि			प्र_वह्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	प्र_वह्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,1.1.1	अभिहित_कर्ता,1.1.1	KP	बहूँगा	बहूँगा
5.1	यत्		यज्ज्ञात्वाऽमृतमश्नुते 	यत्{अव्य};यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	कर्म,6.1	सम्बन्धः,4.1;कर्म,6.1	N2	कि	कि
6.1	ज्ञात्वा			ज्ञा1{अव्य;क्त्वा;क्र्यादिः}	ज्ञा1{अव्य;क्त्वा;क्र्यादिः}	पूर्वकालः,8.1	पूर्वकालः,4.1#पूर्वकालः,3.2#पूर्वकालः,8.1	NA	जान_कर	जान_कर
7.1	अ-			अ	अ	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	CP	अ-	अ-
7.2	मृतम्		--	मृत{पुं;2;एक(मृ1;क्त;तुदादिः)}/मृत{नपुं;1;एक(मृ1;क्त;तुदादिः)}/मृत{नपुं;2;एक(मृ1;क्त;तुदादिः)}	मृत{नपुं;2;एक(मृ1;क्त;तुदादिः)}	कर्म,8.1	कर्म,4.1#कर्म,2.1#कर्ता,4.1#कर्म,8.1	N2	मरा_हुआ	मरा_हुआ
8.1.1	(पुरुषः)			पुरुष{पुं;1;एक}	पुरुष{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1		
