index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अन्नात्	2	अन्नाद्भवन्ति	अन्न{नपुं;5;एक}	अन्न{नपुं;5;एक}	हेतुः,2.1	हेतुः,2.1	N5	अन्न_से	from_food	-	-
2.1	भवन्ति	3	0।0	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;भ्वादिः}/भवन्ती{स्त्री;8;एक}	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,3.1;अकर्मकः.1	अभिहित_कर्ता,3.1;अकर्मकः.1	KP	उत्पन्न_होते_हैं	are_evolved	-	-
3.1	भूतानि	1	भूतानि	भूत{नपुं;1;बहु}/भूत{नपुं;2;बहु}/भूत{नपुं;8;बहु}	भूत{नपुं;1;बहु}	कर्ता,2.1	कर्ता,2.1	N1	सम्पूर्ण_प्राणी	all_beings	-	-
4.1	पर्जन्यात्	5	पर्जन्यादन्नसम्भवः	पर्जन्य{पुं;5;एक}	पर्जन्य{पुं;5;एक}	हेतुः,5.1.1	हेतुः,5.1.1	N5	वृष्टि_से	by_rain	-	-
5.1	अन्न-	4	0।0	अन्न	अन्न	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	अन्न_की_उत्पत्ति	production_of_food	<अन्न-सम्भवः>T6	-
5.2	सम्भवः	-	-	सम्भव{पुं;1;एक}	सम्भव{पुं;1;एक}	कर्ता,5.1.1	कर्ता,5.1.1	N1				-
5.1.1	(भवति)	6	(0।0)	भवत्{पुं;7;एक}/भवती{स्त्री;8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,5.1;अकर्मकः.1	अभिहित_कर्ता,5.1;अकर्मकः.1	KP	(होती_है)	is_possible	-	-
6.1	यज्ञात्	8	यज्ञाद्भवति	यज्ञ{पुं;5;एक}	यज्ञ{पुं;5;एक}	हेतुः,7.1	हेतुः,7.1	N5	यज्ञ_से	from_sacrifice	-	-
7.1	भवति	9	0।0	भवत्{पुं;7;एक}/भवती{स्त्री;8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,8.1;अकर्मकः.1	अभिहित_कर्ता,8.1;अकर्मकः.1	KP	होती_है	ensues	-	-
8.1	पर्जन्यः	7	पर्जन्यो	पर्जन्य{पुं;1;एक}	पर्जन्य{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	वृष्टि	rain	-	-
9.1	यज्ञः	10	यज्ञः	यज्ञ{पुं;1;एक}	यज्ञ{पुं;1;एक}	कर्ता,10.1.1	कर्ता,10.1.1	N1	यज्ञ	sacrifice	-	-
10.1	कर्म-	11	कर्मसमुद्भवः	कर्मन्	कर्मन्	पञ्चमी-तत्पुरुषः,10.2	पञ्चमी-तत्पुरुषः,10.2	CP	विहित_कर्मों_से_उत्पन्न	in_prescribed_action	<कर्म-समुद्भवः>T5	-
10.2	समुद्भवः	-	-	समुद्भव{पुं;1;एक}	समुद्भव{पुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1				-
10.1.1	(भवति)	12	(0।0)	भवत्{पुं;7;एक}/भवती{स्त्री;8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,9.1;अकर्मकः.1	अभिहित_कर्ता,9.1;अकर्मकः.1	KP	(होनेवाला_है)	is_rooted	-	-
