index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तत्	3	तच्च	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	उस	that	-	-
2.1	च	6	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1.1	समुच्चय_द्योतकः,11.1.1	NA	भी	also	-	-
3.1	संस्मृत्य	7	संस्मृत्य	सम्_स्मृ1{कृत्_प्रत्ययः:ल्यप्;स्मृ;भ्वादिः}/सम्_स्मृ2{कृत्_प्रत्ययः:ल्यप्;स्मृ;भ्वादिः}/सम्_स्मृ3{कृत्_प्रत्ययः:ल्यप्;स्मृ;स्वादिः}	सम्_स्मृ1{कृत्_प्रत्ययः:ल्यप्;सम्_स्मृ;भ्वादिः}	वीप्सा,4.1	वीप्सा,4.1	NA	स्मरण	remembering	-	-
4.1	संस्मृत्य	8	संस्मृत्य	सम्_स्मृ1{कृत्_प्रत्ययः:ल्यप्;स्मृ;भ्वादिः}/सम्_स्मृ2{कृत्_प्रत्ययः:ल्यप्;स्मृ;भ्वादिः}/सम्_स्मृ3{कृत्_प्रत्ययः:ल्यप्;स्मृ;स्वादिः}	सम्_स्मृ1{कृत्_प्रत्ययः:ल्यप्;सम्_स्मृ;भ्वादिः}	पूर्वकालः,11.1.1	पूर्वकालः,11.1.1	NA	स्मरण_करके	remembering	-	-
5.1	रूपम्	5	रूपमत्यद्भुतं	रूप{नपुं}{1;एक}/रूप{नपुं}{2;एक}	रूप{नपुं}{2;एक}	कर्म,4.1	कर्म,4.1	N2	रूप_को	form	-	-
6.1	अति-	4	0	अति-	अति-	अव्ययीभावः,6.2	अव्ययीभावः,6.2	CP	अत्यन्त_विलक्षण	much_wonderful	-	-
6.2	अद्भुतम्	-	-	अत्यद्भुत{पुं}{2;एक}/अत्यद्भुत{नपुं}{1;एक}/अत्यद्भुत{नपुं}{2;एक}	अद्भुत{नपुं}{2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-
7.1	हरेः	2	हरेः	हरि{पुं}{5;एक}/हरि{पुं}{6;एक}/हृ1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;हृञ्;भ्वादिः}	हरि{पुं}{6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	श्रीहरि_के	of_Lord_Krsna	-	-
8.1	विस्मयः	11	विस्मयो	विस्मय{पुं}{1;एक}	विस्मय{पुं}{1;एक}	कर्ता,11.1.1	कर्ता,11.1.1	N1	आश्चर्य	wonder	-	-
9.1	मे	9	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	मेरे_(चित्त_में)	My	-	-
10.1	महान्	10	महान्	मह{पुं}{2;बहु}/महत्{पुं}{1;एक}	महत्{पुं}{1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	महान्	great	-	-
11.1	राजन्	1	राजन्हृष्यामि	राजन्{पुं}{8;एक}/राजत्{पुं}{1;एक}/राजत्{पुं}{8;एक}	राजन्{पुं}{8;एक}	सम्बोध्यः,11.1.1	सम्बोध्यः,11.1.1	N8	हे_राजन्	O_King	-	-
11.1.1	(भवति)	12	(0)	(भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}/भवत्{पुं}{7;एक})	(भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः})	अभिहित_कर्ता,8.1;अकर्मकः.1	अभिहित_कर्ता,8.1;अकर्मकः.1	KP	(होता_है)	becomes	-	-
12.1	हृष्यामि	17	0	हृष्1{कर्तरि;लट्;उ;एक;परस्मैपदी;हृषँ;दिवादिः}	हृष्1{कर्तरि;लट्;उ;एक;परस्मैपदी;हृषँ;दिवादिः}	समुच्चितः,11.1.1	समुच्चितः,11.1.1	KP	हर्षित_हो_रहा_हूँ	enjoy	-	-
13.1	च	13	च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और	and	-	-
14.1	पुनः	15	पुनः	पुनः{अव्य}	पुनः{अव्य}	वीप्सा,15.1	वीप्सा,15.1	NA	बार	again	-	-
15.1	पुनः	16	पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,12.1	क्रियाविशेषणम्,12.1	NA	बार	and_again_repeatedly	-	-
15.1.1	(अहम्)	14	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,12.1	कर्ता,12.1	N1	(मैं)	I	-	-
												
