index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	शौर्यम्	1	शौर्यं	शौर्य{नपुं}{1;एक}/शौर्य{नपुं}{2;एक}	शौर्य{नपुं}{1;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N1	शूर-वीरता	heroism	-	-
2.1	तेजः	2	तेजो	तेजस्{नपुं}{1;एक}/तेजस्{नपुं}{2;एक}	तेजस्{नपुं}{1;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N1	तेज	power	-	-
3.1	धृतिः	3	धृतिर्दाक्ष्यं	धृति{स्त्री}{1;एक}	धृति{स्त्री}{1;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N1	धैर्य	determination	-	-
4.1	दाक्ष्यम्	4	0	दाक्ष्य{नपुं}{1;एक}/दाक्ष्य{नपुं}{2;एक}	दाक्ष्य{नपुं}{1;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N1	चतुरता	resourcefulness	-	-
5.1	युद्धे	6	युद्धे	युद्ध{पुं}{7;एक}/युद्ध{नपुं}{1;द्वि}/युद्ध{नपुं}{2;द्वि}/युद्ध{नपुं}{7;एक}	युद्ध{नपुं}{7;एक}	अधिकरणम्,8.2	अधिकरणम्,8.2	N7	युद्ध_में	in_battle	-	-
6.1	च	5	चाप्यपलायनम्	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	और	and	-	-
7.1	अपि	7	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	भी	also	-	-
8.1	अ-	8	0	अ	न	नञ्-तत्पुरुषः,8.2	नञ्-तत्पुरुषः,8.2	CP	न_भागना	not_fleeing	<न-पलायनम्>Tn	-
8.2	पलायनम्	-	-	पलायन{नपुं}{1;एक}/पलायन{नपुं}{2;एक}	पलायन{नपुं}{1;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N1				-
9.1	दानम्	9	दानमीश्वरभावश्च	दान{नपुं}{1;एक}/दान{नपुं}{2;एक}	दान{नपुं}{1;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N1	दान_देना	generosity	-	-
10.1	ईश्वर-	11	0	ईश्वरभाव{पुं}{1;एक}	ईश्वर	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	स्वामिभाव	leadership_nature	<ईश्वर-भावः>T6	-
10.2	भावः	-	-	भाव{पुं}{1;एक}	भाव{पुं}{1;एक}	कर्ता,15.1	कर्ता,15.1	N1				-
11.1	च	10	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.2	समुच्चय_द्योतकः,10.2	NA	और	and	-	-
12.1	क्षात्रम्	12	क्षात्रं	क्षात्र{नपुं}{1;एक}/क्षात्र{नपुं}{2;एक}	क्षात्र{नपुं}{1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1	क्षत्रिय_के	ksatriya	-	-
13.1	कर्म	14	कर्म	कर्मन्{नपुं}{1;एक}/कर्मन्{नपुं}{2;एक}	कर्मन्{नपुं}{1;एक}	विधेय_विशेषणम्,10.2	विधेय_विशेषणम्,10.2	N1	कर्म	duty	-	-
14.1	स्व-	13	स्वभावजम्	स्वभावज{पुं}{2;एक}/स्वभावज{नपुं}{1;एक}/स्वभावज{नपुं}{2;एक}	स्वभाव	बहुव्रीहिः,14.2	बहुव्रीहिः,14.2	CP	स्वाभाविक	born_of_his_own_nature	<<स्व-भाव>T6-जम्>U	-
14.2	भाव-	-	-	भाव-	भाव-	उपपद-तत्पुरुषः,14.3	उपपद-तत्पुरुषः,14.3	CP				-
14.3	जम्	-	-	जम्{पुं}{2;एक}	जम्{पुं}{2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1				-
15.1	(अस्ति)	15	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,10.1;अकर्मकः.1	अभिहित_कर्ता,10.1;अकर्मकः.1	KP	(हैं)	is	-	-
												
