index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अ-		अक्षरम्	अ	अ	नञ्-बहुव्रीहिः,1.2	नञ्-बहुव्रीहिः,1.2	CP	अ-	अ-
1.2	क्षरम्		--	क्षर{नपुं;1;एक}/क्षर{नपुं;2;एक}/क्षर{पुं;2;एक}	क्षर{नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,5.1;विशेषणम्,3.1;मुख्यकर्म,6.1;विशेषणम्,2.1;विधेय_विशेषणम्,3.1;विधेय_विशेषणम्,2.1;गौणकर्म,6.1	N1	नश्वर	नश्वर
2.1	ब्रह्म		ब्रह्म	ब्रह्मन्{नपुं;1;एक}/ब्रह्मन्{नपुं;2;एक}/ब्रह्म{नपुं;8;एक}	ब्रह्मन्{नपुं;1;एक}	कर्मसमानाधिकरणम्,2.1.1	कर्मसमानाधिकरणम्,2.1.1;विधेय_विशेषणम्,1.2;गौणकर्म,6.1	N1	परमात्मा	परमात्मा
2.1.1	(उच्यते)			ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहित_कर्म,3.1	अभिहित_कर्म,3.1	KP	कहा_जाता_है	कहा_जाता_है
3.1	परमम्		परमम्	परमम्{अव्य}/परम{पुं;2;एक}/परम{नपुं;1;एक}/परम{नपुं;2;एक}	परम{नपुं;1;एक}	कर्म,2.1.1	कर्म,2.1.1;विशेषणम्,5.1;विशेषणम्,2.1;विशेषणम्,1.2;मुख्यकर्म,6.1;विधेय_विशेषणम्,2.1;विधेय_विशेषणम्,1.2;कर्ता_बे_वेर्ब्स्,10.1;गौणकर्म,6.1	N1	परम	परम
4.1	स्वभावः		स्वभावः	स्वभाव{पुं;1;एक}	स्वभाव{पुं;1;एक}	कर्म,6.1	कर्म,6.1;विधेय_विशेषणम्,3.1;विधेय_विशेषणम्,2.1;विधेय_विशेषणम्,1.2;कर्ता_बे_वेर्ब्स्,10.1;गौणकर्म,6.1	N1	स्वभाव	स्वभाव
5.1	अधि-	7	0	अधि	अधि	अव्ययीभावः,5.2	अव्ययीभावः,5.2	CP	अध्यात्म	the_self	<अधि-आत्मं>A1	-
5.2	आत्मम्	-	-	आत्म{नपुं;1;एक}/आत्म{नपुं;2;एक}	आत्म{नपुं;1;एक}	कर्मसमानाधिकरणम्,6.1	कर्मसमानाधिकरणम्,6.1;मुख्यकर्म,6.1;विधेय_विशेषणम्,4.1;विधेय_विशेषणम्,3.1;विधेय_विशेषणम्,2.1;विधेय_विशेषणम्,1.2;कर्ता_बे_वेर्ब्स्,10.1;गौणकर्म,6.1	N1	अध्यात्म	अध्यात्म
6.1	उच्यते		उच्यते	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहित_कर्म,3.1	अभिहित_कर्म,3.1	KP	कहा_जाता_है	कहा_जाता_है
7.1	भूत-		भूत-भाव-उद्भव-करः	भूत	भूत	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP		
7.2	भाव-		--	भाव	भाव	द्वन्द्वः,7.3	द्वन्द्वः,7.3	CP		
7.3	उद्भव-		--	उद्भव	उद्भव	षष्ठी-तत्पुरुषः,7.4	षष्ठी-तत्पुरुषः,7.4	CP		
7.4	करः		--	कर{पुं;1;एक}	कर{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1;विधेय_विशेषणम्,5.1;विधेय_विशेषणम्,4.1;विधेय_विशेषणम्,3.1;विधेय_विशेषणम्,2.1;विधेय_विशेषणम्,1.2;विशेषणम्,9.2;विशेषणम्,8.1;कर्ता_बे_वेर्ब्स्,10.1;गौणकर्म,6.1	N1	हाथ	हाथ
8.1	विसर्गः		विसर्गः	विसर्ग{पुं;1;एक}	विसर्ग{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1;विधेय_विशेषणम्,5.1;विधेय_विशेषणम्,4.1;विधेय_विशेषणम्,3.1;विधेय_विशेषणम्,2.1;विधेय_विशेषणम्,1.2;कर्ता_बे_वेर्ब्स्,10.1;गौणकर्म,6.1	N1	त्याग	त्याग
9.1	कर्म-		कर्म-संज्ञितः	कर्मन्	कर्मन्	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	कर्म-	कर्म-
9.2	संज्ञितः		--	सञ्ज्ञिन्{अव्य;तसिल्}/सञ्ज्ञित{पुं;1;एक}	सञ्ज्ञित{पुं;1;एक}	विधेय_विशेषणम्,8.1	विधेय_विशेषणम्,8.1;विधेय_विशेषणम्,7.4;विधेय_विशेषणम्,5.1;विधेय_विशेषणम्,4.1;विधेय_विशेषणम्,3.1;विधेय_विशेषणम्,2.1;विधेय_विशेषणम्,1.2;कर्ता_बे_वेर्ब्स्,10.1;गौणकर्म,6.1;हेतुः5,10.1;हेतुः5,7.2;हेतुः5,6.1;अपादानम्,7.3	N1	नाम_वाला	नाम_वाला
10.1	(अस्ति)			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	है	है
