index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	महा-	2	महर्षीणां	महा-	महा-	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	महर्षियों_में	among_the_great_sages	<महत्-ऋषीणां>K1	-
1.2	ऋषीणाम्	-	-	ऋषि{पुं}{6;बहु}	ऋषि{पुं}{6;बहु}	निर्धारणम्,2.1	निर्धारणम्,2.1	N6				-
2.1	भृगुः	3	भृगुरहं	भृगु{पुं}{1;एक}	भृगु{पुं}{1;एक}	समुच्चितः,7.2	समुच्चितः,7.2	N1	भृगु	Bhrgu	-	-
3.1	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,5.1	कर्ता,5.1	N1	मैं	I	-	-
4.1	गिराम्	4	गिरामस्म्येकमक्षरम्	गिर्{स्त्री}{6;बहु}/गिरा{स्त्री}{2;एक}	गिर्{स्त्री}{6;बहु}	निर्धारणम्,7.2	निर्धारणम्,7.2	N6	शब्दों_में	of_vibrations	-	-
5.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,3.1;अकर्मकः.1	अभिहित_कर्ता,3.1;अकर्मकः.1	KP	हूँ	am	-	-
6.1	एकम्	5	0	एक{पुं}{2;एक}/एक{नपुं}{1;एक}/एक{नपुं}{2;एक}	एक{नपुं}{1;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N1	एक	one	-	-
7.1	अ-	6	0	अ	अ	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	CP	अक्षर_अर्थात्_ओंकार	syllable	<न-क्षरम्>Tn	-
7.2	क्षरम्	-	-	क्षर{नपुं}{1;एक}/क्षर{नपुं}{2;एक}	क्षर{नपुं}{1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1				-
8.1	यज्ञानाम्	10	यज्ञानां	यज्ञ{पुं}{6;बहु}	यज्ञ{पुं}{6;बहु}	निर्धारणम्,9.2	निर्धारणम्,9.2	N6	सब_प्रकार_के_यज्ञों_में	of_sacrifices	-	-
9.1	जप-	11	जपयज्ञोऽस्मि	जप	जप	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	जपयज्ञ	chanting	<जप-यज्ञः>K6	-
9.2	यज्ञः	-	-	यज्ञ{पुं}{1;एक}	यज्ञ{पुं}{1;एक}	समुच्चितः,12.2	समुच्चितः,12.2	N1				-
10.1	अस्मि	14	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,14.1;अकर्मकः.1	अभिहित_कर्ता,14.1;अकर्मकः.1	KP	हूँ	am	-	-
11.1	स्थावराणाम्	12	स्थावराणां	स्थावर{पुं}{6;बहु}/स्थावर{नपुं}{6;बहु}/स्थावरा{स्त्री}{6;बहु}	स्थावर{पुं}{6;बहु}	निर्धारणम्,12.2	निर्धारणम्,12.2	N6	स्थिर_रहनेवालों_में	of_immovable_things	-	-
12.1	हिम-	13	हिमालयः	हिम	हिम	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	हिमालय_पहाड़	the_Himalayan_mountains	<हिम-आलयः>T6	-
12.2	आलयः	-	-	आलय{पुं}{1;बहु}/आलि{पुं}{8;बहु}/आलय{पुं}{1;एक}	आलय{पुं}{1;एक}	विधेय_विशेषणम्,14.1	विधेय_विशेषणम्,14.1	N1				-
13.1	(च)	9	(-)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.2	समुच्चय_द्योतकः,12.2	NA	और	-	-	-
14.1	(अहम्)	8	(-)	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,10.1	कर्ता,10.1	N1	मैं	-	-	-
15.1	(च)	-	(-)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.2	समुच्चय_द्योतकः,7.2	NA	और	-	-	-
