index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	रागी	1	रागी	रागिन्{पुं}{1;एक}	रागिन्{पुं}{1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	आसक्ति_से_युक्त	very_much_attached	-	-
2.1	कर्म-	2	कर्मफलप्रेप्सुर्लुब्धो	कर्मन्	कर्मन्	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	कर्मों_के_फल_को_चाहनेवाला	desirous_of_the_fruits_of_work	<<कर्म-फल>T6-प्रेप्सुः>T6	-
2.2	फल-	-	-	फल	फल	द्वितीया-तत्पुरुषः,2.3	द्वितीया-तत्पुरुषः,2.3	CP				-
2.3	प्रेप्सुः	-	-	प्रेप्सु{पुं}{1;एक}	प्रेप्सु{पुं}{1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1				-
3.1	लुब्धः	3	0	लुब्ध{पुं}{1;एक}	लुब्ध{पुं}{1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	लोभी_है	greedy	-	-
4.1	हिंसा-	4	हिंसात्मकोऽशुचिः	हिंसात्मक{पुं}{1;एक}	हिंसा	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	दूसरों_को_कष्ट_देने_के_स्वभाववाला	always_envious	<हिंसा-आत्मकः>Bs6	-
4.2	आत्मकः	-	-		आत्मक{पुं}{1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1				-
5.1	अ-	5	0	अशुचि{पुं}{1;एक}/अशुचि{स्त्री}{1;एक}	अशुचि{पुं}{1;एक}	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	CP	अशुद्धाचारी	unclean	<न-शुचिः>Tn	-
5.2	शुचिः	-	-			विशेषणम्,7.1	विशेषणम्,7.1	N1				-
6.1	हर्ष-	6	हर्षशोकान्वितः	हर्ष	हर्ष	इतरेतर-द्वन्द्वः,6.2	इतरेतर-द्वन्द्वः,6.2	CP	हर्ष-शोक_से_लिप्त_है	complicated_with_joy_and_sorrow	<<हर्ष-शोक>Di-अन्वितः>T3	-
6.2	शोक-	-	-	शोक	शोक	तृतीया-तत्पुरुषः,6.3	तृतीया-तत्पुरुषः,6.3	CP				-
6.3	अन्वितः	-	-	अन्वित{पुं}{1;एक}	अन्वित{पुं}{1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1				-
7.1	कर्ता	7	कर्ता	कर्तृ{पुं}{1;एक}/कृ3{कर्तरि;लुट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}/कृ3{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}	कर्तृ{पुं}{1;एक}	कर्म,9.1	कर्म,9.1	N1	कर्ता	such_a_worker	-	-
8.1	राजसः	8	राजसः	राजस{पुं}{1;एक}	राजस{पुं}{1;एक}	कर्मसमानाधिकरणम्,9.1	कर्मसमानाधिकरणम्,9.1	N1	राजस	in_the_mode_of_passion	-	-
9.1	परिकीर्तितः	9	परिकीर्तितः	परिकीर्तित{पुं}{1;एक}	परि_कॄत्1{कृत्_प्रत्ययः:क्त;परि_कॄतँ;चुरादिः;पुं}{1;एक}	अभिहित_कर्म,7.1	अभिहित_कर्म,7.1	N1	कहा_गया_है	is_declared	-	-
