index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ये	3	ये	यद्{पुं;1;बहु}/यद्{स्त्री;1;द्वि}/यद्{स्त्री;2;द्वि}/यद्{नपुं;1;द्वि}/यद्{नपुं;2;द्वि}	यद्{पुं;1;बहु}	कर्ता,5.1.1	कर्ता,5.1.1	N1	जो	all_those	-	-
2.1	च	1	चैव	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	और	and	-	-
3.1	एव	2	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	भी	certainly	-	-
4.1	सात्त्विकाः	4	सात्त्विका	सात्त्विक{पुं;1;बहु}/सात्त्विक{पुं;8;बहु}	सात्त्विक{पुं;1;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N1	सत्त्वगुण_से_उत्पन्न_होनेवाले	in_goodness	-	-
5.1	भावाः	5	भावा	भाव{पुं;1;बहु}/भाव{पुं;8;बहु}	भाव{पुं;1;बहु}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,1.1	N1	भाव	states_of_being	-	-
5.1.1	(सन्ति)	6	(0)	सत्{नपुं;1;बहु}/सत्{नपुं;2;बहु}/सत्{नपुं;8;बहु}/सन्ती{स्त्री;8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	(हैं)	are	-	-
6.1	राजसाः	8	राजसास्तामसाश्च	राजस{पुं;1;बहु}/राजस{पुं;8;बहु}/राजसा{स्त्री;1;बहु}/राजसा{स्त्री;2;बहु}/राजसा{स्त्री;8;बहु}	राजस{पुं;1;बहु}	घटकः,9.2	घटकः,9.2	N1	रजोगुण_से	mode_of_passion	-	-
7.1	तामसाः	10	0	तामस{पुं;1;बहु}/तामस{पुं;8;बहु}	तामस{पुं;1;बहु}	घटकः,9.2	घटकः,9.2	N1	तमोगुण_से_होनेवाले_भाव	mode_of_ignorance	-	-
8.1	च	9	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1.1	समुच्चय_द्योतकः,5.1.1	NA	तथा	also	-	-
9.1	ये	7	ये	यद्{पुं;1;बहु}/यद्{स्त्री;1;द्वि}/यद्{स्त्री;2;द्वि}/यद्{नपुं;1;द्वि}/यद्{नपुं;2;द्वि}	यद्{पुं;1;बहु}	कर्ता,9.1.1	कर्ता,9.1.1	N1	जो	all_those	-	-
