index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	उत्सन्न-	2	उत्सन्नकुलधर्माणां	उत्सन्न	उत्सन्न	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	जिनका_कुल-धर्म_नष्ट_हो_गया_है	of_those_who_have_lost_their_family_traditions	<उत्सन्न-<कुल-धर्माणां>T6>Bs6	-
1.2	कुल-			कुल	कुल	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP				-
1.3	धर्माणाम्			धर्म{पुं;6;बहु}	धर्म{पुं;6;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N6				-
2.1	मनुष्याणाम्	3	मनुष्याणां	मनुष्य{पुं;6;बहु}	मनुष्य{पुं;6;बहु}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	मनुष्यों_का	of_such_men	-	-
3.1	जनार्दन	1	जनार्दन	जनार्दन{पुं;8;एक}	जनार्दन{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	हे_जनार्दन	O_Krsna	-	-
4.1	नरके	4	नरकेऽनियतं	नरक{पुं;7;एक}/नरक{नपुं;1;द्वि}/नरक{नपुं;2;द्वि}/नरक{नपुं;7;एक}	नरक{पुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	नरक_में	in_hell	-	-
5.1	अ-	5		अ-	अ-	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	CP	अनिश्चित_कालतक	for_an_indefinite_period_of_time	<न-नियतं>Tn	-
5.2	नियतम्			नियत{पुं;2;एक}/नियत{नपुं;1;एक}/नियत{नपुं;2;एक}	नियत{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1				-
6.1	वासः	6	वासो	वास{पुं;1;एक}/वासस्{नपुं;1;एक}/वासस्{नपुं;2;एक}	वास{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	वास	dwell	-	-
7.1	भवति	7	भवतीत्यनुशुश्रुम	भवत्{पुं}{7;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	वाक्यकर्म,9.1	वाक्यकर्म,9.1	KP	होता_है	it_so_becomes	-	-
8.1	इति	8		इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,9.1	वाक्यकर्म_द्योतकः,9.1	NA	ऐसा	thus	-	-
9.1	अनुशुश्रुम	9		अनुशुश्रुम	अनु_श्रु1{कर्तरि;लिट्;उ;बहु;परस्मैपदी;अनु_श्रु;भ्वादिः}	अभिहित_कर्ता,9.1.1;सकर्मकः.1	अभिहित_कर्ता,9.1.1;सकर्मकः.1	KP	सुनते_आये_हैं	hear	-	-
9.1.1	(वयम्)	8.1	(वयम्)	अस्मद्{1;बहु}	अस्मद्{1;बहु}	कर्ता,9.1	कर्ता,9.1	N1	हम	we	-	-
