index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	प्रकाशं		प्रकाशं	प्रकाश{पुं;2;एक}/प्रकाश{नपुं;1;एक}/प्रकाश{नपुं;2;एक}	प्रकाश{पुं;2;एक}	समुच्चितः,4.1	सुप्_समुच्चितः,2.1#कर्ता_बे_वेर्ब्स्,8.1;समुच्चितः,4.1	N2	प्रकाश_को	प्रकाश_को
2.1	प्रवृत्तिं		प्रवृत्तिं	प्रवृत्ति{स्त्री;2;एक}	प्रवृत्ति{स्त्री;2;एक}	समुच्चितः,4.1	समुच्चितः,4.1	N2	प्रवृत्ति_को	प्रवृत्ति_को
3.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	सुप्_समुच्चितः,5.1#सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1	NA	च2	च2
4.1	मोहम्		मोहम्	मोह{पुं;2;एक}	मोह{पुं;2;एक}	समुच्चितः,8.1	विशेषणम्,1.1;समुच्चितः,8.1	N2	मोह	मोह
5.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,4.1	सम्बन्धः,6.1#सम्बन्धः,4.1	NA	ही	ही
6.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,8.1#सम्बन्धः,5.1	NA	च1	च1
7.1	पाण्डव		पाण्डव	पाण्डव{पुं;8;एक}/पाण्डव{नपुं;8;एक}	पाण्डव{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	पाण्डव	पाण्डव
8.1	भवति		भवति	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	होता_है	होता_है
9.1	.		.	-	-	-	-	FS	-	-
