index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तत्-	2	तद्बुद्धयस्तदात्मानस्तन्निष्ठास्तत्परायणाः	तद्	तद्	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	जिनकी_बुद्धि_तद्रूप_हो_रही_है	one_whose_intelligence_is_always_in_the_Supreme	<तत्-बुद्धयः>Bs6	-
1.2	बुद्धयः	-	-	बुद्धि{स्त्री;1;बहु}/बुद्धि{स्त्री;8;बहु}	बुद्धि{स्त्री;1;बहु}	विशेषणम्,7.3	विशेषणम्,7.3	N1				-
2.1	तत्-	1	0	तद्	तद्	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	जिनका_मन_तद्रूप_हो_रहा_है	one_whose_mind_is_always_in_the_Supreme	<तत्-आत्मानः>Bs6	-
2.2	त्मानः	-	-	आत्मन्{पुं;1;बहु}/आत्मन्{पुं;8;बहु}	आत्मन्{पुं;1;बहु}	विशेषणम्,7.3	विशेषणम्,7.3	N1				-
3.1	तत्-	3	0	तद्	तद्	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	सच्चिदानन्दघन_परमात्मा_में_ही_जिनकी_निरन्तर_एकीभाव_से_स्थिति_है	whose_mind_is_only_meant_for_the_Supreme	<तत्-निष्ठाः>Bs6	-
3.2	निष्ठाः	-	-	निष्ठा{स्त्री;1;बहु}/निष्ठा{स्त्री;2;बहु}/निष्ठा{स्त्री;8;बहु}	निष्ठा{स्त्री;1;बहु}	विशेषणम्,7.3	विशेषणम्,7.3	N1				-
4.1	तत्-	4	0	तद्	तद्	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	तत्परायण_पुरुष	who_has_completely_taken_shelter_of_Him	<तत्-परायणाः>Bs6	-
4.2	परायणाः	-	-	परायणा{स्त्री;1;बहु}/परायणा{स्त्री;2;बहु}/परायणा{स्त्री;8;बहु}	परायणा{स्त्री;1;बहु}	विशेषणम्,7.3	विशेषणम्,7.3	N1				-
5.1	गच्छन्ति	7	गच्छन्त्यपुनरावृत्तिं	गच्छत्{नपुं;1;बहु}/गच्छत्{नपुं;2;बहु}/गच्छत्{नपुं;8;बहु}/गम्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;गमॢँ;भ्वादिः}/गच्छन्ती{स्त्री;8;एक}	गम्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहितकर्ता,7.1;सकर्मकः.1	अभिहितकर्ता,7.1;सकर्मकः.1	KP	प्राप्त_होते_हैं	go	-	-
6.1	अ-	6	0	अ	अ	नञ्-तत्पुरुषः,6.3	नञ्-तत्पुरुषः,6.3	CP	अपुनरावृत्ति_को_अर्थात्_परम_गति_को	liberation	<न-पुनरावृत्तिं>Tn	-
6.2	पुनः-	-	-	पुनः	पुनः	बहुव्रीहिः,6.3	बहुव्रीहिः,6.3	CP	-	-	-	-
6.3	आवृत्तिम्	-	-	आवृत्ति{स्त्री;2;एक}	आवृत्ति{स्त्री;2;एक}	कर्म,5.1	कर्म,5.1	N2				-
7.1	ज्ञान-	5	ज्ञाननिर्धूतकल्मषाः	ज्ञान	ज्ञान	तृतीया-तत्पुरुषः,7.2	तृतीया-तत्पुरुषः,7.2	CP	ज्ञान_के_द्वारा_पापरहित_होकर	cleansing_misgivings_through_knowledge	<<ज्ञान-निर्धूत>T3-कल्मषाः>Bs6	-
7.2	निर्धूत-	-	-	निर्धूत	निर्धूत	बहुव्रीहिः,7.3	बहुव्रीहिः,7.3	CP				-
7.3	कल्मषाः	-	-	कल्मष{पुं;1;बहु}/कल्मष{पुं;8;बहु}/कल्मषा{स्त्री;1;बहु}/कल्मषा{स्त्री;2;बहु}/कल्मषा{स्त्री;8;बहु}	कल्मषा{स्त्री;1;बहु}	कर्ता,5.1	कर्ता,5.1	N1				-
