index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	विस्तरेण	7	विस्तरेणात्मनो	विस्तर{पुं}{3;एक}/विस्तर{नपुं}{3;एक}	विस्तर{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	विस्तारपूर्वक	in_description	-	-
2.1	आत्मनः	2	0	आत्मन्{पुं}{2;बहु}/आत्मन्{पुं}{5;एक}/आत्मन्{पुं}{6;एक}	आत्मन्{पुं}{6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	अपनी	of_Yourself	-	-
3.1	योगम्	3	योगं	योग{पुं}{2;एक}	योग{पुं}{2;एक}	समुच्चितः,4.2	समुच्चितः,4.2	N2	योगशक्ति_को	mystic_power	-	-
4.1	वि-	5	विभूतिं	वि	वि	बहुव्रीहिः ,4.2	बहुव्रीहिः ,4.2	CP	विभूति_को	opulences	<वि-भूतिं>Bvp	-
4.2	भूतिम्	-	-	भूति{स्त्री}{2;एक}	भूति{स्त्री}{2;एक}	कर्म,8.1	कर्म,8.1	N2				-
5.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.2	समुच्चय_द्योतकः,4.2	NA	और	also	-	-
6.1	जनार्दन	1	जनार्दन	जनार्दन{पुं}{8;एक}	जनार्दन{पुं}{8;एक}	सम्बोध्यः,8.1	सम्बोध्यः,8.1	N8	हे_जनार्दन	O_killer_of_the_atheists	-	-
7.1	भूयः	6	भूयः	भूयः{अव्य}/भूयस्{नपुं}{1;एक}/भूयस्{नपुं}{2;एक}/भूयस्{नपुं}{8;एक}	भूयः{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	फिर	again	-	-
8.1	कथय	9	कथय	कथ1{कर्तरि;लोट्;म;एक;परस्मैपदी;कथ;चुरादिः}/कथ1_णिच्{कर्तरि;लोट्;म;एक;परस्मैपदी;कथ;चुरादिः}	कथ1{कर्तरि;लोट्;म;एक;परस्मैपदी;कथ;चुरादिः}	अभिहित_कर्ता,8.1.1;सकर्मकः.1	अभिहित_कर्ता,8.1.1;सकर्मकः.1	KP	कहिये	describe	-	-
8.1.1	(त्वम्)	8	(0।0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,8.1	कर्ता,8.1	N1	आप्	-	-	-
9.1	तृप्तिः	14	तृप्तिर्हि	तृप्ति{स्त्री}{1;एक}	तृप्ति{स्त्री}{1;एक}	कर्ता,13.1	कर्ता,13.1	N1	तृप्ति	satisfaction	-	-
10.1	हि	10	0	हि{अव्य}	हि{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	क्योंकि	certainly	-	-
11.1	शृण्वतः	12	शृण्वतो	शृण्वतः	श्रु1{कृत्_प्रत्ययः:शतृ;श्रु;भ्वादिः;पुं}{6;एक}	वर्तमानसमानकालः,13.1	वर्तमानसमानकालः,13.1	N6	सुनते_हुए	hearing	-	-
12.1	न	15	नास्ति	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	NA	नहीं	not	-	-
13.1	अस्ति	16	0	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,9.1;अकर्मकः.1	अभिहित_कर्ता,9.1;अकर्मकः.1	KP	होती_है	is	-	-
14.1	मे	13	मेऽमृतम्	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	मेरी	my	-	-
15.1	अमृतम्	11	0	अ-मृत{पुं}{2;एक}/मृत{नपुं}{1;एक}/मृत{नपुं}{2;एक}	अमृत{नपुं}{2;एक}	कर्म,11.1	कर्म,11.1	N2	अमृतमय_वचनों_को	nectar	-	-
